step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.29363508050399284,0.4841057084374415,1.0275119179490644,0.47114364318394164,-0.06707983889897079,0.6364115198690826,-0.10540324429194793,0.15761457854046435,0.60570583106645,0.26021637972835193,0.5221761387496221,0.7419190697114844,0.7038181926671391,0.39169378664477306,0.710506427607409,0.5512881677422401,0.5251512035921696,0.734646338279163,0.7148353925268106,0.3465301153238684,0.8742537528643657,0.3963724653037093,0.501591380427981,0.8192811388015941,0.6122335260417263,0.5029774799759543,0.9092801438672297,0.5531600831364878,0.42372812263583165,0.9833654614833702,0.43089587669334406,0.4751255057501416,0.8415828460996724,0.564561775411794,-0.07951389150881646,0.4927375629188712,-0.16137168645676878,0.19058417991405222,0.8992217418357458,0.21194347405899894,0.35525030282726433,0.8075292751716414,0.43992250652678244,0.1075416794325324,0.836264053870278,0.12859775442316734,-0.13655015587683897,0.6097441579141921,-0.22394664074182954,0.14423874627391023,0.6241467202785822,0.23109749933401968,0.13286608827787977,0.4507690436368741,0.294754243117264,0.22427396268585825,0.5955479121338547,0.3765842480788526,1.112400328885782,0.2126184018775556,0.7473907850188908,0.3395107187623202
1.11,0.27044433924639677,0.42367107114000996,0.8279055653721883,0.5117384021323095,-0.0027450496850154106,0.4779253758217555,-0.0057436784566952765,0.21221454695598013,0.6718314271354388,0.31587469472933494,0.4777459540371271,0.8426992417158164,0.5669234412319993,0.5263293619022035,0.734646338279163,0.716439100663155,0.5099508032688245,0.8923152009709313,0.5714917808347826,0.5329893384004604,0.7430151537866634,0.7173330660675782,-0.11095174821402574,0.5518257694271135,-0.20106300640727967,0.510986440706174,0.7883307023038653,0.6481879231810158,-0.0651504276869495,0.6232719181340085,-0.10452970171029208,0.3616115013229888,0.8628770741404735,0.4190764967109552,0.024698038036121896,0.5981678332333106,0.04128947874482014,0.43800879087990574,0.9848545068570514,0.4447446682025301,0.17864917895285315,0.8748988849238359,0.20419408691829044,0.06130339038453655,0.4593904131588014,0.13344507988969564,0.3265381965200752,0.7335178234243676,0.44516736484419495,0.35511006219547925,0.7952570086347345,0.4465349671109696,-0.06730759020425017,0.47716280728661803,-0.14105791393716155,0.09835827178940885,0.6251899086210162,0.15732543093403104,1.1203471868072874,0.22346885491419402,0.7139517343803764,0.3098616674570649
1.21,0.20690177278747582,0.11882846928265639,0.5823090596049502,0.20406426333684718,0.154391664676612,0.3975486247491532,0.3883591970014502,0.21470429864715185,0.5130773991518296,0.4184637620017573,0.3826975471407235,0.9590472874025118,0.3990392884351129,0.06441791915002838,0.5616680530544891,0.11469037414484924,0.513189568980366,0.8940287502192527,0.5740190892681145,0.3535067604422814,0.5213226970200086,0.6780958559122809,-0.0920197337026109,0.6140547028176899,-0.14985592208701176,0.5286057801766878,0.7412362335251519,0.7131407724940243,0.5107055663812058,0.7778099603117781,0.6565942742318369,0.18239319140813454,0.6042028790166262,0.3018740852492951,0.5255875994136389,0.7354415117290761,0.7146558781784624,0.48534878268426784,0.8352497457973199,0.5810822273534001,0.08027512651453261,0.46801370248675234,0.17152302611653747,0.048962526299179424,0.4867314902198843,0.10059453165247283,-0.024013677033812637,0.4951196674408149,-0.04850075368230683,-0.09413441766349574,0.4982418722780806,-0.18893317262375148,-0.09771885950361707,0.4727032551586796,-0.20672347490142473,-0.11779695906327248,0.6234046672623189,-0.1889574545224015,1.1167352044838743,0.23205112108463594,0.6200637662761246,0.2754329393452392
1.31,0.19174439324061288,0.1143963211759496,0.5720431624026998,0.19997847836422228,-0.05438841665244667,0.5094209357016516,-0.10676517755897627,0.05136386358338744,0.4666936421601453,0.11005906004128077,0.2001367531457135,0.5677061076001179,0.3525358463937582,0.2239781608783744,0.4999492803196318,0.4480017667695787,0.5286756337545067,0.7384728862489233,0.7159039195601578,-0.08717299504434155,0.48355471819570206,-0.18027534788536856,0.533839698059651,0.8853405509033309,0.6029766709713721,0.5179240401227475,0.7643364211411701,0.6776126660946972,0.47013855514702313,0.9435273223463204,0.4982776269561587,0.07970130862113321,0.41587894665316777,0.19164545178960943,0.1606140568040445,0.39483686559893555,0.40678586727307237,0.16587210448697537,0.6025158964595744,0.2752991339509073,0.07956460893723329,0.5603128739690112,0.14200032273688878,0.3339437118878118,0.8031896040563375,0.4157719549671714,-0.1347671643520031,0.49112167308599963,-0.2744068766201735,-0.058658973364580966,0.6130675977884681,-0.09568108570112455,0.5143338094390422,0.7389098977972122,0.696071078452649,-0.13390069992269268,0.6178503136895696,-0.2167202912354096,1.1125115123256517,0.22999371448816439,0.6141436155851562,0.255740582385288
1.41,0.2202925308113281,0.17706497281502917,0.4011886723002116,0.44135087812880847,-0.06439596720057772,0.6130675977884681,-0.1050389344223617,0.2159983914961243,0.44539421984269467,0.4849600238916686,0.113454965202306,0.5619657016295805,0.2018894834209825,-0.12005988949034115,0.5667735565589495,-0.21183043580801544,0.5060873740060133,0.6482312799604415,0.7807203843000255,-0.05725989734881726,0.5120221449969481,-0.11183090010522602,0.4841075977385448,0.8175450294269927,0.5921479310783039,0.5096329596209294,0.6764503527181761,0.7533929985742109,0.5343380565965351,0.8948972908795316,0.5970942833801316,0.18919979925084265,0.5944873371015875,0.31825707200641634,0.4676319621549091,0.9371203370655975,0.49900951207526223,0.32049898023895385,0.7765506803615708,0.41272126642104784,0.5036025476221001,0.7598827714941585,0.6627371569852357,-0.14696822018994005,0.591360396228332,-0.24852563872605646,0.057439946324236234,0.46695422799204495,0.12300980027792956,0.007656906702890869,0.5261349526753967,0.014553123041826993,-0.09912814263509678,0.47170605225132933,-0.21014812543104788,0.18572549091188817,0.5410106562569985,0.34329359091896006,1.1183073184526975,0.23782706109442034,0.6211970135541585,0.28093491947411064
1.51,0.19449724623326428,0.1082457823940694,0.45123231429411803,0.23988925208825723,0.05173511243778691,0.4672019483552511,0.11073393983033769,-0.07320289434275866,0.4793207071252902,-0.15272216128902621,0.059277953835698075,0.36137311507352027,0.1640353179666898,0.1810526946027425,0.6031780344278523,0.30016460193959316,0.2768676611959241,0.6303900714135592,0.4392005422532879,0.49779028306640444,0.81650643744369,0.609658736586182,0.4679121277549024,0.8776521390645489,0.533140759223386,0.1860047764971864,0.44117518730282795,0.4216120531037719,0.5392022423654651,0.8909384958206588,0.6052070315682079,0.49533945938012724,0.7048013304457775,0.7028072138666815,0.49406173953623883,0.6757115861079792,0.7311725145664254,-0.09486728420602007,0.47170605225132933,-0.20111525759155177,-0.19315758092068608,0.4779859691158656,-0.4041072194607954,-0.05857397744002514,0.6076606379977132,-0.09639258128193186,0.20374421373171156,0.5770035395870553,0.3531073897354692,0.504990562488148,0.6926589078893306,0.7290609515539974,-0.06232853502805909,0.5346188226323711,-0.11658499923583704,0.026588127816705342,0.5167327056392992,0.05145431579332808,1.1187222665111254,0.23829814181996042,0.5935709474730546,0.264227494800867
1.61,0.1273539072915659,0.1535397443568369,0.6025158964595744,0.2548310264659359,-0.004411452338853314,0.41422381851786866,-0.010649924368516278,0.007763718408822304,0.49329767136195185,0.0157384047392467,0.10569222162924341,0.4128006651899007,0.25603694601756954,0.4995996744276196,0.7048013304457775,0.7088517754522816,0.5463529071495898,0.6715019596707701,0.8136281648641213,-0.06531374270914593,0.613288240844374,-0.106497627639529,0.06036989726206832,0.4683107884015876,0.12890990076935768,0.547771430522776,0.8769550348876822,0.6246288677650763,0.04565776942700858,0.41947225423522927,0.10884574358857327,0.21991251825385652,0.44203355104913106,0.4975018700094413,-0.06800138714090329,0.5383747068815578,-0.12630865876814598,0.45220019589596844,0.7871192518931205,0.5745002359024637,-0.07343117670359534,0.48436273301448696,-0.15160368810083302,-0.0807145780625149,0.47170605225132933,-0.17111202554490318,0.07733645665811766,0.5478789748368854,0.14115609506851814,-0.14666155153440735,0.4828653334178032,-0.3037317889364968,0.06621223561258689,0.359066689305071,0.18440094162099094,-0.024845141934225046,0.5533412645090728,-0.04490021534227667,1.1151179774800106,0.21906466480823222,0.5444166430091144,0.17864347597699343
1.71,0.1350276298860841,-0.09334809939552252,0.47170605225132933,-0.19789463999878,-0.20197150848336146,0.4743331593931957,-0.42580094704266364,0.02208546494000946,0.4700195648125604,0.04698839493802125,0.10638212748084312,0.4161201555378838,0.25565242650486814,0.5445858963559468,0.6505253906189612,0.8371477950119438,0.01014250145748708,0.41422381851786866,0.024485558299804904,-0.06537774209582327,0.5328737972538261,-0.1226889789528938,0.4985969013981182,0.6861998603414174,0.7266059499779587,0.06261787687367779,0.36161137930896037,0.1731634579457665,0.15139208205693705,0.43690059806222026,0.34651378992934423,0.17126093127222025,0.6006248019886317,0.2851379608454161,0.10011996952321459,0.5456521858804051,0.18348679271149967,-0.00969067917806524,0.4900233527606702,-0.01977595378561114,-0.07335773580502669,0.5104609181798098,-0.14370881921108491,-0.02983802488167695,0.6047987032960312,-0.04933546437693355,0.45081649790794576,0.7601376071804858,0.5930722196210253,0.21968599478675757,0.44109375639833553,0.4980482983494494,0.5431231105322085,0.6452594201497331,0.8417127957716235,-0.1209437959898683,0.6380584173192146,-0.18954972257557612,1.1214392877468946,0.22588066082769354,0.5342433125921864,0.192803205998062
1.81,0.14552189628101714,-0.026316999251889593,0.47170605225132933,-0.05579109940668655,0.5474795055415067,0.5991487680374846,0.9137622152420994,0.11576559781599288,0.5350658170051427,0.2163576781337916,0.20838107549878573,0.4401597056783082,0.47342151680526967,0.015022657806485921,0.44880319986426026,0.033472706547167,-0.05784277922338116,0.46101636027043136,-0.12546795343542838,0.041384855578310016,0.26573380835807986,0.15573801404503024,0.5567071408342981,0.8058257845182049,0.6908529753328105,0.1290225448425225,0.41066474074094345,0.31417974820466227,-0.08889707470930663,0.5082268762313876,-0.1749161228317906,0.5429775577863396,0.6312163162773117,0.8602083688023581,0.49891613064985935,0.6598462945840039,0.7561096193840082,0.08605546371451522,0.35888451338832256,0.23978594925159374,0.439032996656732,0.6758786671349031,0.6495736853447729,-0.09455372166073885,0.5056733192861639,-0.1869857832211042,0.0032731814363961935,0.48266823338709924,0.006781431239894975,0.052574285603373086,0.58295510376371,0.09018582265416292,-0.25783410867892087,0.443757694061568,-0.5810245368796881,-0.07618022915984561,0.3676478868167568,-0.20720975664907162,1.1099271725916824,0.24703267401091641,0.5081515337713375,0.21415970939809742
1.9100000000000001,0.12231333600672264,0.14054991521471513,0.42092193402740236,0.33390969643688184,0.0696261409491461,0.3549316227315267,0.19616775877367204,-0.07801926483182338,0.4894302422500925,-0.15940834484019592,0.13286201137299547,0.5261505003997926,0.2525171244198019,0.02984563671365346,0.2664219268203736,0.11202395039270144,0.1290808032898648,0.3830500468543507,0.3369815624613301,0.0648794894137679,0.3951730607534958,0.16417994002440095,-0.04851015874743795,0.4638231022504813,-0.10458762944766108,0.5010192143346439,0.646531974396593,0.7749333894928307,0.44932097468559207,0.6724636804803749,0.6681713640870826,0.5509691394479704,0.581205762647667,0.9479760436958601,0.0019128114898917543,0.4442860731381687,0.004305360004604259,-0.22695978496417168,0.43870265616808507,-0.5173430836881325,0.5262836976588292,0.6085401881516064,0.8648298138819314,-0.09637739412346816,0.6728622049614935,-0.14323496462248705,-0.06945018427839257,0.485986136197331,-0.14290569031827866,-0.05902321745329415,0.36421205094822456,-0.16205728860323937,0.14608326237947197,0.5948848252636681,0.2455656224122445,-0.045354079304570305,0.5215496036851628,-0.08696024114313895,1.1163137561814775,0.2250320496678525,0.4911119785329417,0.18868759912737937
2.0100000000000002,0.12157493896943902,-0.08545649095810741,0.48177782226898297,-0.1773773864385063,0.16103079361688688,0.5341609612993686,0.3014649240280922,-0.05468286225340643,0.362184892767728,-0.15098051670662857,-0.24208680783419598,0.4347063602624964,-0.5568973218795612,0.11780812483606927,0.39395140648741117,0.29904227500158415,0.5297262569269433,0.5915138637677244,0.8955432651278586,0.5511043373682089,0.5696735403200516,0.9674037819249771,-0.03137085530442692,0.46266450149388194,-0.0678047596111969,-0.09385497841042811,0.515033850601861,-0.18223069862447014,0.0037081852655358296,0.43764593812124647,0.008473025664203708,0.5123626983608792,0.6452421079993356,0.7940627122887752,0.12263444326439457,0.3951730607534958,0.3103309801294691,-0.07714600658586027,0.6147630296634271,-0.1254890142435801,0.08211583547814717,0.5922317659791263,0.13865489863142771,-0.0469840884959791,0.47170605225132933,-0.09960459118922974,0.015528989865073606,0.2664219268203736,0.058287206501376025,0.45111922071699867,0.6432615156491629,0.7012998753108071,0.08526279237444484,0.35310453811298675,0.2414661471928247,0.10214612782088775,0.44059223719585294,0.2318382377115772,1.1167218747510197,0.22757184984269524,0.4845162827271496,0.18881489688525263
