step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.24687697964552904,-0.008048097725807899,0.6155799158679627,-0.013074009593799282,0.4421579469115923,0.976313112289003,0.4528853923460439,0.10956775681495079,0.6055712383793022,0.1809328942176784,0.5349816145836542,0.7430151537866634,0.7200144059743627,0.43305776498444953,0.993812504829002,0.43575399069763426,0.05571381720643983,0.6022487006508521,0.09250965115612492,0.48264066307284886,0.8475196249847458,0.569474321118565,0.10564252634629388,0.583982303135669,0.1809002186865093,0.5271586951520673,0.734646338279163,0.7175679884104299,0.5059951049214547,0.9092801438672297,0.5564787797624432,-0.1720511767269024,0.4961901535204425,-0.3467444396189818,0.24637843256102737,0.7615092002256305,0.323539666346811,0.5120829255159081,0.8003440491313062,0.639828491349093,0.28498254151929914,0.8595374939939989,0.3315533569048575,0.13102163090027702,0.3937759508158775,0.3327314190437708,0.003908785626809824,0.4648693028510107,0.008408353924076116,0.2127123899415309,0.6140084804628545,0.3464323323045687,-0.11373984853820543,0.630058966386329,-0.18052254567624762,1.115448829966811,0.22938676812392852,0.7017923685253913,0.29714834818633
1.11,0.23316827208363264,-0.0592582433626142,0.6256943920898419,-0.09470796624001938,0.351891055456567,0.7828630289708474,0.44949249413293074,0.18848101421531965,0.470485715179792,0.4006094300722675,0.18781534975588196,0.4350351335310702,0.4317245557420437,0.5099179943242591,0.7960135460025269,0.6405895940904508,0.5236085547028072,0.734646338279163,0.7127355401094203,0.4860246965968498,0.8388011026190224,0.5794278227333218,0.44989987162486816,0.9855690383024492,0.45648742415831034,0.5274059345935729,0.7412362335251519,0.7115220637358073,-0.10364461764153207,0.46224449624957015,-0.22422033898176122,0.04613314186850992,0.5480050770174137,0.0841837855218337,0.056184686669010504,0.4592677837571052,0.12233535348241437,0.19628353254040265,0.6134025648498534,0.3199913788890796,-0.11365352068044327,0.6592018674601673,-0.1724107990141743,0.5135716776484106,0.8923152009709313,0.5755496231484025,-0.09979742217556331,0.5241284362998003,-0.19040642572287264,0.3756913944177505,0.8622532721193992,0.43570886486091204,0.11443031044296058,0.6804469192211148,0.16816934166436553,1.1193529600927055,0.2341975676551352,0.6728672303580678,0.30037676346570735
1.21,0.2024003251584401,0.02886616776204234,0.46760172460987665,0.061732380876322865,-0.07278587156549463,0.6204377796583617,-0.11731373225784783,0.20860536318979253,0.6251704770124799,0.33367756613629773,-0.12897307873398653,0.5020281324759545,-0.2569040864262003,-0.13432156308437135,0.6501201847533314,-0.206610356414846,0.5281363543220964,0.7413958829399965,0.7123540425228395,0.4884736307579303,0.8363832481901323,0.5840308636201752,0.10024347968672645,0.577459716365405,0.17359389208596218,-0.10201586032856821,0.4712071228427073,-0.21649897758999267,0.5052983459885937,0.7725627145114226,0.6540547925719533,-0.03587153988814843,0.613285824654176,-0.05849073702033784,0.4628963829937144,0.9444874512779828,0.49010326433386786,0.06015097290506015,0.5588260464950539,0.10763809826389784,0.18637592990578813,0.6070719397921731,0.3070079799267162,0.08411562290644203,0.3915568652477641,0.2148235170215097,0.5451182087861621,0.7289169629548049,0.7478467870694362,0.3250914729065674,0.8261445662456742,0.3935043407522619,0.1829089331168301,0.455303741305674,0.4017294753438712,1.1244103845025757,0.2350517594377732,0.6327755767407206,0.24034883948977148
1.31,0.19277052411544582,0.21613716914277245,0.5173546238526558,0.41777372652675654,-0.07663291835106016,0.5082110935248,-0.15078954262796032,0.05748886297176482,0.4677251104317756,0.12291164551480799,0.18976782687945876,0.5185367975660753,0.36596790771686233,-0.12107328289047807,0.6233896516151064,-0.19421766559132939,0.5340774600298561,0.7401315255142334,0.7215980425354619,-0.08630122118001445,0.47827691539888645,-0.18044195402581492,0.5564016398706522,0.8874492349155967,0.6269672877948566,0.5201713890350355,0.7643364211411701,0.6805529275425719,0.4615708936526506,0.9394224806827632,0.49133473292781465,0.10942342624156819,0.41587894665316777,0.26311364670456494,0.131699699445857,0.3931232632663206,0.33500866458934864,0.16210309007644155,0.6025158964595744,0.26904367341836233,0.038205632054330675,0.5557148878120158,0.06875042021054269,0.3150094843004355,0.8012477886113344,0.39314864736960775,-0.09571250208287196,0.4937814164734844,-0.19383577204350225,-0.0640375732386136,0.6130675977884681,-0.10445434315827115,0.5329565599449364,0.7281681315470061,0.7319141512176052,1.1129672920806897,0.23698206749321643,0.6137962101808019,0.25913034425679365
1.41,0.16240215177838516,-0.045366571072145576,0.6130259517949614,-0.07400432386151136,0.05395624080574098,0.561862753025467,0.0960309978107685,-0.07227289434712875,0.6000263810057177,-0.12044952794573886,-0.0602402342466829,0.5096742350373424,-0.11819360310075172,0.5313765565438308,0.6711290561297962,0.7917650885332294,0.5366323139106618,0.7251295434728838,0.7400502692809249,0.31581843297289175,0.7632206998735234,0.41379699610509435,0.5083387972257165,0.7605326869809348,0.6683983554259249,0.038976076594194484,0.4678719279141322,0.08330501205310122,0.1887046189794589,0.47116101114093023,0.4005098353161802,0.08140038625125705,0.3762424541288987,0.21635088055047,-0.11578766925510939,0.484631631535062,-0.23891892670801124,0.16438689287518515,0.43690059806222026,0.3762569646374674,0.17501386572438046,0.6062712847570136,0.2886725301438678,0.08775021057414956,0.41587894665316777,0.21099940566919573,0.469152888508553,0.9368949043877158,0.5007529513837586,-0.09486083545791213,0.47170605225132933,-0.20110158647565837,-0.12533790366317402,0.659427940349203,-0.19007065972485299,1.1215229293457536,0.22646132267436442,0.5850882254722389,0.2135639255051921
1.51,0.19873670382275266,0.1115297820714695,0.7385858470022274,0.1510044939584838,0.06850498553597258,0.46640205497890524,0.14687968203542964,0.1268726883220161,0.5567655648989158,0.22787452443300907,0.21304913019542984,0.4662772543606495,0.45691512550308455,0.5010990846985088,0.7359685127810768,0.6808702763722273,0.5297509241851464,0.8840160731021823,0.5992548555436877,-0.0831394229179184,0.4978600233309038,-0.16699357052546393,0.5363815584506323,0.6876608988300935,0.7800088086485208,0.5326028172934043,0.678726521864737,0.7847090103833402,-0.0807145780625149,0.47170605225132933,-0.17111202554490318,0.11650747777587427,0.4194278296414028,0.27777717533785107,-0.20384764454967164,0.47797522618535304,-0.4264816111423774,0.38214148759784383,0.6756592597376481,0.5655831428199855,0.15352022222916034,0.6025158964595744,0.25479862544914733,-0.07477191245329474,0.6103313598841726,-0.12251035645208333,0.46187616618405336,0.9392846734963171,0.49173182445829017,-0.00464911762170889,0.41340977542672797,-0.011245785412089006,0.00024513055293443937,0.4912834457279082,0.0004989595213639708,1.1173581080718529,0.2402077321865516,0.6007697927755626,0.2510868419659725
1.61,0.1770777960578508,0.13072165933530774,0.37089703276444563,0.352447304204583,0.2798326939174819,0.6880966396690735,0.40667644308227097,0.19467471093031524,0.44081658182509065,0.441622931071044,0.06024434558021488,0.4675191458387011,0.12885963305767975,-0.06768979095418287,0.6114992877387654,-0.11069479934226871,0.17205492448049267,0.6005415204083202,0.2864996318048236,0.46264677001374077,0.8056568787507442,0.5742478990946162,0.12311277504375731,0.5487862299842633,0.22433648717331633,0.501475928477354,0.6861998603414174,0.7308015600991897,0.5322529566195306,0.8864924673182901,0.6004032479030961,0.4931636153405786,0.8085270502763124,0.6099531427823485,0.5230518332839887,0.679287178819751,0.7700010387253028,-0.1640479446131774,0.4858158116967984,-0.3376751860755843,-0.10850866773718877,0.5388851354072955,-0.20135769314768107,0.03950015684299082,0.5302921313998837,0.07448754093091467,-0.04410341742069196,0.5436470440274052,-0.08112509376298331,-0.08875097439527534,0.5013134663297946,-0.17703688481587593,0.07310619837162288,0.41857185627935767,0.17465626815299143,1.119172174883702,0.23201984136370538,0.5896025177153172,0.24817241505209905
1.71,0.16113100505301114,0.10028927471961985,0.3578792177697144,0.28023218376472836,0.0953223185055661,0.5569307545467412,0.17115649966779853,0.1381116838032446,0.5510561870572289,0.25063085588566536,0.06449996358764877,0.4678906311366666,0.13785265037463193,0.12878618081293983,0.4345684086259309,0.29635421778621923,0.5487342174735037,0.6452594201497331,0.850408688874576,0.4541896000587501,0.7601376071804858,0.5975097084637572,-0.08031404444033238,0.4712071228427073,-0.1704431884556674,-0.0898568959319041,0.5386616712856749,-0.16681509140502632,0.10267787437825837,0.39102929844484174,0.26258358334431053,0.5022741285101435,0.6861998603414174,0.7319647781044986,-0.22351891062620574,0.47141458841104694,-0.47414508613235756,0.5501028311069881,0.8205140166948005,0.6704368480174362,0.15003486045655492,0.6025158964595744,0.24901394525550327,0.53717644857303,0.6535352197169253,0.8219548577744665,-0.07528937127538674,0.5314374373244433,-0.141671184579009,0.0473511496263548,0.4693270207491466,0.10089159058170614,-0.07038154200968078,0.6124216181992918,-0.11492334678946213,1.1152509113339812,0.24259655727499463,0.5567769987186872,0.2418329172518764
1.81,0.14424093390194276,0.07243966501790834,0.48879296733905386,0.14820111961156793,-0.0999209078237342,0.47353605183694986,-0.2110101383751441,0.5413440514211773,0.6319075235989308,0.8566823960854851,-0.08767052476741004,0.4681859028763186,-0.1872557978119433,-0.03672158825119006,0.4978794515157923,-0.0737559827773396,0.06719477449967164,0.26573380835807986,0.25286498136934754,-0.08720448193975218,0.5198009748253881,-0.16776513735674692,0.5651238340452598,0.8050419743696539,0.7019805824258425,0.5667290224736944,0.5991487680374846,0.9458903242512184,0.4565205610917736,0.7586440696793098,0.6017585575864999,-0.23415996984486093,0.45858877194902103,-0.5106099062340133,-0.04931546629936235,0.40164654550056167,-0.12278324524838564,0.2107451853339586,0.6051074616861641,0.34827728738744346,0.5124147506701425,0.6726517355744752,0.7617831391344244,0.028988727837784615,0.34729458131199825,0.08347014148125184,-0.07829384821590486,0.3629095627113901,-0.21573928124393174,0.11487074163928501,0.39668275959189975,0.28957835666329945,0.11804282523473585,0.5206290653367569,0.22673114717170575,1.108657401789502,0.258909993606314,0.5152323320055127,0.20712769689558788
1.9100000000000001,0.1495995540310694,0.5420486880600514,0.6108509957975938,0.8873664638170776,-0.07007904132988586,0.6055608571537456,-0.11572584407002634,0.06353459358477107,0.4627914156360409,0.13728559225207712,-0.10448102673474774,0.5028287987042029,-0.2077864812118893,0.5417387273785935,0.5802579747526684,0.9336170306138516,0.49745041764027753,0.646531974396593,0.769413481992978,0.12813711063769112,0.5222236493903943,0.24536826470281267,0.2223299400081625,0.43897125079351446,0.5064795008927434,0.0891035742772001,0.5891980782976529,0.15122855548789907,-0.04538853674568682,0.47170605225132933,-0.09622207840891427,-0.08283648577376738,0.4799707353997103,-0.17258653427022538,0.07459471579558012,0.3525019207224085,0.21161506196252095,0.14386888322753189,0.41244125378550867,0.34882272786017504,-0.019394795993844745,0.453896247586123,-0.0427295799359186,0.4370821632184415,0.6679643748009446,0.6543495127995311,0.021029099423547457,0.469229442426415,0.044816240248703614,-0.29050807954694646,0.43747745564906765,-0.6640526861342634,0.5515451780395525,0.7350864051148182,0.7503133974480223,1.1163300753571748,0.2515635586296086,0.5244160490365963,0.24119847922484194
2.0100000000000002,0.13962102797180004,0.040037970521682335,0.27590077796904244,0.14511728026433768,-0.2663568929070823,0.4397693373715604,-0.6056740892829411,0.0558142089371937,0.3994777473897745,0.13971794249339053,0.030070879942592336,0.47017304757884815,0.06395704751142597,-0.0859499672100451,0.3623323870213114,-0.2372130405361466,0.5636433975842912,0.7331197982884654,0.7688285037454557,0.44398906627473816,0.6456399645296835,0.6876728372881348,0.5521348912639495,0.5696735403200516,0.969212807310221,-0.05529132639745395,0.46101636027043136,-0.11993354501566965,0.5145092352399733,0.6452421079993356,0.7973894277223815,0.10874192685976049,0.5865456492278404,0.18539380012947687,0.08076169706172608,0.35184258965639653,0.22953928670374035,-0.07893525660781409,0.48325750320794286,-0.16333995040703736,0.1690453659335777,0.5240038053400812,0.3226033174012284,-0.05525303425030205,0.49601776763979954,-0.11139325615937604,0.519814349385786,0.5905713589754367,0.880188890784672,-0.0983612261855377,0.5132820400039187,-0.19163192654234842,0.12852762342013613,0.3951730607534958,0.32524388979113666,1.1104182884175504,0.2536344672178676,0.49683549130796756,0.22698217906678236
2.11,0.13440543762667315,0.08596816256095215,0.3506208053208063,0.2451884236655442,-0.08010541948693146,0.5125441923071707,-0.15628978084083686,-0.06004416544678529,0.3632226707510318,-0.16530952025277657,0.06797536518883007,0.3972729171725411,0.17110495644309787,0.5247947525640101,0.6114031867456883,0.8583448106597737,-0.08469888735447849,0.4658915071651799,-0.18179959508136911,0.5281071364638962,0.5922277331567395,0.8917298311055739,0.44768489128867844,0.6456399645296835,0.6933971189574588,0.10119306864447596,0.3951730607534958,0.25607279112479525,0.5609784728329588,0.7027230916114027,0.7982923565904008,-0.061015087776905244,0.4976579340351219,-0.12260447107148732,0.551987439681906,0.5696735403200516,0.9689539720798526,0.05670988133273607,0.47741071756649667,0.11878635993302177,0.03703070091738746,0.37702325081056515,0.09821861340852288,-0.08501526505559294,0.48343703065264465,-0.17585592262310049,0.11315965492486676,0.5814470290594828,0.1946173069417995,-0.2791979081714772,0.4113219437405229,-0.6787819430018195,0.054934418718385045,0.2664219268203736,0.2061933091393893,1.1107676338120314,0.2561534559648347,0.4833951390288333,0.22334770095432446
2.21,0.1315539076509617,0.04192257700995039,0.46446419071978073,0.09026008430269494,0.04098882724497903,0.2664219268203736,0.15384930112233003,-0.07562867004390075,0.5095072476104182,-0.14843492491735524,-0.05919415391646809,0.4783847572469588,-0.12373754184209933,0.5521356453983467,0.5576380506837283,0.9901326581307803,0.06992559705639712,0.3873014513438079,0.1805456623355746,0.09296262020777135,0.34714744198689823,0.26779001935229546,-0.2857059241601236,0.4103823508200676,-0.6961944722749335,0.0968243686439119,0.3951730607534958,0.24501763470235585,0.44907251815522264,0.6456399645296835,0.6955463459923048,0.562487549770925,0.6873783775429024,0.8183084719388304,0.5192738538269548,0.6044857543607739,0.8590340633851195,0.5275526977268625,0.5922277331567395,0.8907936393232703,0.03803203123862794,0.36855958319927784,0.1031909980700848,-0.06418040629108827,0.46068571033750233,-0.13931494910938122,0.11008632522025823,0.5867070666383736,0.1876342240958753,-0.059130508253234744,0.36508727837776683,-0.16196266414972318,-0.09635000614350006,0.47565317968550397,-0.20256356996752445,1.1106784273707582,0.2562589233579813,0.47793584032300285,0.2227719433605833
