step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.44201548968234305,0.535548973470993,0.7343566732175951,0.7292763761844456,0.6415927281116933,1.0583085138039328,0.6062435667323355,0.33703133047820855,0.8348958473256534,0.4036806885047885,0.49142475191776686,0.8473138564828092,0.5799796004253557,0.5258341024561556,0.9304998626252812,0.5651092746780046,0.4947294577626839,0.7845125074521221,0.6306202298411114,0.5084293537716922,0.8014674217147277,0.6343730761805827,0.4494518284119571,0.9924917436957208,0.4528519569728033,0.1564065763160908,1.2122591935335039,0.12902073842821973,0.47242623972085196,1.0499598822447582,0.4499469434116186,0.3027891974777859,0.9294594679350323,0.3257691248769444,1.1294439673197934,0.12718420292074892,0.9250477245482852,0.5006246887487463
1.11,0.4032353379878373,0.4659788710667589,0.990067878660599,0.470653458323638,0.6539827161414788,1.0421213062134476,0.6275495110235564,0.355340018360654,0.7666206776524407,0.4635147847156725,0.4898316634586565,0.746461338146082,0.6562050014207123,0.027104816015869608,0.5602758862709907,0.04837762373867314,0.4930305224494745,0.859912803035772,0.5733494381161861,0.5088612264266382,0.7995669811586514,0.6364210108942319,0.4904731668993623,1.0341197999321619,0.47429047092178034,0.5239385191932552,0.9277227386623194,0.5647576558797304,0.5410030040071613,0.7350741980341524,0.7359842114632701,-0.04550334265490082,0.5974089309569418,-0.07616783127432099,1.1304738198029989,0.20876217668378194,0.8235775035203236,0.4704486668384664
1.21,0.4002276906702363,0.4683999276929691,0.990067878660599,0.4730988024039707,0.3540830310048318,0.7116057537990117,0.49758314785189356,0.654288295538103,1.0428069798789028,0.6274299157587946,0.038679120412231136,0.5680214631995604,0.06809446987154107,0.4869679407324317,0.7464729448984582,0.6523584599555358,0.5151068711636049,0.7949025550505847,0.6480125996460351,0.49077096706188755,1.0282300433323506,0.47729685613091705,0.5363465274334565,0.735563425065429,0.7291642150175532,0.5240418124947,0.9277227386623194,0.5648689965822271,-0.07590634121680842,0.564947842081313,-0.13435991000012212,0.4959563175487144,0.8386208004099679,0.5913952018674725,1.1305089451892572,0.21320285327894858,0.8135420386398633,0.47226752318961984
1.31,0.39803788948433866,0.5338271190989226,0.7105688421782606,0.75126727687984,0.3550347747558281,0.6987165005011308,0.508124217048247,0.4833612882697398,1.022912103848477,0.4725345280901473,0.49277919913215495,0.836871919179324,0.5888346685301586,0.6535428737470678,1.0221655888790364,0.6393708425107317,0.050780179648060704,0.5800204443162279,0.08754894787876698,0.5230611427619044,0.78160575882541,0.6692135221060244,0.5291802267527181,0.9217931716798978,0.5740769654306807,0.4889608206830835,0.7325503682962068,0.66747740748575,0.47471120797183736,0.9875780207784961,0.48068223267831345,-0.10527015395810004,0.5369980942202557,-0.19603450196775246,1.1307079065615946,0.2177928663705106,0.8028891647911565,0.4766451006064461
1.41,0.39300038821178573,-0.15703981680742343,0.5232480391484939,-0.3001249981996716,0.07571872003393605,0.5848757099468799,0.12946121500038538,0.4898473209550636,0.6901541565974005,0.7097650811379734,0.6478840859287993,0.9921883563320486,0.6529849718494142,0.35734225517418616,0.6766589851081378,0.5280979977190118,0.47925068674858723,0.981814893825825,0.4881273341465594,0.5438920992627772,0.8880805812823372,0.6124355275029528,0.4992646048201308,0.8212427796081271,0.6079378926879152,0.4858127257518708,1.020598931780505,0.4760074801414274,0.5254838104113658,0.7674223375483177,0.6847387477541085,0.5334342937216999,0.6799718365804246,0.7844946879040442,1.1308567295094012,0.226424660125176,0.7842051461598634,0.488538721604011
1.51,0.3718312888105664,0.3588502075902111,0.6645433033373757,0.5399952204589892,-0.2776045866687617,0.485315497803691,-0.5720084932895593,0.5438420585416126,0.8880805812823372,0.6123791804526747,0.5060568710024811,0.9915943064503447,0.5103466888732308,0.5212318745369217,0.7124202819533394,0.7316353671287817,0.6232820268946869,0.8132487451175736,0.7664100690429929,0.49479056140512934,0.6650581910786841,0.7439808546716927,0.4989650778832026,0.8177273267917634,0.6101851577356733,0.5337212130758953,0.6799718365804246,0.7849166456069371,0.4847694467935191,0.9458947124737541,0.512498315510956,0.13182432825240767,0.6102897199447003,0.2160028654330808,1.1300366665444985,0.2473608469795394,0.7521949548012717,0.4960310792386773
1.61,0.3556608055905795,0.1603745991381408,0.6343312595629913,0.2528246822466662,0.5383971027968578,0.6793475471476891,0.7925208607249319,0.6094683541746612,0.7117535845832056,0.8562912324938392,0.47453332656006,0.8166290912049124,0.5810879524998306,0.4952214005915456,0.7982145757641762,0.6204113726154925,0.4959798235585523,0.6650581910786841,0.7457690623343847,-0.33436942507150064,0.4593490247046625,-0.727920180708956,0.34976145433828665,0.6545975907080703,0.53431521793405,0.5437413891016774,0.8916276144151467,0.6098301357101177,0.5301677189345482,0.7121016928710816,0.7445112464162185,0.5101906588277824,0.9658951898541964,0.5282049897202579,1.1298593249858078,0.2586312054888061,0.7262641238086197,0.5034405974533485
1.71,0.3388469464658414,0.5145112344204777,0.9533731199322892,0.5396745761586182,0.4932558350284316,0.5981280487423478,0.8246659491484717,0.48697969736497265,0.8121363626152964,0.5996279932556741,0.35150546415927286,0.6548927181725265,0.5367374753228993,0.17848634900294308,0.6367756167265173,0.2802970847415464,0.49405269225818227,0.7826536736323908,0.6312532719168412,0.5813792023811514,0.6134561000625072,0.9477111765974984,0.5290703949997804,0.6934471884804557,0.7629570121397814,0.5305046239609779,0.6661456649492488,0.7963793084225732,0.542966007701627,0.8376907414256342,0.6481699997991784,-0.37150215621443416,0.45748109646410295,-0.812060124638581,1.1298855623746193,0.26482491080235643,0.7005618482912106,0.5232194293513184
1.81,0.3303340949402012,0.5288291130650723,0.6293213979905037,0.840316434104553,0.49444508570353074,0.7415836579819571,0.6667421542824244,0.5842961280772617,0.606051703976693,0.9641027724917215,0.3551922167774554,0.6456527313560844,0.550128884348455,-0.38551461423245176,0.4601064565783545,-0.8378813396781795,0.4844187823633846,0.7592059817541962,0.6380597545400032,0.49210731074672315,0.5815601039186091,0.8461847837065434,0.17839609382476107,0.6189294120878209,0.28823334348093343,0.5484373753316887,0.828707952509432,0.661798132467477,0.5277004799993236,0.6784748981918514,0.7777745078051604,0.5105583739632058,0.9204217494801787,0.5547004666627564,1.130328620698241,0.26853257788966395,0.6790923678023346,0.5409236267465317
1.9100000000000001,0.31877896244631154,0.35136651575003597,0.616449139224357,0.5699845995277738,0.5332941418306806,0.6562885481053838,0.8125909607446733,0.5899912904506637,0.5820616166650847,1.0136234267275892,-0.40614908785358445,0.46495330580845434,-0.8735266160703559,0.1889203063165113,0.6197573413902299,0.3048294771187837,0.49554286540486286,0.5798047983647876,0.854671894407278,0.49487431379518537,0.8660602167129177,0.5714086667939242,0.4965884408921073,0.7272522112977035,0.6828283684500575,0.5468249694627395,0.7545707671999201,0.7246834799761872,0.4592176953608303,0.6977721757071303,0.6581198152469376,0.5323495222383947,0.6117852447970548,0.8701575050489965,1.130129061215862,0.2729388146850929,0.6524323059339113,0.562670143451986
2.0100000000000002,0.31129610120405765,0.5915068754071925,0.5762358254500992,1.0265013893316421,0.19106918733349287,0.6124656181290723,0.3119672054688734,-0.4124205724650731,0.4736646972820966,-0.870701521205941,0.34122149349422853,0.5954933500259029,0.5730063878620744,0.5277924995878932,0.612553709965565,0.8616264843413703,0.5005466508475401,0.8391524323808912,0.5964907346182154,0.5367251055428849,0.6429214231265645,0.8348222445796863,0.5539301630606852,0.7502159207445962,0.7383609808105704,0.49213631488173315,0.689950358517445,0.7132923532922402,0.4686342603501675,0.674037970566628,0.6952638884070752,0.49529500262370785,0.5689796415465107,0.8704968797784665,1.1307781899726643,0.2753091409481919,0.6396064497941247,0.5773751842985703
2.11,0.2268468199936931,0.5192710748106987,0.6169226693021826,0.8417117746670904,-0.10899568716830486,0.608472258821101,-0.1791300845489343,0.33946161861037244,0.5755467716560038,0.589807180454943,-0.22808631549801558,0.5328073371877706,-0.42808403634583203,0.05731642298032314,0.5581877349772943,0.10268305695153733,0.4887913326381601,0.5563642970937461,0.8785454695627241,0.5374777139553472,0.6219773466603806,0.8641435525606482,0.5034463897798865,0.815904822155883,0.617040586240953,0.47399307213369307,0.6725260486468264,0.7047951125274674,0.5597632948218607,0.6876716797484899,0.8139978878097603,0.09239261439614092,0.4661221164069598,0.19821547003248222,1.1173584307586013,0.27445458920097604,0.6102275529687853,0.45488417908298545
2.21,0.222559212246338,0.08819714447696905,0.4666952729071666,0.18898229657987756,-0.24620761546366532,0.5339667676816244,-0.46109164533337704,0.36656572895187717,0.5757908725278731,0.6366299752939073,0.061153544387992434,0.5477478550671752,0.11164542922855013,0.5010449747755225,0.8062482647641672,0.6214524690134761,-0.10762975710657864,0.608333124455851,-0.17692568886965113,0.48100695384678527,0.5209557928611831,0.923316259149377,0.46185224459201935,0.6408499356952346,0.7206870421091215,0.566052923656724,0.6744394991174585,0.8392938497781278,0.5223753250191847,0.6143092176759052,0.8503459007101818,0.5345357572325274,0.6056758591410409,0.8825442671441401,1.1175916037389888,0.27716185165277996,0.5995465874449708,0.4669891049821574
2.31,0.19685409569465034,0.21825083244810994,0.5837095492984364,0.37390313848801476,0.013070954458994873,0.4688156085837081,0.0278808005102096,-0.0671269839864627,0.6123158567716102,-0.10962803468847718,0.5293535048393265,0.5757432177992561,0.9194263839750445,0.5540576186832742,0.634963083838483,0.8725824111440958,0.4970321809715468,0.6283351730765454,0.7910303326454033,-0.17012274070465802,0.5903444591512859,-0.288175383147047,0.04414611842431423,0.4611490665651414,0.09573069019338067,0.3557078460097394,0.5714016920398903,0.6225180130984054,0.5146708247428244,0.7628848474647578,0.6746376290644573,0.5250974071819806,0.6012711804049443,0.8733121165533626,1.1227781145375824,0.26262086940200646,0.5900848849994598,0.44120164525789546
2.41,0.24001206167356876,-0.25516594124384284,0.533183029118864,-0.4785710109069469,0.3624886303766455,0.5505546221744704,0.6584062975349485,0.5408246053598665,0.5605093180813429,0.9648806681950297,-0.27409187104798804,0.590603715463343,-0.4640876172493366,0.4656728533832255,0.47695887351325733,0.9763375402853929,0.04788127930555176,0.5475732096402627,0.08744269891693233,0.47198807544308313,0.5004283728118778,0.9431680957476686,0.48333596480019414,0.6254707186083919,0.7727555430181721,0.5303886558154032,0.5951355231479734,0.8912065154671138,0.4491662777907058,0.6390305782310953,0.7028869870891716,0.568871234702836,0.642555212168795,0.8853266208560414,1.1261705349935298,0.30162556642612703,0.5692730157236066,0.5399774853594717
2.5100000000000002,0.2234442301528995,0.4627414710559232,0.6380640438743709,0.7252273114249216,0.5445285400643075,0.693774799354251,0.7848779468080156,0.28964500827482237,0.41154078717901305,0.7038063232085714,0.5623085801509115,0.6376599359556067,0.8818314409360335,0.5635910854668221,0.5348626987804991,1.0537117034929235,0.5223336777690225,0.5401515515087172,0.9670131952968997,-0.11386034285836913,0.41668268748493503,-0.2732543162415062,0.5005748949412815,0.48762013332998355,1.026567323057047,-0.4107137918485525,0.43434376360853466,-0.9455961527715651,0.502675630064761,0.608646037955321,0.8258915670484673,-0.016921546276945188,0.4198531948093497,-0.04030348342264981,1.1260965325560508,0.32068209156220745,0.5293817848945983,0.5190702598942871
2.61,0.27088860333067993,0.5353240290554623,0.5435790019414447,0.9848136648831192,-0.44672313128064794,0.5063386691910757,-0.8822615345462963,0.4845679845967431,0.48038993937586,1.0086971955039512,0.4800984836442142,0.5874309277537629,0.817284996348473,0.597302904900282,0.5352518816461813,1.1159286410414124,0.332107197887338,0.5405816387612241,0.6143516058895044,0.5605967017025699,0.6399622557588788,0.8759840078971599,0.4623948247539836,0.6467653245776661,0.7149344703288238,0.47014270293955207,0.6775533508041008,0.693882928010909,0.21226055878471378,0.578639367181232,0.36682702702844794,0.5328071903339296,0.593123525508018,0.8983072959002485,1.1315988592335569,0.2823488416229524,0.5754196256817677,0.6553409362077957
2.71,0.20965084151987967,0.45897283241627285,0.635884069847864,0.721786964290649,0.3847989788363264,0.4185121337299053,0.9194452151407961,-0.40226509438270924,0.41420552744554895,-0.9711726853659398,0.6062499976230816,0.4824713914258174,1.2565511829239637,0.48648152018927027,0.44678027518532676,1.0888607828254622,0.5081802753344092,0.5515575689267374,0.9213549119147527,0.07040084563934265,0.3740239254848591,0.18822551404453552,0.5690276470968016,0.5995336083894381,0.9491171789775281,-0.2558301456393554,0.34435743436050403,-0.7429203499394459,0.5498992430455897,0.5569280001133644,0.9873794151733366,0.5363173452658753,0.5062935504957278,1.0593011598523234,1.1274681138209872,0.336530753942511,0.4845952259459176,0.5798117536216328
2.81,0.13993799538618001,0.5415878999017194,0.5135431331717869,1.0546103431599214,-0.10207202478906943,0.36037520781158827,-0.2832381989008379,0.5095267000931467,0.4494396933694075,1.1336931464002935,0.3210971602377158,0.5715890623317345,0.5617622543857564,-0.03608761837460491,0.5929369298381756,-0.060862490694337336,0.5639345163847452,0.5969892185819816,0.9446309896923253,-0.23031345204123044,0.43506239668266244,-0.5293802769381208,0.5134754307541839,0.5494027888470979,0.934606523988882,0.5379507802473131,0.5524835440108307,0.97369557171239,0.01801529566895137,0.4476498886382168,0.040244164303838426,0.0812114047961367,0.3352288011837868,0.24225664534000804,1.1216967404011287,0.2903038205526663,0.49133642404247896,0.4556380611318291
2.91,0.124506222546927,0.5275501254879409,0.5122036715410698,1.0299616242513414,-0.11186289962568814,0.35499367938345955,-0.31511236994407243,0.06344569690265649,0.3274564753965316,0.19375306848284882,0.5206557116879819,0.4360293045441313,1.194084219252941,-0.2865654763688862,0.4319159927874314,-0.6634750302240374,0.043168700673234174,0.44695120667570526,0.09658481737707025,0.5557107087184457,0.5810343557032948,0.9564162656884604,0.18838192864301767,0.49162115367783993,0.38318515636221917,-0.056515969825084264,0.5944911797588305,-0.09506611998518012,0.49255482474698276,0.6249909583532008,0.7880991207374003,0.49170260220352097,0.5403477760365857,0.9099743239624788,1.1186370809910273,0.2932212645616432,0.48563961398709826,0.4071277341783155
3.0100000000000002,0.12387023096168702,0.5573614819925069,0.5663383312245419,0.9841493172241668,-0.016659794166593925,0.4427914510748701,-0.03762447112777924,0.46662061463298077,0.5346071944284428,0.8728289097041658,0.009725510768163194,0.3231656597599365,0.030094505633388727,0.48243655412455116,0.41602297021507717,1.1596392234667698,-0.25378136229796205,0.42794161227033944,-0.5930280090117602,-0.11322673570782081,0.3546527407362766,-0.319260850692304,0.5271181351670278,0.49748173858649486,1.0595728330948175,0.5328993878371637,0.5282887839500386,1.008727430956704,-0.00509564799796967,0.587806733777871,-0.008668917358635241,0.5517080510811456,0.5874584426989294,0.9391439648844986,1.1211767971690343,0.3049453296873896,0.4787777871566199,0.46323399425218476
3.11,0.161545988864412,0.5692151706604547,0.45252610215972067,1.257861519907526,-0.3754515778524016,0.32726943396011793,-1.1472246989560146,-0.039397388078060876,0.32713644723818874,-0.12043105685920577,-0.3688109632064672,0.2960868556795064,-1.2456174805871143,-0.021963573316757065,0.2745824841125863,-0.07998898177260062,0.5211412467056757,0.4255529489493154,1.2246213966848698,0.46481662866681794,0.4851477851274858,0.9580928593638219,0.4591168922058465,0.5952485498477931,0.77130283194011,0.5434532425161821,0.5277175779255019,1.0298183446011753,0.5383100661993754,0.48800842774356196,1.1030753478754385,0.5673240740457945,0.5508696340892438,1.0298699346239242,1.1279061670047072,0.3650654001196191,0.4318314769848202,0.43467091062017554
3.21,0.10372694045968711,-0.18871763164019853,0.3433098458290384,-0.5497006099096157,0.006117988625187301,0.3966744987997164,0.015423196206712331,0.5264169017212654,0.4531857326162861,1.161591956309411,-0.023305779230467595,0.3754274938118105,-0.06207797674549115,-0.02179224394858236,0.48607624951999995,-0.044832974188930626,0.568061853080182,0.5401827248619427,1.0516105512729317,-0.31977412155468926,0.41420552680299466,-0.7720179979799761,0.46089698222256914,0.515123402967603,0.8947312033725554,0.560114793177917,0.5563650315780321,1.0067397506799616,0.4701603717526133,0.4236901876630474,1.1096796325302742,0.2893225714084373,0.36481060041594066,0.7930761087494845,1.1140014040543063,0.31292879362829346,0.4426410268060374,0.41856571275430154
3.31,0.11168010957633327,0.04044604268720458,0.38297307652384366,0.10561066865149836,-0.3050028910080191,0.4122022366537506,-0.7399350704256881,0.05671791519072994,0.356735403232976,0.15899155137593318,0.32947840511686655,0.37704626234289906,0.8738407936191855,-0.23530316428020379,0.3368986473746244,-0.6984390294050409,0.5379071495547386,0.40412596153920877,1.331038341377507,-0.053974855062104324,0.5032694662091856,-0.10724841995415137,0.4637764173505606,0.4688337014076726,0.9892130534943893,0.5757981159743604,0.5390085282853976,1.0682541847825517,0.4758898368749429,0.41832735751627675,1.137601517864933,0.5494233521184607,0.5182161361810756,1.0602204635451193,1.1154620858462456,0.31477843280131124,0.4288760706606283,0.4708316413569307
3.41,0.11779278821740988,0.3149901218638808,0.4826339327284004,0.6526481055386957,0.014842257114892433,0.3247669138103805,0.04570125983818132,-0.3921105372918608,0.29585564773228623,-1.3253441003995086,0.48747908556885433,0.45872989089154054,1.0626712914247638,0.5776117322905546,0.4304329577079561,1.3419319360820359,0.5568669259911888,0.43734102410275855,1.2733013719297146,0.507690025852692,0.4091125797604574,1.2409543264349225,-0.15689042449692636,0.248990161440995,-0.6301069230564992,0.19640156598385022,0.42123748771569675,0.4662490203540629,-0.3062501648086089,0.3401058024807924,-0.9004555716920015,0.5695473707607611,0.4998532192348669,1.1394292341111179,1.122401486287122,0.35200315628817447,0.39536905614601187,0.39699817732413506
3.5100000000000002,0.08527184195486942,0.06508550111200044,0.32826054132992505,0.19827391025528382,-0.22301276463632017,0.3415356201433124,-0.6529707341879637,-0.3516161523951216,0.4081887076161089,-0.8614058787873369,0.3054272427637269,0.3523538205322675,0.8668197276883416,0.465448808477556,0.4434087122861273,1.049706051281208,-0.07661996072407845,0.46315598409890607,-0.16543014309346893,0.5234298910694881,0.3987090236352036,1.312811750025495,0.5754394210692054,0.522214189337659,1.1019222242870377,0.5344780386096214,0.5222604086391459,1.0233937510260656,0.5012114993177582,0.4016737272622259,1.2478075246145008,-0.02715379850348484,0.3441658041563845,-0.07889743308474222,1.114225832446637,0.32452926452206066,0.41144786718520604,0.458366431820402
3.61,0.13973920257959235,0.5531614159207382,0.38113430051070213,1.4513556381032298,-0.3682594276389748,0.2554543962986602,-1.4415857897721616,0.5867058409689783,0.39737700155741107,1.4764463939018724,-0.2972656510947918,0.270019627721685,-1.100903862445103,0.05502147191204436,0.331321831017506,0.1660665454584464,0.3419132412647109,0.34102857673897585,1.002594106729103,-0.3411313487326075,0.2888137132185147,-1.181146646158417,0.5367086726111614,0.5069791429384569,1.0586405379526893,0.5793962381996394,0.4962223278648587,1.1676142036829755,0.4769673412730553,0.4074430552534188,1.1706355897424592,0.46883094920368346,0.44088173094907557,1.0633939133618493,1.1235347353015444,0.37788404552790694,0.37424324582447865,0.4393736936869948
