step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.44651225155769697,0.5327956393541733,0.7327467441131903,0.7271211283224347,0.4912244983682657,0.8498667961034506,0.5780017534753423,0.6436504822090029,1.0533077616013322,0.6110754194296149,0.34034476449813866,0.8498143395585631,0.40049308261252814,0.4733922222493093,0.990067878660599,0.47814117845104936,0.520366971246795,0.939128381057389,0.5540956718408406,0.49555530462397557,0.7841311015010678,0.6319801671880257,0.21147873434655798,1.1204918442427005,0.18873741512102546,0.5122818601190329,0.8107599255226449,0.6318539483667717,0.4822616424139191,1.051160153267391,0.45878988174625257,1.1304518464090667,0.1110542115232636,0.9181474925628329,0.5260289646553884
1.11,0.44555033662031795,0.4912968502368746,0.8498667961034506,0.578086886662026,0.5124291256628689,0.8107599255226449,0.6320355872702252,0.3398199332382275,0.8320677159240952,0.40840418001415085,0.6363798425958832,1.0529809930526595,0.6043602370741539,0.4735721064950166,0.990067878660599,0.47832286725197337,0.4919437251440075,0.783174720801346,0.628140454585472,0.4771378821288707,1.0588964545205803,0.45059918757108014,0.5328227921919975,0.7327467441131903,0.7271581845605447,0.2130206534892109,1.1168318252936884,0.19073655376286738,0.5205805229885534,0.939128381057389,0.5543230653964671,1.1306471496884263,0.1095260285639243,0.9166521435049644,0.5252167204148961
1.21,0.44473807125957854,0.4945408552947549,0.8477810776490586,0.5833355666136624,0.4735761765749411,0.990067878660599,0.4783269781619547,0.3381656670144563,0.8153262577920449,0.41476116313269523,0.636493965036805,1.0531563428050486,0.6043679738390252,0.479776542012323,1.0555213405662254,0.4545398786110293,0.49205152883111375,0.783174720801346,0.6282781041855457,0.20889323146273997,1.1171048966460637,0.18699518021083775,0.5206194065298239,0.939128381057389,0.5543644692578079,0.5313895250418142,0.7330376115628645,0.7249144063820563,0.5160555247068707,0.812317170262846,0.6352882145035635,1.1307104834291337,0.11086891350839094,0.9146615677803485,0.5265171934898178
1.31,0.4421023851371546,0.5225915755155885,0.7339255310708301,0.7120498652678073,0.49129074499438097,0.8626033325681233,0.5695442232198676,0.6379122357726681,1.0483468183160825,0.6084935105705963,0.20280098665554583,1.1214639749948037,0.18083593515028917,0.3352188628929493,0.769319275205574,0.4357343871351379,0.4855133183446208,0.7819402048834027,0.6209084982617271,0.47319311258502655,1.054823372400801,0.44859938162730384,0.5254746101306644,0.9335782117501011,0.5628608332081798,0.5191043657280523,0.7982922306004177,0.6502685931662138,0.47851239548862756,0.9875780207784961,0.4845312323895401,1.1307942132846895,0.11256391985568644,0.9091870972568632,0.5273826459996662
1.41,0.4342702872071429,0.19133015342375198,1.1049635149408708,0.17315517737614217,0.4836004025598998,0.7445009828120991,0.64956314863852,0.6346296952376743,1.043268981837263,0.6083087931168538,0.5194493293307096,0.7794795859996309,0.6664053025385525,0.3139963229858852,0.7260666387249889,0.432462127081447,0.5027966714343032,0.7301712863535185,0.6886009910705664,0.46112922981899257,0.9872732719888176,0.4670735478233584,0.4795340722170528,0.8663599764025256,0.5535044153450749,0.4745698866461812,1.0505046323924272,0.45175420651443693,0.535424516823663,0.9209694591933459,0.5813705454387466,1.1313613033060488,0.11670543645236375,0.8953558330645487,0.5272198254943697
1.51,0.3493317172233521,0.5222818881447295,0.680596357128694,0.7673886036477435,0.04006709672028997,0.5817619764832913,0.06887197572191404,-0.2080116856245889,0.5341827379820867,-0.3894017362117837,0.47441460915925804,0.8116956372814215,0.5844735235342587,0.5110062469031679,0.9905996016963677,0.5158554940140166,0.6092787403167246,0.8200494770491361,0.7429780243372042,0.5557380323261757,0.8901776106422923,0.6243001685081615,0.35709660474503163,0.6576738515527307,0.5429691387333505,0.522780129285135,0.7115494979890761,0.7347066237311306,0.490553878373812,0.6633816295506431,0.7394746199199095,1.1253914134472953,0.24973043713195414,0.734166837735574,0.4931616435935905
1.61,0.3307524630841339,0.38253931608160296,0.6683484840138953,0.5723650539074908,0.4843017314701719,0.9288782510325743,0.5213834331160244,-0.23394158085845143,0.5357677334528413,-0.4366473870137294,0.48799611675889926,0.6602038245323991,0.7391597846385258,0.5289896826311232,0.6785702461977136,0.779565101174496,0.08682630164730003,0.5894355649201504,0.1473041445320019,0.6116558038794685,0.7514419423948303,0.8139761295864505,0.4960929730029135,0.815640641347292,0.6082249312435645,0.511930796201501,0.7138277698637889,0.7171629037340288,0.5552266183202876,0.8944889511697947,0.6207193700874376,1.1284277149957165,0.24932462942572142,0.723660340892528,0.5083213465006291
1.71,0.3196591187954165,0.4989665083867745,0.9412515307414303,0.5301096381683811,0.5289135229450773,0.6926975098139174,0.7635562643889998,0.20590178062467776,0.5988975220926746,0.3438013567082619,0.14828767812925758,0.6040542736620883,0.2454873421062999,0.5942934180451899,0.6796996960391098,0.8743470410659038,-0.23769695949200292,0.5765446268385684,-0.4122785096366143,0.5043347141441779,0.6621607104163756,0.7616500136757516,0.4882758875563889,0.6066521413895671,0.8048696349080191,0.5491800907012998,0.8916276144151467,0.6159298812896552,0.4865527834831927,0.7743371807354059,0.6283474377674881,1.12780505673378,0.2479616119949476,0.7027922806144284,0.5155820100442146
1.81,0.30964592542549946,0.3708787184069686,0.6454505866775061,0.574604355565138,-0.3313797767660855,0.48420549245163663,-0.684378392917929,0.4661954743774827,0.7345283665741945,0.6346868216292263,0.5693548563861495,0.6021984114681904,0.9454605750254859,0.48383245565543315,0.5788555468166944,0.8358431707464451,0.08959088941345503,0.5913895222700148,0.1514921824613421,0.5151072601512546,0.9166404335808273,0.5619512747643088,0.5190981343520191,0.6169226693021826,0.8414314470550817,0.5208541252239698,0.6791731877375142,0.7668944160753128,0.5594226479725317,0.831517923428412,0.6727728076696042,1.1245693593525325,0.2709327103726437,0.6680882140307173,0.5300758658074016
1.9100000000000001,0.30069237691855205,0.5071381294444401,0.8824976269477542,0.5746623151820258,0.3667311332510756,0.6190735051634761,0.5923870593593477,0.5736071459651872,0.5768169330775083,0.9944353452052876,0.5131569591315759,0.6172075176789491,0.8314172210042703,0.487262109713185,0.5770682220995617,0.8443752247184347,-0.34641894819000807,0.4902489607368178,-0.7066184243804597,0.5581207263687671,0.7572725089549728,0.73701437694994,0.0944835899338715,0.5896025626268969,0.16024962563410894,0.5261420193086797,0.6580761963694651,0.799515348239836,0.45918153129328204,0.7195246081884784,0.6381734913130311,1.1247817057641043,0.27408957542234164,0.648738864184388,0.5465611583225822
2.0100000000000002,0.2746111870255046,0.34848673153026316,0.5964780729389731,0.5842406407551507,0.5870351855106694,0.5729475780557416,1.0245879518379903,0.22037925678222997,0.5221104614629852,0.4220931642792866,0.5570370288400942,0.7140814026405885,0.7800749701367901,0.20300123189168362,0.6075097546704087,0.3341530408870843,0.5288762760196608,0.6381238421561398,0.8287988021771051,0.46548699454272613,0.6770893001098199,0.6874824258295426,0.5032222791059928,0.8374755270697731,0.6008799813729573,-0.39491266921788104,0.48523646863686165,-0.8138561191150359,0.5006744062575693,0.6848258052874834,0.7310974592252565,1.1309938188094124,0.27997035091352845,0.6335878213028774,0.5179552317386127
2.11,0.2883272487791094,0.5191005578038697,0.6169226693021826,0.8414353753462129,0.5786997784153258,0.5745543572955617,1.0072150198969454,0.35590262137314344,0.5880555403281503,0.6052194001514559,-0.3677832170737665,0.4933213835628134,-0.7455245795704243,0.11187308546472301,0.5825730516351953,0.19203271615587436,0.4838819641550029,0.5421346546326237,0.892549406351646,0.5313569709420107,0.6282776255909572,0.8457359442686136,0.49122021602060983,0.7979804557100444,0.6155792569926054,0.4655201570022337,0.6838293267697951,0.6807548883596606,0.5593828852714267,0.7026236809724182,0.7961344036928147,1.1252452166016715,0.2784857949789994,0.6210272745799742,0.5731131831645405
2.21,0.2730024122713927,0.5763800160695198,0.5496535837958594,1.048624139024238,0.2018653993624715,0.60360871234428,0.33443089079756955,0.3371972894070359,0.5871859155088611,0.5742598391768601,0.2890241079693526,0.572549141185728,0.5048022731652245,-0.40006395645048587,0.49438930055211633,-0.809208362728944,0.49619811975127076,0.7851762675056935,0.6319576129415714,0.48380997376352064,0.529839269295122,0.9131259266742591,0.545667854403679,0.6252735258523169,0.8726866432732355,0.5601856344263428,0.6440252126254582,0.8698194161415953,0.462530449919239,0.6399921496325498,0.7227126929366241,1.126207502657785,0.27817206199606087,0.6031693078297984,0.5663211071402233
2.31,0.1813458253809114,0.3672326221716776,0.5662014260461605,0.6485900693258557,-0.06981307261504248,0.6277240274925103,-0.11121618666393243,0.5346310885202088,0.521610135459746,1.0249629985601914,-0.21336458475779377,0.5447431483191683,-0.39167924445886226,0.1297805173607667,0.5748795241046318,0.22575254800194589,0.06135830282124225,0.4494438099829465,0.13652052038178122,0.11500908977228967,0.5625008458786357,0.20446029657545414,0.5530708636074596,0.6491956295369871,0.8519325122412106,0.4713037177890162,0.6356567622298365,0.7414437252829938,0.5195764370871963,0.5812432001097546,0.8939054030895949,1.1116290486536216,0.2633263650705269,0.5713198509160378,0.4224672642336233
2.41,0.1393662439639483,0.5386232305086556,0.5589833750149239,0.9635764757659836,-0.07407376163074737,0.37149793311489465,-0.1993921231530467,0.07187825319907455,0.3366747449617259,0.21349463918728406,-0.019968434214190936,0.6027517797887665,-0.03312878515462674,-0.16567892866613892,0.43468042769981136,-0.3811511126527099,0.4694795865296919,0.48569246341168726,0.9666190478474589,0.5304706697257473,0.5822198157112588,0.9111175116527199,0.48820492704582663,0.6111932396860797,0.7987734407804933,0.5677036909501555,0.6465948783937877,0.8779897736901249,0.005283336360438119,0.4576950291536922,0.01154335534342016,1.1181634831477558,0.28449064064449237,0.5087983686936628,0.41294422233071015
2.5100000000000002,0.1832709872808304,-0.21385005823222863,0.5540443622271669,-0.3859800276147323,0.06134336263856865,0.4660670204922273,0.13161918767344252,0.04692581510674125,0.5423738019923017,0.08651932474313592,0.4682815585649216,0.61303212646129,0.763877680062321,0.3645101933394759,0.526146817699829,0.6927917856331727,-0.07448481427008845,0.6152324159851403,-0.12106776615601392,0.4691348370170835,0.48838024415887693,0.9605933954700824,0.525687852099212,0.5554941397818823,0.9463427504485035,0.5354853697001776,0.5937375227792511,0.9018890488739898,0.5683498895228637,0.6386477133917484,0.8899270718506999,1.1134518614951636,0.2754251569905856,0.5593156164969714,0.4866512450984602
2.61,0.19508028287209417,-0.41091460108731076,0.4390200080039001,-0.9359814896720159,0.5080093693409186,0.5267285695099959,0.9644613919717865,0.206359158038782,0.4547331051369336,0.4538028036833631,0.33288517836655274,0.45626415008687765,0.7295887224608109,0.4744445439498369,0.6634377316834421,0.7151304806646378,0.021786558252046784,0.4394879983262274,0.049572589774965474,0.5362673088081786,0.5703961064254577,0.9401664961720085,0.4842926933623075,0.5479455706209938,0.8838335764142639,-0.19489885581243432,0.4442688059240907,-0.4386957923076315,0.5662379155022128,0.6199931050585645,0.9132971171489496,1.1242178386884236,0.3239339012252034,0.5162275150776483,0.4275175896311138
2.71,0.1283254819684544,0.4797094177441916,0.5504035881715643,0.8715593939672195,-0.09585855238356102,0.35334860904830306,-0.2712860612123057,0.008064888212393002,0.4515802641774297,0.017859257483458665,0.47223588026368196,0.4578237324890732,1.031479686944697,0.5678436468286767,0.6049745325870155,0.9386240514959229,-0.1803364035622605,0.4367873840330651,-0.41286999156690135,0.06632143712946968,0.33284989294808426,0.19925329265409758,0.5447727498878929,0.5531099450863982,0.9849266944617983,0.5422621887110534,0.5251435409516456,1.0325980354407216,-0.02400314678762136,0.5973991227026396,-0.0401794141896809,1.1181556873124712,0.2908999538936495,0.4863420612195218,0.4351964945479027
2.81,0.11269199758609535,0.5361865606842098,0.5017766191478027,1.0685762154379523,-0.10601405780708077,0.35570942854224075,-0.2980355573973534,0.46603856830029033,0.4350459543587055,1.0712398624353847,0.332501721442468,0.5733577358712194,0.5799201800900624,0.009211929581934855,0.5929369298381756,0.01553610361973739,0.051191150072336176,0.32840042508269857,0.15588027956859404,-0.18655200852001214,0.4357263339089855,-0.42814031193941815,0.5096082636792323,0.5435419468635928,0.9375693387048258,0.516130788755861,0.5491081075994,0.9399438500594905,-0.023475926989846175,0.44295168174678345,-0.05299884379548729,1.1144945839906673,0.2734235583861784,0.47585551629596046,0.3989491116783788
2.91,0.11878690623554229,0.48032320741874995,0.5358039985743452,0.8964531968719582,-0.11412676753172261,0.34717219381462333,-0.3287324548597401,0.06283183013562661,0.3266404389017557,0.1923577813784553,0.00696504350823884,0.588879081890497,0.011827629342646613,0.477343048220314,0.43455970039099373,1.0984521753646876,0.5647462600017846,0.5853986711007207,0.9647207755697437,-0.021909983224515615,0.4441707015687955,-0.04932784433356436,0.5388447598866652,0.49748173858649486,1.083144803300109,-0.1822034847248013,0.4365286226985327,-0.4173918392760955,0.5463914701203775,0.549842776467539,0.9937231032308282,1.1177784826989305,0.29334567391049776,0.4746477923994298,0.44452273265890285
3.0100000000000002,0.17670477664352724,0.47109501281022526,0.5300540473847827,0.8887678815670712,0.4679866586833261,0.4212544675636753,1.1109357756842946,-0.3609067092631018,0.42380650954197996,-0.8515836853311768,-0.1815944208035697,0.354587261225297,-0.5121290036648795,0.5257175362712743,0.4765453642982369,1.1031846612241178,0.5520497279564993,0.44836196952908897,1.2312590395129024,0.0368803953491267,0.33057341461470674,0.11156491635031182,0.574773036250527,0.5533326113246639,1.0387478064496058,0.5419080358587225,0.5971893475655512,0.9074308476328595,0.5351458978721767,0.5282887839500386,1.0129798589908858,1.1299107713983392,0.3311476856280514,0.4663993776998021,0.6041158098415993
3.11,0.08452618878045659,-0.011048827708642147,0.592924049118732,-0.018634473884242195,-0.07233773602100355,0.27300850906368873,-0.26496513339123895,0.5711224903401425,0.5577339860837683,1.0240051791542846,0.005379104078823575,0.37458599985409,0.014360131133888778,0.5332110666284485,0.5037057839258042,1.0585764222770775,-0.19404807209451597,0.44957151537686285,-0.43162892989750706,-0.0001549248989581443,0.43696180622195624,-0.00035455020725415457,0.03404322625343629,0.4199085684127994,0.08107294971882885,0.487319125705917,0.4306002042345327,1.131720609775864,0.5111743086956148,0.5452400337311148,0.9375215997945235,1.1146165782015793,0.2838619067823657,0.4584240456023349,0.3531673804474225
3.21,0.10017456982347188,0.4543198538165266,0.4857350137296764,0.9353244896390501,0.0005917130007732851,0.5810223386723035,0.001018399743674935,0.45621244527740823,0.42148244210556185,1.0823996439765056,0.5483836075986454,0.522014332263145,1.0505144661855907,-0.02783793336182423,0.3474197035673968,-0.08012767576500991,-0.011124855363039513,0.43936531951595836,-0.025320285577604497,0.34155912462498006,0.3771921791742,0.9055307704755898,-0.17046397265479504,0.42682183916052163,-0.3993796872954431,-0.2243567861737384,0.3137582360992856,-0.715062619432699,0.5262131295954362,0.40108119242633394,1.3119865491875067,1.1052312242666227,0.2881985360824019,0.43158925967143824,0.4066884051137162
3.31,0.13483322560160285,-0.28423143846807675,0.3428941150166561,-0.8289189753351999,-0.13211393827288417,0.2763417002491637,-0.47808180290474994,0.5030370666203084,0.41434108549087184,1.2140651367564914,0.5956191439285174,0.43574224828667124,1.3669070333906768,-0.3691586338147834,0.28644256333362456,-1.2887701796775852,-0.01787392050249689,0.31404747091721225,-0.056914709264475276,0.533320033148103,0.45043297722394976,1.1840164022514337,0.5707454749823357,0.4998532192348669,1.1418261461954466,0.3097511298115125,0.32868493743000415,0.9423952683486636,0.4701476743334554,0.46057427835428283,1.02078578077217,1.1182331088053554,0.35984761468651005,0.38093545955373037,0.4217310100532872
3.41,0.05485622666744544,0.5441046101353381,0.4117234515896843,1.3215293130243702,-0.2424503531225439,0.2842538623157596,-0.8529360028650065,0.46135514070924993,0.4537305036549733,1.016804329867305,-0.08800942924510624,0.42616402755139304,-0.20651538739855932,-0.09201500209796266,0.27317858989131144,-0.3368309432103458,0.008738157072383922,0.2636648588482515,0.033141151651965274,-0.10097111309712803,0.3585308465174803,-0.2816246191307981,0.4905383660339125,0.4058998259368079,1.2085207597755447,0.08972358224315247,0.5719276910425237,0.1568792412894052,0.572617630914562,0.4998532192348669,1.1455715575685932,1.1148830487822463,0.3000968491096706,0.39489268765830526,0.3204539400572474
3.5100000000000002,0.12196864513311258,0.5334944080539836,0.3958209624462552,1.347817469688513,-0.34706491989433785,0.2627930080522655,-1.320677907173664,0.35201005371735444,0.3407953016322708,1.0329075900734828,0.579006405360208,0.40711437356399255,1.4222204936942529,-0.3142269520713175,0.2894817755669362,-1.0854809476552334,0.055744670364418845,0.3315065316406556,0.1681555717425339,-0.27051126687101085,0.27185609523850807,-0.9950531608779367,0.5185262748719752,0.5096231374204697,1.0174700416793672,0.25158185725174403,0.3974815713067144,0.6329396767368928,0.46877925293599787,0.4538908538902376,1.0328017163557137,1.1149962044167148,0.3545775058709245,0.36603636107583054,0.32531005442639216
3.61,0.12676923796117287,-0.29594036810912133,0.2881287805801642,-1.0271114447964136,-0.011656031403800301,0.3342049482814773,-0.03487689653829795,-0.3173786168962848,0.25254524678653434,-1.2567198192589677,0.5767597263836118,0.39672651896702577,1.4537967562273035,-0.2687095417522121,0.2698460841308853,-0.9957881827993401,0.5410911114148097,0.38075931382924866,1.4210843747277624,0.5369790019208982,0.5065111765490306,1.0601523259159877,0.46560668169077557,0.4416042961353143,1.0543526993861185,0.46453716267350287,0.40459172453801434,1.1481627885591026,0.3462925718875604,0.34197449840255717,1.0126268874000077,1.113789421773547,0.36218191223885415,0.36168925882002523,0.38356794888232637
3.71,0.12551619886485527,-0.32901047135281924,0.26075177454791143,-1.2617765379478394,0.5823072876856198,0.3942467197957533,1.477012384496933,0.34040924495743446,0.3394258402252953,1.0028972594764336,0.47437481996229347,0.4413447056862694,1.074839720178956,0.5480768192292591,0.37140185179474805,1.4756975943462687,-0.2957727232509714,0.29706852777559967,-0.9956380282545209,-0.012177027032380668,0.3287733411582812,-0.03703775673988812,0.5370822715406237,0.5065111765490306,1.060356210103557,0.46436636301573486,0.40303845334684285,1.152163916766808,-0.2580052478829814,0.26501505753878724,-0.9735493910387342,1.114008643896279,0.36414151749443624,0.36075774484185186,0.3974965371387974
3.81,0.05148819812073259,0.4955139368373471,0.4000031279792924,1.2387751549357864,-0.07072688899383671,0.26402928029048334,-0.2678751724658092,-0.2181167167185879,0.3409106902683956,-0.6398060340873053,0.007980260214834122,0.3709836074316663,0.021511085813418464,-0.22810171456492154,0.29816679619224673,-0.7650138026027893,0.011071744954426845,0.2560146763824387,0.04324652442146598,0.5764748776499311,0.4930150580565894,1.169284524335486,-0.02000348650144606,0.45579404820391956,-0.04388711651736316,0.5702208478034313,0.3821471804107915,1.492149823506401,0.4494717465143673,0.4390233906181086,1.0237990870635578,1.114357084913695,0.3102496104831191,0.37000878558339323,0.32721840744028485
3.91,0.1091865134543952,0.45209056039360157,0.426214390627858,1.0607116285483118,-0.36744578406667444,0.2781501095166423,-1.3210341160936676,0.35615302060897874,0.3180805568389518,1.1196944074431545,-0.007758065566494141,0.2863691090458073,-0.0270911397962731,0.4925248320128502,0.3996376173642814,1.2324286068493382,0.5682082723018556,0.3495988819110614,1.6253149014544295,-0.2785826516356765,0.3432612821031317,-0.8115760971608131,0.574389150942873,0.4930150580565894,1.1650539705765808,0.5814110157910113,0.37811604583252234,1.537652321817979,-0.20545801187546212,0.2572582705381753,-0.7986449238178083,1.1187991401590975,0.3675022061038822,0.3529701321835021,0.47825095598212314
4.01,0.04430230294095581,-0.27177297371762765,0.3348905185804279,-0.8115278236889175,-0.045645106870644325,0.2886703352128886,-0.15812191729705088,-0.1351609755088955,0.35317379434290147,-0.3827038632930556,-0.14823964271740117,0.27572645970463117,-0.5376329963986816,-0.27355796748981875,0.28527259477508704,-0.9589353218646738,0.14859186462754437,0.27962988228744123,0.531387645025726,0.34490066514945494,0.31899555301131416,1.0812083801595251,0.47012061042042785,0.4291238015038285,1.0955360871919233,0.48056657106746664,0.3919395732404284,1.2261241371834417,0.5562954665221373,0.3492600806847229,1.592782849478596,1.1007342239948539,0.31091316416575215,0.33066825933436717,0.2678117176496833
