step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.35342367230227023,0.508803971641517,0.7391614283374585,0.6883529796541635,0.6102243715142782,1.0473081800846995,0.5826597969137672,0.3642553583910254,0.8575155869368724,0.4247798686577586,0.45999508062958216,0.8430875015469865,0.5456077569475699,0.06795424316178181,1.0779817187300502,0.0630384003560259,0.532374564243604,0.9350703900610801,0.5693416986595293,0.458780005694861,0.8100181733557178,0.566382361267577,1.112301185745738,0.1631347578740432,0.9014489970075521,0.49145183749377025
1.11,0.35393047878871126,0.46784784036303906,0.7801534208651028,0.5996869690634032,0.4812641825848462,1.043353642544261,0.46126659548651555,0.104977591973287,1.0919786225332435,0.09613520796749034,0.3831754848347567,0.8615704390985189,0.4447407518248677,0.18073773187027153,0.7837612614533844,0.23060304299183743,0.61023256001183,1.0512483814692954,0.5804837094340426,0.43897375721812754,0.8409530361989525,0.5219955673175966,1.1038167706281488,0.16466504921691133,0.9218598291661083,0.4192731205836791
1.21,0.3457951484258175,0.09847678332307218,1.0911848911154591,0.09024756860627414,0.36135110648485474,0.7846744986794506,0.4605108323170717,0.6032989356123082,1.045119167710212,0.5772537278539219,0.21172501206475344,0.7443391248467357,0.2844469745001635,0.4658970510492766,0.8438384651130703,0.5521163946785107,0.500082560527854,0.7361006652553558,0.6793670813412099,0.5367603657784461,0.9326839575494839,0.5755008022103437,1.1182308989062686,0.16994895073030725,0.8825629671813955,0.45992048307249933
1.31,0.3383480678087229,0.06622365181008481,0.6655350455162065,0.09950437960591543,0.4452369506758029,0.8436378298822256,0.5277583992860531,0.6121898576644488,1.048734923611412,0.5837412713942227,0.1925894272826511,1.1030013988883762,0.17460488035350277,0.4853170705428079,1.0339702203035095,0.4693723871470389,0.33808033391823505,0.7617309263251204,0.44383170255310905,0.5414537821971653,0.9120215470467986,0.5936852960880558,1.118716373597916,0.18150129046915442,0.9098045559390927,0.41321404520398536
1.41,0.29488861986557763,0.041288903207499415,0.7884138751096718,0.05236957962181469,0.06632557479913155,0.5802965256417801,0.11429600534964197,0.4538928530430377,0.8218950046402393,0.5522516264005232,0.6160821269342898,1.002249002840641,0.614699665640124,0.5448681727286209,0.9242546105528257,0.5895217254071561,0.5229872798140984,0.6708352082619056,0.7796061884842443,0.4587338442608468,0.7167165469943075,0.6400491884617954,1.1209753010069956,0.216418525780609,0.7863801105773388,0.4775419970521857
1.51,0.26833647975446273,-0.04585426753686205,0.7019915366227862,-0.06532025693281507,0.00840342651916078,0.517777842323412,0.016229791683344905,0.6076856300461295,0.8795515737554555,0.6909039198821174,0.5033654266217902,0.6713534796080517,0.7497770428115812,0.49470073768633493,0.8118394049251028,0.6093578787691073,0.5416488072548094,0.8844211154013156,0.6124331473124432,0.26546584760560926,0.6277656478852276,0.42287412269195007,1.1185509502427953,0.2470773619947444,0.7278143715030502,0.43375080660253273
1.61,0.25210122672128843,-0.016541046115400783,0.4991606212891869,-0.0331377224282638,0.6005841199824754,0.769797378011723,0.7801846786406297,0.3473962421338739,0.6448670681472953,0.538709850902984,0.49763110809532746,0.667286712311996,0.7457530607362903,-0.09458714191658148,0.6351569406076297,-0.14891932350781473,0.5453851444943864,0.8774523235525432,0.6215553026132341,0.49463050318877094,0.8105503856469986,0.6102402909770333,1.1154804497863011,0.2604620023544442,0.7006102042239105,0.4449123054191561
1.71,0.2364508802590763,-0.015543296309015553,0.5000536018650242,-0.031083260376576667,0.37174951283513935,0.6515215935762187,0.5705866336595181,-0.13194193978817986,0.6127661538010949,-0.21532184662896456,0.5835176194629764,0.6726733729011704,0.8674605580808492,0.49737178614609284,0.6554511749335494,0.7588235480644566,0.5383861374926789,0.878898983256465,0.6125688477848387,0.48829301527286284,0.7790152465080475,0.6268080341965664,1.114654004832144,0.265983729427761,0.6786257324059386,0.45569178782581254
1.81,0.20975889204301848,0.5015381263534392,0.6648941902675636,0.7543126916955202,0.38421411301503267,0.6388413998680833,0.6014233158564402,0.5597253687663467,0.5984823364550855,0.9352412505299604,0.07550601449496584,0.581741867202958,0.12979298680702195,0.11418989642441339,0.552754844356008,0.20658325764191424,-0.2426032643088474,0.5222342347798797,-0.4645487563853488,0.5364864973808212,0.6077513808740028,0.8827400714570223,1.1169997564012657,0.2793511607173422,0.5952428934005115,0.43507783108607573
1.9100000000000001,0.1988379083811475,-0.2659001751900129,0.53893507641201,-0.4933807184350627,0.5689879113362861,0.5685988102569575,1.000684315676202,0.4734294860081336,0.7114278465437098,0.6654638109938621,0.3528820366953884,0.6321395760926078,0.5582343679170176,0.02942049379460395,0.5101273840265431,0.05767283763984945,0.5526757558816888,0.759863380481609,0.7273356896491017,0.22524824180102615,0.6267600394719114,0.3593851356426829,1.1143408734802107,0.2839291708878301,0.6211217304693355,0.41077077701195036
2.0100000000000002,0.21560755266240694,-0.2108357838017513,0.5602396877739626,-0.37633139601280136,0.5741171532052977,0.5682981758317773,1.010239303275967,0.5027190765611484,0.6080532098324144,0.826768230858781,0.45241326136326077,0.5510369992829269,0.8210215683375041,0.47955508309330735,0.7013995978140679,0.6837116596414577,0.3612571630098524,0.587687665521479,0.614709452323275,-0.01660783320690849,0.5460015937418377,-0.03041718814974936,1.0992535886895667,0.27681653383812027,0.5889595613997809,0.5071002328963476
2.11,0.202441029235916,0.20053464544208613,0.5073934942551231,0.39522510184424053,0.5094326581462566,0.6092846927163736,0.8361159639101603,0.003838319494259926,0.5577491332916777,0.006881802705110897,0.5739918357829528,0.5552169490736845,1.0338154062850424,0.3929468062480714,0.5925684880582943,0.6631247090706163,-0.2409635051507676,0.5360512689925178,-0.4495157815849345,0.485012767612066,0.6483868370090136,0.7480299412761268,1.1052240018264736,0.27970997206189313,0.5723786947709549,0.4619538776437661
2.21,0.19711554752845478,-0.25008466595117507,0.5663243636643638,-0.4415926313553226,0.3295878447010605,0.5781653575233835,0.5700580991446388,0.46126215209387245,0.6395331775124992,0.7212481983936752,0.45072202313026755,0.5186314830991182,0.8690602823356326,0.552052870672862,0.541985618366506,1.0185747591175902,-0.022479299005002805,0.5309324946702026,-0.0423392789679716,0.5155654671745707,0.7994119627726429,0.6449308881823681,1.101650881707113,0.28425578619386377,0.5964263510869594,0.4771343309786587
2.31,0.13915066240090818,-0.08928872245024713,0.37967707175974214,-0.23517017247422467,0.5433475973667494,0.534208520674944,1.0171076954749032,-0.2614066488870522,0.434204845589282,-0.602035310159387,0.06506697545605424,0.4068705050744258,0.15992060039877312,0.5653972295925274,0.6439025692828652,0.8780788531753,0.49366373872253366,0.619191934426766,0.7972709450415507,0.17383394959790527,0.37506903924489476,0.46347187159962683,1.119254623546946,0.3051799831846004,0.48473206943613134,0.35409206900807744
2.41,0.19935552752152494,0.4448378410276617,0.4962275551237403,0.896439217118316,0.5702255401073447,0.5353431414832137,1.065158953054832,-0.23671579742774848,0.5619715653096177,-0.42122379856947056,-0.013108068182420623,0.538066115902275,-0.024361445173777387,0.3674739989310958,0.5605709924123585,0.6555351666516135,0.5100105993164561,0.5516374516947294,0.9245394737968059,0.4696774056985519,0.6219900957277088,0.7551203932741792,1.099491686737583,0.28221724042532736,0.5522581310933776,0.5501725657360713
2.5100000000000002,0.1471809820927056,0.017953864972508168,0.3274910867895872,0.054822453791066116,-0.06472253857583847,0.3713012606042955,-0.1743127358913408,0.5392432219377822,0.5262225133319285,1.0247437315507641,0.4612269511372713,0.47231149077927814,0.9765312937364319,0.49240538769031234,0.5934474136944493,0.8297371870321084,-0.24017860554316722,0.4410033447239094,-0.5446185576971787,0.535438464086088,0.5354218267283907,1.000031073364713,1.107266682673004,0.3074489639187652,0.4667427052359769,0.4524192065552235
2.61,0.13687629697348974,0.5321999258496605,0.5316139683391746,1.001102223691218,0.553852673294462,0.5136431561948063,1.0782829803428855,-0.2508463431118691,0.44452864732407976,-0.5642973622102508,-0.08212826369555838,0.36644044575832785,-0.22412445090660932,0.481094622822237,0.5501224576572925,0.8745227832926291,0.2353676550914437,0.4407542614318841,0.534011070764924,0.04917141327057189,0.32998566042895716,0.14901075763914304,1.109352918072692,0.2974723033617707,0.45386979959064605,0.40692971465913425
2.71,0.12411625960409785,0.5314612287227551,0.5515704463910581,0.9635418869885466,-0.16701952299272874,0.34831627688851396,-0.47950536358709095,0.481308392426597,0.5400395356653334,0.8912465859256414,0.18291717415597536,0.3662371053424931,0.49945014169145185,0.07502998925106899,0.38204581236994606,0.1963900318279507,-0.26228264032271664,0.42335246659959513,-0.6195372910648054,0.5389648247335684,0.4547467547404969,1.1851977372353781,1.1111868648997454,0.30895237991055147,0.4380440568567766,0.3766833898595818
2.81,0.12309176327833715,-0.22306222858711894,0.44237208946056494,-0.5042411894907843,0.03376144842633453,0.3242958892399336,0.1041069268730563,0.5418448059435376,0.5022629785593976,1.0788069777662481,0.4571967550897734,0.426963303311482,1.0708104222161576,-0.10675728618301603,0.35540126645850045,-0.3003852159752556,0.5728481619499011,0.5774680908941398,0.9919996809917492,0.5539814013299494,0.44883807562626976,1.2342566983805279,1.1351132192576319,0.32108126272376253,0.4396573847928984,0.5250506143945285
2.91,0.11668235582054715,0.06478449290730005,0.329074662446085,0.19686867541166048,0.22637223840184142,0.4061457533540149,0.557366995795042,-0.24743030490450868,0.43508113911542795,-0.5686992210408479,0.47392620376547906,0.41971136996750036,1.1291717062660864,0.4742734380938648,0.5362360656888308,0.8844489739507341,0.5563097532560737,0.44106136666542656,1.2612978494624547,-0.14705256159311708,0.3447179908402822,-0.4265880096210319,1.1081526097999284,0.29684917064194655,0.4160040497253667,0.43340956717487117
3.0100000000000002,0.1150472849132817,0.5332788289212326,0.4740493652404183,1.1249436620398712,-0.2296411845468699,0.4258533437325244,-0.5392494574167438,0.3431315641333225,0.3894010373902484,0.8811778377196368,0.43833252700451797,0.4123246596720706,1.06307618698608,-0.19009260584709478,0.32670567050831767,-0.581846668138119,-0.029995864054614293,0.35399818000581806,-0.0847345148896565,0.5605616314829863,0.43435563603145505,1.290559129391363,1.1134351656971826,0.3180154876562506,0.40238398465440756,0.45056088224177593
3.11,0.10586458524796745,-0.20548884503715115,0.3260258992922644,-0.6302838071552764,0.551946832094247,0.430664052109211,1.2816180718846721,0.17627922402011015,0.35091714385176753,0.5023385921964902,0.5421406147585978,0.4666748964032681,1.1617094018490282,0.10164252248964029,0.38210008013823443,0.26601020981955437,-0.23360415108219748,0.4188661453510212,-0.5577059728387236,0.23723426532045896,0.4713234778117217,0.5033364058626978,1.1284964054441269,0.29214393143784056,0.40665309927964116,0.36100327165977747
3.21,0.10725162541398926,-0.22492414331350188,0.42311542253190804,-0.5315905101439309,0.5255405270738872,0.41093119971146985,1.2789014984573788,0.4340090513519604,0.4052433053782598,1.0709838894114494,0.5584802186648582,0.4255531682551053,1.3123629673697257,-0.2074964728866739,0.32244364911931606,-0.6435123577512067,-0.029210887140825592,0.3555545078289654,-0.08215586217480074,0.34326626179138603,0.3825263766294761,0.8973662543638963,1.1136787094041558,0.31823658708551067,0.38933823277921437,0.4717651256475017
3.31,0.10963213784477924,0.46149925890886384,0.40472635493688963,1.1402747888281874,0.4587751128845016,0.46664038589843104,0.9831448943305962,-0.16467920404065722,0.33686159033216434,-0.4888631080743706,-0.2270777314938264,0.4385797441205779,-0.5177569975310952,0.02776197584770911,0.3237081165211197,0.08576237181219346,0.5430950716115296,0.4206443331552634,1.2911027887568585,0.5290158205692318,0.4007993811123538,1.319901790020319,1.1070462505086682,0.3159820461345306,0.3988514151538286,0.5447952183060983
3.41,0.09369144525510147,0.5569209286683587,0.4046491556647421,1.3763056733764103,-0.2126562627007323,0.33287284461192373,-0.6388513396118428,0.19196016255687995,0.3415464196984047,0.5620324251279996,0.4581967946226113,0.44298557946572625,1.034337946565283,-0.2581988707604371,0.42694855506978524,-0.6047540568868636,0.022847740784551176,0.3403535825755045,0.06712942643840865,0.46426380015456453,0.39920434525698933,1.162972812472001,1.1044684358734096,0.30963429274097615,0.3840800689061537,0.4227389839259138
3.5100000000000002,0.09883839859229022,-0.23214701642597252,0.4315455499618514,-0.5379432517529014,0.06844902194436552,0.329188022075433,0.20793290567747483,0.5613960487059876,0.3984169348419332,1.4090667328905442,-0.19829728077381234,0.33220203878640414,-0.5969177115776568,0.5265736793227951,0.40088353336328103,1.3135328231244996,0.4690988051961867,0.44056761517696374,1.064760070954745,0.24395109105709842,0.3992255157394333,0.6110608702083073,1.109122838266795,0.3103185478085893,0.3902898871350428,0.4959274913607161
3.61,0.06850905587055098,0.5078187356282247,0.3901383464452206,1.3016375863979,-0.18563898831153372,0.38985238458288435,-0.4761776396729107,-0.04690012668049216,0.2496844912282134,-0.18783756431882312,0.5509700576166116,0.41622122386042226,1.3237433029157029,-0.18800954014019383,0.30197738940043617,-0.6225947595397097,0.01952489395376159,0.22841368486516406,0.08548040352874399,0.5725736119741883,0.48843862964044416,1.172252924375942,1.1416142572705776,0.32632829247840084,0.3521037357175407,0.37092917909812073
3.71,0.07191668217941843,0.4586310396860278,0.38527872170299055,1.190387669629947,-0.18872654456390991,0.36553250907213974,-0.5163057727559431,-0.07258185367055571,0.2527617288471912,-0.28715523509666907,0.5352016190851902,0.40547691150554294,1.3199311820196546,0.5375526006454657,0.37861658488914,1.4197809131970873,-0.20331684275824252,0.30442913191490234,-0.6678626367961266,0.008305250503378254,0.24363964973182892,0.034088254980335665,1.1235134585365807,0.31688871835129817,0.3336764625233908,0.3561234821683266
3.81,0.07008932714265363,-0.18020836258810993,0.37757822257951823,-0.47727424891449594,0.0034879635458668276,0.23855929749343008,0.014620949937878176,0.5403045284023392,0.39964054683863404,1.3519762513499467,0.45521746239791117,0.38544305100957044,1.1810239183339388,-0.21129493904808264,0.2940101952150871,-0.7186653472799029,0.5399895304142136,0.37733165390723317,1.4310740294981183,-0.07146724696838833,0.2519767273791285,-0.283626379752355,1.1236726071487904,0.31793428916428146,0.3320770992032288,0.3570184533104469
3.91,0.06593425059313603,-0.210268326070096,0.29808574654121867,-0.705395439097322,0.45521845701761837,0.38544305100957044,1.1810264987922052,-0.18032589056045953,0.3784962869459217,-0.4764271058390169,0.00026505659077560265,0.23489577754682042,0.001128400831823256,-0.07814654245546704,0.24604470777304618,-0.3176111494645522,0.5493014082854226,0.3885242806942117,1.413814877422682,0.5400716539994713,0.37733165390723317,1.431291672477199,1.1234022545661595,0.3202762739472333,0.32983164348828886,0.3611182507318597
4.01,0.05834535266538676,0.44263528579001893,0.3815141042067375,1.1602068728503958,-0.1912378440786332,0.36384002899376316,-0.5256096878826693,-0.1935009304811873,0.29367589305429803,-0.658892796643035,0.0050848139871586436,0.249518311215342,0.020378520367470315,0.5447211405162925,0.36980245062882333,1.4730057618331953,-0.11833085130246859,0.2506413861100724,-0.4721121804301787,0.5610651995166722,0.34799729215920944,1.6122688657588284,1.1220608704301047,0.3246652721598109,0.32242706662403514,0.37274933655057246
4.11,0.044914307649890725,0.5485622032506744,0.3569553793239303,1.5367808836209316,-0.19871943955291377,0.28963263681590296,-0.6861085882362916,0.13645027948238952,0.2965123302901162,0.4601841661993707,0.47693549453113643,0.382381074560843,1.2472779806869032,-0.21027167655376694,0.3631502990608088,-0.5790210750137847,0.06790375855470583,0.25801378776652734,0.26317879808869316,-0.15011234825000416,0.2425071824260217,-0.619001659036622,1.1175197024012236,0.29120021947030206,0.3127360986063072,0.23189864375845717
4.21,0.05683255001505244,0.5522705380730771,0.34608617078642395,1.5957602027787852,-0.20224808736026995,0.2980800443589063,-0.6785026075638633,0.0026443959650015387,0.23595182915647656,0.011207355223543745,-0.1847265946711635,0.3744972037860441,-0.4932656180170055,-0.10710428117250509,0.24620282484372263,-0.43502458284339174,0.5529120503328718,0.3675972080006437,1.5041247275520755,0.4520961131804248,0.38016593846103647,1.1892073103933811,1.1225583917944748,0.3249885270502798,0.3212258884847506,0.3847866839319321
4.3100000000000005,0.041119779963622094,-0.2108884433426008,0.36455838428811926,-0.5784764592766315,-0.03570191118903703,0.24814429425255388,-0.14387560792633292,0.3515667037635746,0.2978767197723767,1.1802422963171653,0.4690784542886797,0.3748540173904623,1.2513630174065058,-0.21811757931870748,0.29572191352056104,-0.7375766534242385,0.5355914919681954,0.34696347194677596,1.5436538289262765,-0.16803863301568617,0.24316591230678974,-0.6910451856577685,1.111887868682698,0.3110525838448419,0.3101835304968056,0.26061217662356795
4.41,0.044052118678259894,-0.20072870582144436,0.29262491878008656,-0.6859590313027851,0.534736744824885,0.33578495124414076,1.5924976472101973,0.44955480387798674,0.36724119538506483,1.2241404546312222,0.008231646042823875,0.25092220852073155,0.03280556986706007,-0.18185198428298216,0.35478403042036866,-0.5125709408834254,0.5535149846687383,0.31936471406001776,1.7331751452188202,-0.1498778241007705,0.251940764693632,-0.5948931062546654,1.1214200942692694,0.3259166490261454,0.3103803975862917,0.39845653406948905
4.51,0.041633345577551654,-0.19071700216162513,0.29599387834198787,-0.6443275220079819,0.5286154156539096,0.3276553020148585,1.6133278247087177,-0.18801483223815738,0.36455838428811926,-0.5157331180444467,0.010480560003228851,0.24916188370766826,0.04206325561226402,-0.1548618720839784,0.23870178882147927,-0.6487671200478383,0.5531639843603608,0.31936471406001776,1.7320760873300658,0.46535878207843506,0.3672314803781227,1.2672083057783468,1.1216293355521578,0.32688882878988834,0.3089524902303219,0.40654967333273245
4.61,0.021430383605197764,-0.010858169838523168,0.2016828065114079,-0.05383785572177166,-0.17186626225993887,0.23217429264395048,-0.7402467357723508,-0.0661766165118025,0.21410909481846685,-0.30907896074153496,0.5592980418291378,0.3589831142702552,1.558006545700861,0.521718946497145,0.3256592672436779,1.602039306029524,-0.1551855883044823,0.26712499365043285,-0.5809474665166018,-0.19026451715849227,0.23517722351456832,-0.8090261221521144,1.1271248873703643,0.3036653617937888,0.2621301132361085,0.09527267297514445
4.71,0.017212246850670215,-0.009259246046612803,0.20821266563126808,-0.04447013834888586,-0.16928149450212565,0.2259333692496186,-0.7492540613383138,0.5592128970696937,0.35276493492980726,1.585228126998975,-0.16903825308892492,0.229333891640281,-0.7370836114971959,-0.16712471934177814,0.26712499365043285,-0.6256423895716855,0.5765367321783011,0.42966693816499724,1.3418224232950038,-0.05903567145087466,0.2123084891855032,-0.2780655247341175,1.1405418747108915,0.31367025968492157,0.27504932606455834,0.07036211782911143
4.8100000000000005,0.01700293830437611,-0.059898242724310866,0.2031564743704627,-0.2948379711250767,0.5560200784998822,0.3503638649135887,1.586978950118087,-0.1718392796511917,0.28192250974496,-0.6095266383895538,0.5464588263360264,0.3125197256632328,1.7485578715913868,-0.16078920314101994,0.253808409481406,-0.6335062083622542,-0.0148483324266484,0.18979963909145206,-0.07823161570657126,-0.18773479945585891,0.2361726403471605,-0.7949049440269597,1.1277626454407677,0.30832157273795163,0.2611061805160375,0.13207563487129406
4.91,0.014768615322835795,-0.19172611622548796,0.2375527276911855,-0.8070886749603172,0.552024987678834,0.3427973484909408,1.6103537267979264,-0.17134842225753316,0.28192250974496,-0.6077855308983408,-0.060552072951744744,0.20166369385863475,-0.30026263921453034,-0.014876097469684293,0.19125477067109775,-0.07778157594440784,0.5465880854364801,0.3125197256632328,1.7489714746053384,-0.1604181833456739,0.253808409481406,-0.6320443978725856,1.1276659709938688,0.30788699872572395,0.2602170265144939,0.13348034035901188
5.01,0.014278300661334741,0.5259095623947571,0.3105948633039661,1.6932332904683989,-0.15453841760299078,0.26712499365043285,-0.5785247403888534,-0.01540834911656524,0.19497104697052103,-0.07902890893792518,-0.18892842570811416,0.23717552725332638,-0.796576391738429,0.5634859991183357,0.34364287273428706,1.6397430117924683,-0.1708953429874476,0.23217429264395048,-0.7360648805745396,-0.0788172916598662,0.2144457998317693,-0.3675394515616422,1.1269008185524696,0.306198595357042,0.25716134234117904,0.11074884700849684
5.11,0.0053262725919215595,0.5615863836984912,0.31532676706581436,1.7809664207202494,-0.1798331870807992,0.2584792253134352,-0.6957355542316068,-0.02693220047026615,0.16513361326644702,-0.16309338806031212,-0.1978297554597909,0.21267902157523214,-0.9301799208710929,-0.14677263393307077,0.33921719087548835,-0.43268041208131025,0.5638404015566686,0.3069439336812017,1.8369491613484201,-0.0501729829174881,0.18758528557034837,-0.267467582891368,1.1292430470404013,0.31404018139781115,0.2550521481925667,0.1612512462761399
5.21,0.004761180435548921,0.5624910398738682,0.312178997020291,1.8018221765165945,-0.18296005393731476,0.2584792253134352,-0.7078327231732263,-0.011548918749713139,0.17789043272945146,-0.06492152822674598,-0.20007623576498532,0.211553974372371,-0.9457455779715918,-0.14890810934091905,0.33921719087548835,-0.4389757162854893,0.5702663783245634,0.3061418415905605,1.8627521653418668,-0.06173301860913983,0.18528659771360104,-0.33317584418362006,1.128651955572973,0.3165589957006233,0.2558211799450284,0.167703278859684
5.3100000000000005,-0.007618625284411672,0.5413445340529199,0.27184470060308086,1.9913742399684828,-0.16316178701480644,0.2224579992679036,-0.7334498536881678,0.5239050920527,0.29827084083841243,1.7564743860983862,-0.14696791682288418,0.20601035905490803,-0.7134006148871026,-0.15806773769380558,0.2694245883892747,-0.5866863846347365,-0.17687041088905972,0.22186771801961572,-0.797188579157885,-0.002942238145009553,0.21266507379314872,-0.013835079228248627,1.1259532516309647,0.3040580685137486,0.24322018285233488,0.1290411592101041
5.41,-0.028278193170781438,-0.029786009090582818,0.14252485036225995,-0.20898818006035277,-0.14983715552287805,0.21371266553719856,-0.7011150001158802,-0.17026539323609063,0.16088897947609934,-1.0582787819931705,0.5378439932706814,0.2702994330151473,1.9898080705205963,-0.1250751412531613,0.1993325869812504,-0.6274696132094353,-0.13909163292855867,0.26522416465651677,-0.5244304685008311,-0.036228688023961515,0.14349136759165732,-0.2524799131266199,1.1283552535332557,0.23179471440185961,0.19935343537430425,-0.19756484092652762
