step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
0.01,0.42697598414232185,0.6392886278355009,1.0511235552535618,0.6081955110227605,0.11196353154842262,0.9619311122038827,0.1163945423200864,0.46944789220775607,1.0393083750226522,0.4516925904667364,0.5369344849614104,0.7373618374007893,0.7281831764634198,0.20686919123765568,1.0486025151997949,0.19728084592495945,0.3184088545447564,0.941572826809276,0.33816699619906615,0.4847665692922282,0.8429379390574624,0.5750916488991749,0.4912955219707257,0.8274165509771696,0.593770479198792,0.5090095658568241,0.8325272738409356,0.6114028715341241,0.17028306738532564,1.2584169754767716,0.13531529747587134,0.5069204101102858,0.9337913353823345,0.5428626191982502,0.4388565605441305,0.9954836582495282,0.4408475788701763,0.35170447889995904,0.8052509406825691,0.4367638224698472,0.34945786771267767,0.8663050745900441,0.40338891917267056,0.16935468133720932,1.1665037417400137,0.14518143000946712,1.1267884991116568,0.15382630110790743,0.9539022474591191,0.4216358886150268
0.11,0.38799360340746786,0.30457244564328445,0.9082661815253046,0.3353339052344744,-0.023544998697272817,1.0521589293844347,-0.02237779677548126,0.2000952560082996,1.1586559794159808,0.17269600257805376,0.23218515964610528,1.1844888576121655,0.19602139619461845,0.5157268617862718,0.8389191017296094,0.6147516020591159,0.49376137192414593,0.9418864658994389,0.5242259972943094,0.12180588570535238,0.9361638723850522,0.13011171366293933,0.47912116896606977,0.8398628568371087,0.5704754830692498,0.17505175954373073,1.1668663126126468,0.1500186933598116,0.4379622987291334,0.9954836582495282,0.4399492599398891,0.35880685474064616,0.8086810630445599,0.4436939000275257,0.545577828673379,1.0616420919394478,0.5138999600860746,0.45037092694848335,1.0489092659472445,0.4293707202040629,0.535181533093117,0.7373618374007893,0.7258058472074433,0.48573097750166644,0.8238722366401325,0.5895707561193542,1.118985673381533,0.170104114421985,0.9668812473748962,0.3875698293507627
0.21,0.42853698904798254,0.3027182539186633,1.1638030510467186,0.26011123930840363,0.6349551466983652,1.0496580874630828,0.6049161667805442,0.32905012196803185,0.8216026586898719,0.4004978787346372,0.15685981096570287,1.2889249478979852,0.12169817274583306,0.08949982844837615,1.1152160513224831,0.08025335390594714,0.5115739437305789,0.8342470525459721,0.6132163633894145,0.4978762459906282,0.9304998626252812,0.5350632127832204,0.46062864569836653,1.047158299379213,0.43988444342315874,0.47506176116503274,0.8202185386039275,0.579189251164236,0.5255656827076831,0.7347100658840429,0.7153375285192181,0.42503231517037143,0.9896556604822833,0.42947494986614115,0.35243047270593164,0.8563039736466532,0.41157168897053276,0.4745406756230415,0.8414477582888098,0.563957382913563,0.27419932374836264,0.9415202213763075,0.2912304138805856,0.21375422496363933,1.0821996816214772,0.19751828483572267,1.1276408188634657,0.1474688105422711,0.9678110607249407,0.4162613554147439
0.31,0.424373853362652,0.3070233481389569,0.9243971342536322,0.3321336001185797,0.46794029989991964,0.8524439690581214,0.5489396568984518,0.6380286599085765,1.0501484643265964,0.6075604370070758,0.3418375430269735,0.796988504090601,0.42891151035738617,0.17155813055464494,1.184606681246552,0.14482286253367718,0.5248496839043499,0.7347100658840429,0.7143629960654241,0.10630061847312336,1.149564186083225,0.09247036377786695,0.43945913584975843,0.9954836582495282,0.4414528879585118,0.4986299177870346,0.9435110352274242,0.5284833978299414,0.24046639617805057,1.0965611261832413,0.219291374129806,0.4726305137308868,0.822033226145686,0.5749530538405807,0.5083439875152238,0.8162467413193814,0.6227822566170819,0.47712818860817713,1.040679489769071,0.4584775555767443,0.23217408954325525,1.0167283700139582,0.22835409770268122,0.19708266374570607,1.1922124220301227,0.16530834615035284,1.1230215483742918,0.1520789748450852,0.9744210049254122,0.40722029310427743
0.41000000000000003,0.4245263527165815,0.6351126051729465,1.0509059328695645,0.6043477206744202,0.30438567737658234,1.1711310412923295,0.2599074455756004,0.47607640869753437,0.8524557510611497,0.5584763879003776,0.40363281211223656,0.7655249000963374,0.5272628128248231,0.5114638776927724,0.8098117123305228,0.6315837001429038,0.4951819581664473,0.8274165509771696,0.5984675525062231,0.4566960869983047,1.049304639971872,0.43523688888914763,0.28627366520507697,0.92494163039064,0.3095045739093526,0.4294715761330343,0.9896556604822833,0.43396061204130576,0.5078091465116975,0.9321514805283687,0.5447710561204683,0.5376245860326865,0.7373618374007893,0.7291190820612856,0.13116462943098484,1.1062857100963044,0.11856306940778137,0.09340971634876857,1.2618487790278143,0.07402607816503627,0.08967103974539557,0.9414260947392388,0.09525021692779095,0.23474410421749098,1.052039052232687,0.22313250037563334,1.1231207349295753,0.1669550327378039,0.9648173848998046,0.40957397983481
0.51,0.42368062407725715,0.6372277976605164,1.0512637537854146,0.6061540649204084,0.46381278022873473,0.8365566802417345,0.5544307889510962,0.19449107615477673,1.2758058822426777,0.15244566501989334,0.5119118251466044,0.8308433833077408,0.6161351651000565,0.09414490145133377,1.1743327660235139,0.08016884496046556,0.12431864532591574,0.9525791139603755,0.1305074229572989,0.49459308374640487,0.8274165509771696,0.5977558500156857,0.44420396522174604,1.044902009346336,0.4251154282875087,0.4275519652450691,0.9896556604822833,0.43202093649089285,0.5349577101906408,0.7354415117290761,0.7273966748666615,0.5002676451393941,0.9304998626252812,0.5376332283681975,0.21401294900159568,1.0439524082197247,0.20500259141751176,0.26349128145439105,0.9156273108827312,0.28777132171862185,0.29913832806868484,1.1549333067675298,0.2590091794182681,0.33899540229287717,0.7974021483665417,0.4251247667031005,1.125280184638887,0.15870043421187083,0.970747489930542,0.4024447952797112
0.61,0.3023311713620206,0.22465799155996294,1.1270078765527343,0.19934021423802434,-0.008355278410089928,0.4752336311450263,-0.0175814123044254,0.5293111195171933,0.8124546725838817,0.6514961848072143,0.4805833771279622,0.8513457801076969,0.564498454514178,0.02789736715793071,0.8526897244831826,0.03271690317933569,0.34315012547828705,0.7881444862974673,0.43538987006092283,0.5120948187484624,0.9304998626252812,0.5503437875892375,0.16495531516487388,1.3073978789791372,0.1261707073394343,0.42823006771524225,0.9924917436957208,0.4314696524533805,0.4885669212529968,0.8192403045743355,0.5963658263943062,0.5022150562847817,1.0382823484675536,0.4836979623375307,0.21196231457823353,1.009841943471724,0.20989652484578994,0.2901055979948861,0.9112801363983349,0.31834952437509995,0.009546372450830879,0.617679556168812,0.015455218414614086,0.5327477681846909,0.7354415117290761,0.7243917560924219,1.1156267805781455,0.19331931412900294,0.8846020971519977,0.3548000782891377
0.71,0.30809505664174613,0.2266924570139786,1.1042776462559505,0.2052857429312081,-0.026010263869543367,0.6195174083940078,-0.04198471829382567,0.09165376685574042,0.8037444117716126,0.11403347322032048,0.21836005450150214,0.911872931993336,0.23946324848591727,0.5250467030425835,0.7339858218436408,0.7153363013521982,0.5026152629452217,0.9214709843000103,0.5454488220559981,0.5169692557137925,0.8033506950457966,0.6435162861025739,0.47349185662961646,0.8463996754097892,0.5594187597016418,0.48744624086269256,0.8217053229889585,0.5932129526550999,0.44172264836979735,0.9954836582495282,0.4437266696537524,0.30832349530921715,0.9253357180137322,0.33320176591804446,0.02481836270427591,0.46956502361562913,0.052853942385179487,0.35597164785044777,0.7814378794881173,0.4555341597768819,0.16714367236205185,1.2322702664960656,0.13563880985079785,0.49172433219077666,1.0486347134827754,0.46891860994915807,1.1150307869689655,0.18491804975041629,0.86793681048993,0.36424032171632975
0.81,0.30363970896793485,0.23860245457232768,1.0786722989348974,0.22120013168775032,0.03448792613395293,0.4665439762865112,0.07392213357562119,0.5290931426065766,0.7378099631151146,0.7171130359539837,0.529571855876128,0.7918043024321113,0.6688165930009367,0.02613298940063988,0.6266765336289097,0.04170092224342756,0.4928998207972247,0.82145687548949,0.6000312804047265,0.5148957115264953,0.9092801438672297,0.5662674094439246,0.3448168053328865,0.8061546858277471,0.42773032445855474,0.4988439859198248,1.029220805354145,0.4846812106058985,0.2776272947598256,0.8907060159683851,0.31169352152403085,0.4707739631741984,0.8492683555370529,0.5543288644924188,-0.036879126370690914,0.6191393563138435,-0.05956514635131154,0.4289495472241135,0.9924917436957208,0.4321945748655228,0.0145110040589705,0.7993882519957057,0.018152636122363796,0.2181682444176006,0.8014993939468382,0.2722001364758003,1.118529924728375,0.2044375807073434,0.8146741801595802,0.35536450856690993
0.91,0.29020043767400167,0.44168062908987676,0.9954836582495282,0.4436844597394335,0.07665482472853852,0.6453260271584098,0.11878464760839696,-0.11369426424686083,0.5506997730153597,-0.2064541694366919,-0.0284061786128857,0.6165038776617168,-0.0460762367312676,0.5226261409459412,0.7339513701900928,0.7120718921889626,0.5297986238026287,0.7927879609008357,0.6682727916309736,0.4934983497594133,0.8130218937300656,0.6069926942499553,0.5148191040086999,0.9092801438672297,0.566183158711835,0.2926352006603238,0.8786343544362124,0.3330568616886112,0.4745473054927463,0.8491793740700477,0.5588304661926486,0.025219431166589156,0.4670474564788806,0.053997577369805365,0.5170164497901295,1.0302663068606566,0.5018279704453694,0.1075904397092449,0.5722532299494043,0.1880119396071517,0.2341618789572344,0.8249456973117258,0.28385126405326366,0.35197342123549646,0.7991497923432114,0.4404348528996854,1.1188723678284846,0.22088435909765494,0.7652353944148919,0.34823134468120887
1.01,0.29187104912105527,0.1976207026357775,0.6644871954670647,0.2974033269322382,0.10786524255875383,0.8258650387992414,0.13060880106461883,0.09257841966393035,0.5739591055553505,0.1612979370269829,-0.1157309917436454,0.5660103380906532,-0.20446798221750806,-0.06222257962904978,0.6266236438785954,-0.09929816762724171,0.527351580822491,0.734646338279163,0.7178305442286153,0.4963005797870344,0.8139689527216508,0.6097291280307002,0.5328520359832445,0.7412362335251519,0.7188693858759719,0.3797120771276458,0.7743691403111019,0.490350218469575,0.47680848120120123,0.8485030143072612,0.5619408218490296,0.501627162519476,1.0334083428846703,0.48541040526073853,0.5028278877038442,0.9092801438672297,0.552995565882791,0.44798924197244655,0.993812504829002,0.4507784313395501,0.3045694307491212,0.8706517160415345,0.34981775736210885,0.05999493877571857,0.4592677837571052,0.13063171617421424,1.118698268819242,0.22176075982488444,0.7624059661543184,0.35692652597682567
