step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.81,0.28037187838378036,0.47862239893483605,0.5751058781556222,0.8322335366659599,0.381439421793176,0.6418807930290433,0.5942527427766746,0.5722398261642168,0.6036910562672352,0.9479017789372451,0.04506579992875912,0.5976492756231176,0.07540509420307233,-0.27322852779500684,0.49190868946797206,-0.5554456216061551,0.5212403441849719,0.6141591109674768,0.8487057097693607,0.4860471419143668,0.7391349540370913,0.6575891713138707,0.5530148548591364,0.8427372805582464,0.656212639000387,0.5237585931541086,0.6939166260109789,0.7547860557326116,1.1211759393012182,0.2719146905301747,0.6444648515685315,0.5346267896436696
1.9100000000000001,0.2728579097427967,0.5708228002512373,0.5818726094552632,0.9810099169054023,0.4792410043267696,0.5751058781556222,0.8333091740667067,0.05429446853712086,0.5902331582127893,0.09198817074513926,0.5244373283167462,0.6154223672938859,0.8521583812801344,0.4714781465220594,0.7216496216459051,0.6533338789075145,-0.28485756275778035,0.5052114231397948,-0.5638383253241657,0.5260968704473803,0.6679529301268303,0.7876256645022659,0.3781031351313032,0.6140503198060039,0.6157526882336888,0.5534678134613753,0.771271760341981,0.7176041467095442,1.1216941280107242,0.2733847314341409,0.6269744520197862,0.5521048551140255
2.0100000000000002,0.26894165582714047,0.5135915425799402,0.6446570931273853,0.7966895083530148,0.3791839043802869,0.5913300942049328,0.6412389764977461,0.4658734233123492,0.5468582552041463,0.8519089158459081,0.5635214989399303,0.5716928650705361,0.9857067201116851,-0.2976964662181625,0.524099773846193,-0.5680148724993099,0.5127380732849386,0.6115239132877155,0.8384595633036198,0.4737094664015987,0.6874856108083937,0.6890463726863724,0.518981651791554,0.8700098473325677,0.5965238823247129,0.005345986862262583,0.5558826309493318,0.009617114413401892,1.1147147943190647,0.2779383244005686,0.6226155648701335,0.5379084645596834
2.11,0.2607458261642369,0.47632739898070453,0.541033761508411,0.8804023572442059,0.37584048698803346,0.5834235614798239,0.6441983351421965,0.5776115251359557,0.5605982529155934,1.0303484217652814,0.5233992842087914,0.6304406437627937,0.8302118357802497,0.060310513020644545,0.5705219756291793,0.10571111297532983,-0.301503853400059,0.5206405191888925,-0.5791017838369029,0.47353698913521985,0.6617088893340093,0.7156273653990368,0.5629865055639783,0.7108756724762277,0.7919619806412844,0.5241821379083624,0.6154223672938859,0.851743722304534,1.1217750844042538,0.278122559442033,0.5994072937320908,0.5856781497128017
2.21,0.25641280672161815,0.47529879149755766,0.5305812234678668,0.8958077867720526,0.04802195463543179,0.5682760016681347,0.08450463242239101,0.5175572676697117,0.8026279665984514,0.6448283503789766,0.5680455796705229,0.545593436089528,1.0411517846364096,0.561926492565276,0.6416938161734591,0.8756925474459912,0.4429141411224112,0.6438441424466412,0.6879213646944343,0.5100110371775513,0.6095651484970399,0.8366801127575093,-0.32504064087504525,0.5166100085777142,-0.629179914206306,0.3704950258158644,0.5851528836506427,0.6331593608569881,1.1202048130281375,0.2823941441793005,0.6048827363521643,0.5633962250842718
2.31,0.19975390720652614,0.5311491013816344,0.5408927617628887,0.9819859664058037,0.47593711629529545,0.7326028625122192,0.6496522749900628,0.30876613443309225,0.4951266717561804,0.6236103850716018,-0.024374111677709302,0.46231657164671675,-0.05272169152598535,0.4919413744910099,0.6282611539040057,0.7830205185122354,-0.022847409529867153,0.5094857437488314,-0.04484406052611861,0.5157650586881847,0.5595257437830755,0.9217896842439898,0.2329029010819091,0.5169953555185146,0.45049321738745945,-0.4002002844680042,0.462744087207938,-0.8648414869711145,1.1101759469802106,0.30428137263103916,0.5453278835378188,0.3831272008431039
2.41,0.18624811806440966,0.5513348336890826,0.528739023787658,1.0427352793814195,0.4763049553487707,0.6188152929318673,0.7697045641714817,-0.32405844843541803,0.4528848066612911,-0.7155427686444309,-0.008689771028113368,0.31199355318951627,-0.027852405728508382,-0.026108897986576958,0.39431142138944436,-0.06621390243928625,0.5216078851066743,0.5504692801639319,0.9475694719082914,0.5397029732060433,0.707922021390431,0.7623763026131206,0.4698534197370987,0.48158236323637527,0.9756449895289881,0.5664202033266036,0.6416938161734591,0.8826954367493733,1.1245235757854588,0.31468609583506896,0.5209346198804415,0.5079018852822722
2.5100000000000002,0.10308037781419685,0.5263577303425165,0.5479097218151291,0.9606650683232731,-0.14995092329086643,0.4351910962219112,-0.3445633989129317,0.29354513143698424,0.3953808617621082,0.7424363691472851,-0.008169329238803712,0.6181083865709971,-0.013216661375723573,-0.0985897195198719,0.37396740071625034,-0.2636318548917512,-0.0003739427895053822,0.44260972387750985,-0.0008448589566208199,0.011438676664752203,0.3880210052015367,0.0294795294878714,0.5545362848795288,0.626321094158059,0.88538656936818,0.5089925289930893,0.6035310845162911,0.8433576033635929,1.1096323992476171,0.2716553689427749,0.4923378194266436,0.3154520406170194
2.61,0.10068344617215123,0.0018217868279855809,0.4541047474002206,0.004011820705278748,-0.1444586870326079,0.4296224482804134,-0.33624566782022547,0.4928616315685953,0.5702710822883297,0.8642585024491982,0.31782988788081457,0.39326352358034805,0.8081855265579403,-0.009631774306336608,0.596785006535888,-0.016139437487287807,-0.02999486510422603,0.37915991878953315,-0.07910874440522232,0.4508513146463169,0.4682842002596806,0.9627728511794834,-0.1426108130469701,0.3350216544146207,-0.42567640380187444,0.5171075724290962,0.5289902675110937,0.9775370251367653,1.097943985213181,0.26288317836233027,0.4617225387844587,0.30662171916822845
2.71,0.17064825606702536,0.5750176757308288,0.4738527578684322,1.2134944161082326,-0.2536999494613312,0.3516332947965101,-0.7214901239888194,0.49706882201371133,0.539302916283163,0.9216876211971446,0.0444620215118248,0.4100815706690101,0.10842238396446136,0.356781485507149,0.41603426273235167,0.8575771696396989,0.527081235341622,0.4911337980492343,1.0731927581346867,0.5328270070684339,0.5576557039130767,0.9554766558103511,0.25083423492684587,0.43289044382763686,0.5794404531293373,-0.32093972748944904,0.38980925248271686,-0.8233250633364038,1.1139641452542188,0.3260191571924383,0.4513771111802369,0.4627195856287432
2.81,0.17270633937954466,0.527711406504008,0.49344671951536606,1.0694394868452965,-0.3130403437763791,0.4182965982828993,-0.7483693270789307,0.585504648451635,0.4623839371258349,1.2662737639441257,0.3368764728267923,0.394164515475273,0.8546595637118569,-0.00720289457506849,0.36277822456496994,-0.019854815111094198,-0.20822034201604486,0.3363844008921533,-0.618995237186404,0.5430310394694371,0.5360458072137056,1.013031036082606,0.45539327921566874,0.43932241298445884,1.0365810296862281,0.49281551085548164,0.5408972710636876,0.9111074084111166,1.1124953074688042,0.32904470436202554,0.4426355430131499,0.5293192121449779
2.91,0.1717754458253936,0.5397384026961609,0.49748173858649486,1.0849411361907089,0.48318166135671936,0.5379391550510776,0.8982087598937486,0.07963786622619282,0.3389503675186148,0.23495435868444423,0.47534789140660244,0.4218312778228374,1.1268673434079517,-0.3039195174057173,0.42560916252950626,-0.7140812373480034,0.5647012647654921,0.4488650987009574,1.2580645418852379,0.5732228042043549,0.5620487171949103,1.01988099370676,0.5454636447553779,0.5297917062789991,1.0295813209052496,-0.16996150970563034,0.3532593553258429,-0.48112387440909965,1.1267670462528345,0.32660541042161073,0.4573085087788045,0.6063659269907774
3.0100000000000002,0.16832036366108535,0.545256367128275,0.5297917062789991,1.0291900772813003,0.47592719112678916,0.5313623168910938,0.8956735846669638,0.5644414219663282,0.43508250616438665,1.297320425365634,0.0855263977310726,0.3454053606074894,0.24761166873800433,-0.19160592020229578,0.3455980906174174,-0.5544183414323506,0.47240978614638657,0.4227006633930929,1.1175988756541562,0.5381546918333846,0.4765453642982369,1.1292832375483788,-0.2990754357702986,0.4200196010710677,-0.7120511400126175,0.5761296329877174,0.5533326113246639,1.041199490498993,1.127094580534218,0.3282590700659003,0.45109313562738307,0.6101564309231624
3.11,0.15977252472933234,0.4713740486159295,0.42627058152463976,1.105809476530068,0.5799419357176429,0.4346698110041132,1.3342125931818047,-0.3108492729794262,0.4165597181086675,-0.7462297948318068,0.3283833891451239,0.3852410568703861,0.852410155378657,0.027607113506400695,0.38444963274455657,0.07180944174485386,0.5323823772599371,0.47516700808346707,1.1204110727452266,-0.23345424067024062,0.3252893850045014,-0.7176817056818809,0.5689669851198265,0.5493084998175229,1.0357876954549838,0.4872847576624256,0.5233617078037138,0.9310668900621617,1.1175160505572708,0.33250178123035967,0.4355908223290632,0.5541773138426742
3.21,0.13781190127141796,0.5186974251770446,0.44736220173139346,1.159457422128127,0.5145815308396445,0.5499062742048856,0.9357622470914386,0.5472058675773783,0.4253305761712438,1.2865425112467481,-0.32224078773170595,0.4159651371203404,-0.7746822004423904,0.20294758196833748,0.4308512142401481,0.47103866778293085,-0.22227406815534845,0.33977385598776,-0.654182375242419,0.509471348932875,0.5166660718234487,0.9860747138568987,0.060977519908840996,0.333309883147691,0.18294543003941352,0.48303034317091004,0.41436906421116804,1.1657007843731098,1.1257072641005512,0.32324871130689364,0.4303926976264532,0.5287396889815397
3.31,0.12344072338805497,0.48326412029429555,0.4029579886748262,1.1992915735051322,-0.040293859503728775,0.30771386327610356,-0.13094586988943738,-0.01354827751725735,0.2681120714252844,-0.05053214294020659,0.553173003786096,0.4276368002880241,1.293557999249644,-0.32929590951352716,0.28889922264132517,-1.139829683523778,0.5342871726455806,0.4381821796066282,1.2193265666924868,0.46239108161842857,0.4627932322123557,0.9991310361389585,-0.240942629460253,0.34846339368890616,-0.6914431582312968,0.5228128661936241,0.5148613656140669,1.0154439643574218,1.117850256622444,0.3441207651921193,0.3844022352697245,0.41266669837321385
3.41,0.1198582544543205,0.5223358095759154,0.5095386712722536,1.0251151463572117,-0.03787706545884057,0.29129277678324933,-0.13003091211913181,-0.2521630493726852,0.35739285092271145,-0.7055626566722151,0.48872189784266384,0.4036034704258364,1.2108961732341403,-0.0055871383516469,0.26562819919177794,-0.021033679287992706,0.45678047921916176,0.4581478986734993,0.9970153318212378,0.5537445455258255,0.42725512987311454,1.2960512509007804,0.5325366906731841,0.4071804374658058,1.3078641350934388,-0.3227953908900172,0.28570842318315737,-1.1298070504665685,1.1184316530168106,0.3437513367155191,0.3784164286434895,0.42783419320676686
3.5100000000000002,0.06092156752998798,0.5117665581745506,0.40218982705038553,1.272450280326055,0.010462014549167413,0.5449290628386764,0.01919885589266991,0.31898383620738624,0.35647781752954344,0.8948209973288174,-0.13546624407753094,0.43063163073820354,-0.31457569395288043,0.45954552911829877,0.43452416404164135,1.0575833685379568,0.5627455755480019,0.5211909435831565,1.0797301497204839,-0.016890223173065766,0.42388332824084857,-0.03984639651472402,-0.006177305617054923,0.3420448927252495,-0.01805992648461176,-0.21863980279452624,0.31883218107609684,-0.6857519904565176,1.1091306632124365,0.2813940805380322,0.4194115386470891,0.36283884937747213
3.61,0.053170362500536895,0.00627434022865168,0.4124705095216989,0.015211609275842313,-0.01209705250699595,0.526533169236146,-0.022974910630123125,-0.2383707797762057,0.30957336197100516,-0.7699977099403393,0.006131999953088326,0.3398754159513079,0.018041904960748395,0.5826644866586751,0.4998532192348669,1.1656711695296644,0.20980008819383325,0.3715315373995052,0.5646898501868948,-0.13524849770583178,0.43188727187295156,-0.31315694282747436,0.5498153314039326,0.39478191946532487,1.392706464745341,0.3440577971323316,0.35445940445370533,0.9706550110092163,1.1150506279937298,0.27647835805617493,0.40455175656739023,0.3356496051455301
3.71,0.1087566452665944,0.5503358354928407,0.37473705988527095,1.4685919659542903,-0.329812866990176,0.2834539197652835,-1.1635502069023438,0.5576556055168894,0.3912298913543465,1.4253911008343867,-0.23386270396097802,0.3446159438114376,-0.6786183522865091,-0.11015150087876692,0.28153363531986203,-0.39125520740574826,0.4901199710253415,0.39770949563563396,1.2323567236985722,0.009859484776636751,0.2675213607986916,0.036854944020922355,0.5352895476950389,0.5037370004550444,1.0626369458894063,0.4680359765216549,0.4407357783379922,1.0619423235540606,1.1178386225341614,0.35249441663445813,0.3650304539292848,0.4504833597063374
3.81,0.09765936235346197,0.5453487522684947,0.4948125936680319,1.1021319167037356,-0.2670865977396036,0.3554271106305212,-0.7514525193809691,-0.33781064984497555,0.27955229376323604,-1.2083987768352236,-0.00987378833593234,0.28303816387944114,-0.034885007027313945,0.46225386329322404,0.43225097864088946,1.0694107963541726,0.5581147555496346,0.3843061025632104,1.4522661800766912,0.48009986119775083,0.39441370583168034,1.217249436566583,-0.1489639201671276,0.26607332625996305,-0.5598604048779567,0.3085605657038722,0.31346479190617216,0.9843547781794648,1.111252520576495,0.3455902067758093,0.3559265630159051,0.363424044417687
3.91,0.1009438778531679,0.5430136746021643,0.4944752620213857,1.0981614578297738,-0.24468827227193993,0.37678948455286454,-0.6494031343850031,-0.09098122428032118,0.24779344975547363,-0.3671655742720514,0.567170126486173,0.3867258558125389,1.4665947930854215,0.4782668784592338,0.3903551330813128,1.2252096563556871,-0.27954910173715625,0.2973541613934713,-0.9401217068129251,0.5754350542968284,0.4604565821080365,1.2497053504206712,0.5590676981919603,0.3745262257913385,1.4927331110410311,0.04251602597996303,0.24496824500080003,0.17355729506828194,1.140402842109081,0.35329268261277436,0.36371604439080246,0.5276968053700986
4.01,0.09149782586449468,0.5548564105173756,0.35063212286304735,1.582446029150888,-0.2647492319637781,0.2975292232189189,-0.8898259777627906,-0.2449458441922694,0.27186214297780165,-0.9009928396403097,-0.033166721022663825,0.307020951579382,-0.10802754942959776,0.5575012721960035,0.37812028004364245,1.4744019340397638,-0.29242390015089703,0.27291824270769804,-1.0714706985127778,0.34452623995717135,0.33059711077200954,1.042133245365135,0.4486692540421534,0.3990823899039444,1.1242521980239322,0.46391233950571686,0.39398511860936386,1.177486959769376,1.1075075045819334,0.35104126136449965,0.3335275091862009,0.3811559223337355
4.11,0.09174085638029696,0.5461034503796461,0.3789368718646778,1.4411462460551088,-0.24916881176234013,0.2807639692906782,-0.8874671931439064,-0.30325557297320194,0.2531791294961456,-1.197790566610739,0.47767979260571763,0.3926400871993054,1.216584368684815,0.5298920923321223,0.4739019332366172,1.118147142201147,0.465018957396624,0.39031191350235067,1.1914034425029751,0.059056076320398415,0.3168787812588666,0.18636803665359328,-0.2677464675602423,0.28192250974496,-0.9497165295614669,0.1748493932298636,0.31720513826145963,0.5512186662176392,1.114842525038038,0.34241766949613006,0.3428600370950068,0.29665484588879626
4.21,0.06455259003753779,-0.2386219202386898,0.22393344619803554,-1.0655930335107893,-0.022226968405674497,0.20724048037391063,-0.10725205985612372,-0.0585269037283116,0.2194438115376047,-0.2667056469636748,-0.23348391252049586,0.2791373051692913,-0.8364482575300798,0.5637668265451538,0.3399620365530664,1.6583228888180652,0.46974224242962614,0.39161139559164077,1.199511167748187,0.550427920008629,0.37037986056532224,1.4861173044573583,-0.25687210337261956,0.22401818891576555,-1.1466573523152963,0.47840177030783965,0.3875443327808902,1.2344439844468542,1.1133818639925088,0.34598519733714744,0.29369676196505856,0.23952655503272238
4.3100000000000005,0.008991493771084987,0.5590236114569435,0.3437721977792203,1.6261454971293616,-0.22406258455952371,0.35380440168828337,-0.6332950734652881,-0.09248202717057138,0.2604983355947258,-0.35501964709076567,-0.20922505430728272,0.24011257261070107,-0.87136234488855,0.46821975326305054,0.3947472026053101,1.1861255765026975,-0.27178010563892935,0.2813382449491378,-0.96602616429936,0.031720470791239255,0.25761556499565663,0.12313103360728246,0.48498914457341774,0.386490594222071,1.254853680332389,0.25688252717930543,0.31045788471152935,0.8274311583936579,1.1048168214757945,0.3159642154644113,0.31431522212851504,0.243553746246825
4.41,0.053510255535444785,0.543995579761194,0.36874319309063674,1.475269482811796,-0.22576851625728148,0.25179830939102815,-0.8966244324805059,0.03243313130598625,0.22952442648022112,0.14130579391200926,0.5564443785405,0.344201211020101,1.6166252782533186,-0.11088225113917409,0.21793976333001266,-0.5087747616357277,0.2662010928929592,0.34580768754089625,0.7697951852544558,-0.27969605832759425,0.22105267752043503,-1.2652914294681545,0.4689792217779977,0.37372951879657385,1.2548626699013026,-0.2394370761622084,0.2383084020681497,-1.004736190936885,1.1142727120790026,0.3303852765461924,0.2879005765820061,0.17582573284573436
