step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.11,0.3146668537471512,0.4744983055660878,1.0392541783631999,0.45657579776432666,0.6045957046685339,1.0516844826385743,0.5748831656730942,0.21621321894592466,1.108813947885132,0.19499503894076498,0.44870900675356934,0.8413711579126889,0.5333068557600033,0.3449857688985183,0.8285124749623723,0.41639176152922275,0.027010301888500954,0.7601056538800559,0.035534930901544325,1.0993004347561988,0.1880894853500689,0.9382903159403373,0.3686145917614927
1.21,0.31001991805481693,0.6075928528474692,1.049595039541599,0.5788831215445053,0.3278416824516475,0.7883600910805323,0.4158527126890774,0.21498640362204596,1.1018801010365218,0.19510870866967425,0.45083638042195656,1.0372011786857565,0.4346662823823763,0.4936133917502556,0.7371433689131236,0.669630105305106,0.028451015291503994,0.8133159748301844,0.03498150309594546,1.1153156305198892,0.19112370386232866,0.9212492923479528,0.3881870722811141
1.31,0.30541542435872276,0.027992065557676103,0.6630746127914072,0.04221555918094238,0.4376718442765572,0.8409599623641967,0.520443141010099,0.6058954393843708,1.0440923345651425,0.5803082920216268,0.16958674774960888,1.0897190090808402,0.1556242906074039,0.47853530497100033,1.0284821353242912,0.46528305017190513,0.341038998895502,0.7533732769591792,0.4526826333315521,1.1002886498289894,0.19397222995156646,0.9032835551808428,0.36942616105392156
1.41,0.2878727855789106,0.48136182242682907,1.016600301857704,0.47350155370523045,0.31481812599921216,0.6875263813901853,0.4578997032268736,0.6087569887061536,1.030970253378588,0.5904699836985585,0.13636248073620236,1.0277542529441537,0.13268004520105064,0.44471357680231904,0.8458915351214173,0.5257335702484431,0.004824917601392964,0.5750642141935981,0.008390224052037138,1.1009180716236953,0.2070508393276448,0.8639678231476077,0.3647791800220323
1.51,0.22524260544193114,-0.07704679130277732,0.6826857894855615,-0.11285834931592176,0.23597988686395238,0.7589767761023909,0.31091845533903023,0.597881628954086,0.8107286225856665,0.7374620955742934,0.028007162102117702,0.5194837176624704,0.05391345512837631,0.26147294756425904,0.6196369154444679,0.42197767926190055,0.5071654817789574,0.6669647026112987,0.760408279168754,1.109070597015644,0.23918193717665875,0.6764127539819761,0.3619702691927387
1.61,0.22369595146299573,-0.03696821424602381,0.5205092139461969,-0.07102316972595432,0.596842289204418,0.7660705364048317,0.7790957370654121,0.34732908566705545,0.6426570604908014,0.5404579005197546,0.47199317834533167,0.810456008425339,0.5823797632920044,-0.09036661597308054,0.6455489578740439,-0.13998414042938073,0.4589669142187879,0.6407434249608002,0.7163037439625181,1.092220478925648,0.2616253663758805,0.6709975336836688,0.40120497244739234
1.71,0.2006685140177222,0.03758316893532619,0.5233330532388897,0.07181501092416252,0.49815448917721133,0.6839072679772973,0.7283947875719138,0.1997356605527915,0.595227299003467,0.33556199604283954,0.5598220071973257,0.6443732364575202,0.8687853180789756,0.4783065567131345,0.7697867583625548,0.621349421144318,-0.16474733684235487,0.5771493305714439,-0.28545010470554677,1.1065548929552746,0.2668901435933788,0.6322961576018622,0.3900760715094438
1.81,0.18943985741981395,0.03604336326194648,0.5588644849978281,0.06449392335618992,0.3926465632693236,0.6419494984745716,0.611647122090363,0.5581834404270628,0.5959363871761404,0.93664936801733,0.1253362406130083,0.524370399925874,0.23902234113658222,0.46809403799782645,0.730959979231931,0.640382580848933,-0.20131471883545626,0.5484009684390465,-0.3670940250314892,1.0951143578195017,0.26628710752796136,0.6000802863742319,0.3541835517363181
1.9100000000000001,0.17424496816210167,0.028021436538473513,0.5142219293285352,0.054492885153815916,0.5515381793448574,0.5662804149636655,0.9739665451439742,0.38227644336679373,0.6364206291678517,0.6006663295415756,-0.23300855268439305,0.54654099123228,-0.42633316882422895,0.14033605512737127,0.5884172207812303,0.23849753231397575,0.46360473837710914,0.7114277677504303,0.6516539828675091,1.0965491284190023,0.27202517259755393,0.5938848255373322,0.348824017699437
2.0100000000000002,0.17903503044082586,0.56483703172413,0.5606172655913841,1.0075269999547634,0.3713658969909783,0.6004667521105154,0.6184620475416909,0.0088050069606972,0.5122043501551655,0.017190418156405426,-0.19089401581723045,0.5752229405172945,-0.3318609227329505,0.48276945116657916,0.683608138891393,0.7062078750985705,0.2040930192367294,0.5724138569150731,0.35654800590721886,1.0981979498105678,0.2652429805991509,0.5840888840301376,0.39567907065428304
2.11,0.17294993945246423,0.04045828075470846,0.5570263912684945,0.07263261021183286,0.47308244039229025,0.6458092229250664,0.7325420938548323,0.11701894705648068,0.5091713521737158,0.22982233104221644,0.3911480331058053,0.5904010098995541,0.6625124729585946,0.5665683942550697,0.5509294768870432,1.0283864233520272,-0.22994105646183632,0.5410803077719316,-0.4249665958251021,1.094363653909648,0.2764339505404841,0.5657362934876342,0.38348822259906695
2.21,0.1706320019081525,0.49645369878622564,0.6135465105530448,0.8091541394942124,0.5631748593159993,0.5414261796073598,1.0401692428770466,0.14965710734915597,0.538761282430493,0.2777799968735942,-0.2002247944939228,0.5735539275690144,-0.3490949758509504,0.07644786268554953,0.51620100364231,0.1480970826211767,0.5241663531233722,0.5753978682319846,0.910963321317073,1.1213425244115423,0.28132772781071036,0.5598144620057012,0.47284480122202543
2.31,0.16873467862614044,0.19153034068998734,0.5442785325395827,0.3518976576134909,-0.20537683345708135,0.5723831299666287,-0.35881007441476365,0.5641132063148548,0.5390691580027689,1.046457950599276,0.49182796379638355,0.6062498989201914,0.8112627559565652,0.536607075521775,0.5616583988248266,0.9553975808864121,0.03506379054710762,0.4951991914835079,0.07080744708420103,1.1210977900355437,0.28697233374964604,0.5531397182895844,0.47950221962086353
2.41,0.16741203416477418,0.002927546291327789,0.4951464946561253,0.005912485139091903,0.240727574083557,0.5291773052916492,0.4549091045219392,0.5584509356498498,0.5300157101781747,1.0536497785360288,0.5042951059607702,0.5475064161806646,0.9210761573876503,-0.21004724770800048,0.5891094377354688,-0.3565504713613487,0.49470049525455556,0.62199452761818,0.7953454142899379,1.0999443696490785,0.2860881975900263,0.5521583152767104,0.4790570780855499
2.5100000000000002,0.10815138111506108,-0.028521520676617833,0.34716863506569523,-0.08215465856015669,-0.22150322339293024,0.436762165511826,-0.5071483770425914,0.5507297861903883,0.524812332858612,1.0493842307222583,0.3238619037701256,0.3989897971796908,0.8117047254325396,-0.1145883141932736,0.3458994566767493,-0.33127636364100715,0.4519053603461084,0.4682957773918335,0.9649998615468812,1.1086136457364981,0.29473503712664495,0.4203213607807344,0.31758490307632065
2.61,0.10407547805305704,-0.029077099870668005,0.34139504501393886,-0.08517141738094298,-0.12537535541374834,0.34413004003918507,-0.3643255189214874,0.5518164653980351,0.5055620441719432,1.0914910875120218,-0.21905770469135807,0.4343330692289967,-0.5043541931546147,0.32480950370520034,0.3990278636112121,0.8140020618251222,0.4492188700934856,0.44880864921963287,1.0009140217653247,1.108451083935938,0.2958586553543532,0.41220945188081815,0.32542600694090396
2.71,0.09776582889501753,0.5301599690501793,0.5010602095671598,1.058076372714084,-0.21030237892195108,0.4315819808015829,-0.48728257498460364,0.24964632481909554,0.3808777923223158,0.6554499365713443,-0.1524095876062493,0.3325705627040811,-0.4582774445429864,0.5452009257188578,0.461480740737451,1.1814164223790165,-0.0021749033789437524,0.3659333693833888,-0.005943440967432254,1.1149525875454074,0.3039898349591618,0.4122507759193299,0.32390654519490375
2.81,0.09176349163505693,-0.15219059847903377,0.3352223161113307,-0.4539990065234492,-0.21278758817155996,0.4369012246468692,-0.487038204902145,0.3444098462722307,0.3933323292937496,0.8756204883810035,0.5549594535559897,0.44622649700159883,1.2436721200668668,0.44113666953252745,0.4193456040366165,1.0519644543454143,-0.03289081004068869,0.3317239944585668,-0.0991511334426453,1.1071191852527262,0.30072910367873923,0.3937919942581219,0.3551781196541741
2.91,0.0886901014633053,0.5061308281979099,0.5218257479932574,0.9699230636745998,-0.21906838819475133,0.43050122283898884,-0.5088682135443894,0.5374792280512296,0.44082519564557937,1.2192570510043157,0.18761699009881377,0.35191884280025815,0.533125730369889,0.04928586069936061,0.36605157521294895,0.13464184840807958,-0.16453935936912076,0.32864513160761816,-0.5006596585327499,1.1214899827242062,0.2954297948697345,0.4066279526831085,0.3079033035632908
3.0100000000000002,0.08827371425755924,-0.002766524386343539,0.34453805182595987,-0.008029662824415756,0.45887032889867796,0.5169689535426698,0.8876168012685186,0.5422130190625892,0.42872886083368195,1.264699134105953,-0.1623215806397505,0.33324487044136375,-0.4870940111539147,-0.23187523800763427,0.43202488164518915,-0.5367173231426688,0.2767047974243475,0.3773591433772997,0.7332664446603492,1.0965084128372775,0.29775152807579397,0.40547746027769405,0.3089568971523036
3.11,0.08043182964271144,0.014178909432793927,0.33538519814743406,0.042276491363107,-0.18391961857376427,0.32754199005211715,-0.5615146276191939,0.5495889001621133,0.4281187464465498,1.2837300508884137,0.3643324399263222,0.39250366623086436,0.9282268454328977,0.133584993898356,0.3863061734118366,0.3458008261129769,-0.2079856109228191,0.42286342519283504,-0.4918505563066209,1.1071559432190505,0.27542360524907916,0.3821198665802728,0.25777817164526345
3.21,0.08266314463436743,-0.1991832029493108,0.43716249083051356,-0.45562738598845953,-0.020212490717781653,0.3418050748710694,-0.05913455417654611,0.30219490476570326,0.37054350676105524,0.8155450014688113,0.5482814457377552,0.4239620817452184,1.293232270869089,-0.17852271537769523,0.32279288352051233,-0.5530565402516092,0.5293276964731867,0.43791999003056825,1.2087315229346756,1.1137274481941044,0.31182038984933796,0.38903100462648954,0.3749483858093268
3.31,0.08763655799130231,-0.18102766306547946,0.4394961928680668,-0.4118981370103074,0.4425906828508998,0.39597624937542436,1.1177202762766723,0.5377939582343595,0.41920635592449124,1.2828859835589626,0.014896664321239681,0.320578705633859,0.04646804063852431,-0.13378168642312993,0.3430907637727743,-0.38993088870131243,0.5181923084110814,0.40094795942041034,1.292417871786038,1.1193343717181676,0.3068812431774231,0.38654937116583765,0.4896105244247629
3.41,0.07097946726100823,0.5466148868484295,0.4042827181511636,1.3520609769029184,-0.1938915604623049,0.33010854839309733,-0.5873569812297512,0.18611337473199552,0.3400953607210726,0.5472387930767318,0.46977774283066165,0.43962307031285663,1.0685921066343163,-0.2314973817460741,0.4295914579773662,-0.5388779908148708,0.03046431692216153,0.35239984581782136,0.08644815621715833,1.100544463341311,0.2993137296936248,0.38268350022889625,0.3213508434644171
3.5100000000000002,0.07353396674393435,-0.19455698867406745,0.4371368024110586,-0.44507117131519186,-0.17448301232144242,0.3264901650844085,-0.5344204235871326,0.08402430866605362,0.32229437230673025,0.26070671996123773,0.10703403229345874,0.3624274863014987,0.29532537221643984,0.5446710410406185,0.4035957822017724,1.349545919606061,0.5342461212559062,0.40269598872278817,1.3266735607433027,1.1156658129171662,0.2982218906655574,0.3757734328380428,0.37545999627078613
3.61,0.06453198476016676,-0.005375977938658086,0.3191805467186293,-0.016843062629995527,0.5558518677327936,0.3916994159028514,1.419077601766593,0.2816429912127243,0.35346400374865755,0.796808128199091,-0.2019718726926196,0.3226237904556865,-0.6260290737001961,-0.20804742261629622,0.4320767641421878,-0.48150569501078744,0.21032701875004078,0.36504958077438604,0.576160143243749,1.1065816381352356,0.27385404518861534,0.3640156836237331,0.27794467364474235
3.71,0.03561105335698835,-0.11953371282632307,0.24665603593001637,-0.4846170189009213,-0.19024986146071246,0.29565447426378483,-0.6434871717549937,0.3254517674534888,0.3231948312343255,1.0069832064162156,-0.02319625651182565,0.2635379968635459,-0.08801864166796469,0.5296854368068211,0.3947473021657528,1.341834216220706,-0.18875113679286726,0.36384002899376316,-0.5187750707773354,1.113734707065716,0.27525965661944946,0.31460511157519805,0.10231991992261774
3.81,0.03524480998472041,0.5386318638274402,0.3866505030154521,1.393071674876146,-0.2205539030718128,0.30323198594982786,-0.7273437938315161,0.3370724215897963,0.33270579004335366,1.013124603409738,-0.06396638221879998,0.2521839882467278,-0.253649657393068,-0.17323660650656375,0.3957266090115551,-0.4377684051605064,-0.03349440259337571,0.22623684555570084,-0.14805016623664508,1.113764360558091,0.2777818700972762,0.3161226203037696,0.13989737594402474
3.91,0.028971868325802435,0.5375084118014598,0.376958745161599,1.4259077915039073,-0.20528950506216387,0.3015716367559254,-0.6807321380435829,0.3438313741187756,0.31987533445648325,1.0748918002789971,-0.1158693982287809,0.23586564548358585,-0.49125169539302144,-0.1785415101807242,0.3753272008499057,-0.47569563244131463,-0.029090220027099836,0.25147637330862077,-0.11567774596223909,1.1125539374063884,0.28128069191555416,0.3101791560026867,0.12290706332379105
4.01,0.020983589695955256,0.006940438352143932,0.255373393465374,0.027177609452431008,-0.19394513963422122,0.3075401343564085,-0.6306335920678829,0.2036928637466369,0.27979170042615414,0.7280161042532348,-0.13200082065370275,0.22779348068318028,-0.579475849167484,-0.19399674525835056,0.3701532265247715,-0.524098485050941,0.5361272653520645,0.36943464251269226,1.4512100481579644,1.1170049898315775,0.26238352262746056,0.30168109632809675,0.07869930592955371
4.11,0.017747580549525514,0.015312784067903732,0.276127103666657,0.05545556326983916,-0.19323045364469996,0.29091388393411277,-0.6642187407200665,0.5378260388314374,0.3546483056611735,1.516505310320782,0.1943755665159472,0.27993010412142116,0.6943717865786803,-0.15790523339493587,0.24041583369445316,-0.6568004734480973,-0.1937405702805955,0.35478403042036866,-0.5460803014471661,1.1165020610089182,0.26464975838669647,0.29946987691636434,0.0665388574256619
4.21,0.019189006834717318,-0.13638558994916433,0.23371317203968606,-0.5835597059373493,-0.17691717495940898,0.375988925176106,-0.4705382608717647,0.5314172424838255,0.350934243995919,1.514292924032815,-0.025524864609468602,0.25011827231133715,-0.10205117912255639,0.33838114852055023,0.3059762148702248,1.1059067080232674,-0.20432418143593983,0.2994237598097428,-0.6823913425099254,1.1124368270159366,0.2803045055572882,0.3026924313671693,0.13027652393574776
4.3100000000000005,0.014466700504409772,0.5328931838072104,0.33698210096733033,1.5813694029371406,-0.19515200438793784,0.28994062199674586,-0.6730757595951081,-0.019996020601888105,0.26627784901400214,-0.07509457011137498,-0.16739138969482817,0.24422934925612247,-0.6853860529239072,-0.18074020958703155,0.35478403042036866,-0.5094372747636924,0.32555412107958565,0.3011446756130796,1.0810555438737628,1.1125509455618616,0.2812504866708501,0.29889310454460816,0.11990521490280344
4.41,0.01412222951836621,0.5345425765604037,0.3360240121756087,1.5907868402007168,-0.19783002546564415,0.286045980363807,-0.6916021865227207,0.3194058322784884,0.30032526029907086,1.0635330240300689,-0.16765883862716568,0.24215658861285852,-0.6923571214294146,-0.1805041584082404,0.35478403042036866,-0.5087719370975312,-0.020423983742363438,0.27101383578017624,-0.07536140611998003,1.1125470863542442,0.2811351679836146,0.29839161794198166,0.11437120217685653
4.51,0.004260963496354855,0.18701702929904945,0.26241597152934004,0.7126739588643505,-0.19882727658041835,0.36455838428811926,-0.5453921378565261,0.5274840253258476,0.32801139531720236,1.6081271347775765,-0.17308258859607875,0.22849808501033134,-0.7574793836379546,0.01740084196728226,0.2631898447075233,0.06611517243995264,-0.18240124679384678,0.29626221483237386,-0.6156750259126025,1.1166770456057027,0.2617318042954977,0.29048931594748173,0.07806161977913277
4.61,0.0006116329133228594,-0.013590678614568658,0.18202848251494683,-0.07466237385928157,-0.13205327854277374,0.260075217070935,-0.5077503348070126,-0.04048861048547051,0.1879340590289909,-0.2154405151182559,0.5423952173749892,0.3418952201820941,1.5864369706195611,-0.1482122355506416,0.32669624431753674,-0.45366984814978395,-0.14243636173029708,0.22239406330558786,-0.6404683632879972,1.1268496686241,0.2432392937895531,0.25350388107001526,-0.05092574410046167
4.71,0.0018309818213770356,-0.016482258299725962,0.18844380747326522,-0.08746510973603801,-0.12669402754947556,0.23315530639210505,-0.5433889947004251,0.5501956756298231,0.35275296899451003,1.5597194750709125,-0.14742007194804782,0.24245370700259405,-0.6080338955034849,-0.047756382878394815,0.21128672698434886,-0.22602642182029914,-0.16217464351639252,0.2791373051692913,-0.5809852015947377,1.1249285827665874,0.24797215271293732,0.2512049703360191,-0.08103002471401206
4.8100000000000005,0.0017278839599287165,-0.01720075176943675,0.19001529607405113,-0.09052298485872118,-0.14477476424257193,0.2355434292687793,-0.6146414896480471,0.5570992414041068,0.35275296899451003,1.5792900141763997,-0.14808031187989573,0.2418556644067449,-0.6122672886042443,-0.1437569955257722,0.26830687545828635,-0.5357931856208511,-0.04968078963737814,0.21159370090087434,-0.23479332998032953,1.1250031550072321,0.2503991044819623,0.25001132251720765,-0.08478804408929891
4.91,0.0008978582304611704,-0.14626778273190333,0.23786291276659358,-0.6149247103327566,0.5555899604893214,0.3512758520639951,1.5816343686161056,-0.048961149363127565,0.21194328008071606,-0.23101062390126878,-0.017608666566868984,0.18790225476293718,-0.09371184283597117,-0.1490305951604219,0.2444208010235619,-0.6097295914927287,-0.14160207817490394,0.26712499365043285,-0.530096702071272,1.1250098092039669,0.24986337964629915,0.25008834905803945,-0.0829731836696486
5.01,-0.00771581409622138,-0.016150754414397846,0.1975631697054897,-0.081749824314289,-0.1447371849113196,0.2326077191150914,-0.6222372389959485,-0.07453499319231943,0.2102652043179646,-0.3544808730198034,0.5497609532924141,0.3233765619123436,1.700064315240743,-0.14220871337566435,0.26830687545828635,-0.5300226210482389,-0.14253252258051977,0.23789190677317348,-0.5991482623930644,1.1244580886170603,0.24812467086367307,0.24500190621372486,-0.08126241742176686
5.11,-0.0210500432515622,-0.015296851669821513,0.20430226129375145,-0.07487362877411952,-0.1438428500564264,0.23217429264395048,-0.619546843099532,0.543260032006765,0.2793894872336447,1.9444540930505863,-0.14131001461503806,0.22377084930471552,-0.6314942945164942,-0.13840287834384798,0.26712499365043285,-0.5181202868832477,-0.10654911199640764,0.2111988006240053,-0.5044967664664712,1.1233150109128107,0.2471612319010971,0.23632678079175004,-0.0673462877815464
5.21,-0.021512601257671023,-0.013963435720783053,0.1957396390645168,-0.07133678077428472,-0.14395861657577283,0.23154381139139973,-0.6217338123212733,-0.10215633977707061,0.2074558542895181,-0.4924244732785647,-0.14155466630043348,0.23749936585635,-0.596021239004284,0.5503790809696117,0.2780674667449823,1.9793005180083452,-0.14297893939674866,0.2694245883892747,-0.5306825937882379,1.1233890324743172,0.24991574206903017,0.2366217876226736,-0.05548306352638327
5.3100000000000005,-0.024237589684057922,-0.011971888678418571,0.20899308224347088,-0.057283660061397,-0.14014156437954595,0.22590839138540264,-0.6203468738815577,0.5332483301068714,0.27206710178437987,1.9599882771915744,-0.1359482480325029,0.22758118831380053,-0.5973615351944228,-0.14681413950260686,0.2584723301268638,-0.5680071806159959,-0.11849176480481245,0.21090160992001208,-0.5618343304716944,1.122972757087599,0.24431738837293387,0.23398728396232163,-0.07414088383891555
5.41,-0.017679004704890273,0.5484817060337934,0.2865195958722574,1.9142903799094073,-0.14484713957189455,0.2711289823803649,-0.5342370199608153,-0.02512647973009428,0.1650507399580131,-0.15223488084019587,-0.1697753241051888,0.21401257019885708,-0.7932960383936153,-0.126316730038592,0.34078509672433943,-0.37066389126978,-0.040058110572527575,0.17642501201507763,-0.2270546002236017,1.1264282845514462,0.24783375227668722,0.2423203328581516,-0.027199341796433473
5.51,-0.02453226734838765,-0.014061774634128998,0.19594461038445032,-0.07176402865350211,-0.14385538758310581,0.23396349213329795,-0.614862542319833,-0.10783117749147035,0.20585321881163246,-0.5238255593668519,0.5469003776738888,0.2703934868418777,2.022609287159747,-0.14142676824167333,0.26830687545828635,-0.5271082524445444,-0.14124853838362575,0.237375387074548,-0.5950428986104885,1.1232460945463847,0.24885470514198033,0.23530617845068214,-0.05166566570591211
5.61,-0.024500405320131917,0.532552007354174,0.2681489884056835,1.9860302681749231,-0.1391316808379634,0.25468570607828667,-0.5462877480654386,-0.009481907451698638,0.18969051278071322,-0.049986197584166746,-0.13976428525344925,0.24048232319862048,-0.5811831963134121,-0.14619803924150815,0.2862704165698154,-0.510699083032401,-0.10149698470279772,0.19100000387610802,-0.5313978148850387,1.1237667251387908,0.24299062588972678,0.2383796584848712,-0.03892062861758896
5.71,-0.024675344898858954,-0.014286432603755944,0.1986463643384959,-0.07191892311410082,-0.1425811408817113,0.23221690191577765,-0.6139998411201947,-0.11048133177812788,0.20249052456121427,-0.5456123540473551,0.5473167122750816,0.2693327698172339,2.032120757702393,-0.14165924037730815,0.2694245883892747,-0.525784380795392,-0.14032862370355234,0.23652756596849725,-0.5932865504659296,1.1231650022612854,0.24901605537543842,0.23477311916508228,-0.05308021530676318
5.8100000000000005,-0.025832708139361636,-0.012872211792479665,0.1961005919744227,-0.06564086147255782,-0.14366085379728244,0.23198209556218777,-0.6192756102540296,0.5415276549152448,0.26567601060361046,2.0383009127730616,-0.11045812644041382,0.20400156902186156,-0.5414572396184694,-0.14037021199097352,0.2699604080892954,-0.5199659201305659,-0.139802143459955,0.2375013438245627,-0.5886372734093831,1.1232803043966975,0.24681318013647438,0.23420366984599014,-0.04944599868532403
5.91,-0.024770955265813802,-0.14986140162164688,0.2460776316077231,-0.6090005037944436,-0.01318408053571096,0.19506196583109775,-0.0675891913604876,-0.13313620684699776,0.32179205583551923,-0.4137336656783379,0.5480277437680207,0.2645313935054807,2.0716926505612134,-0.12670834704640807,0.21606485225407845,-0.58643664494495,-0.11349916682787856,0.19171913154250206,-0.5920075159672681,1.1241751278997967,0.24819562423335229,0.23920783842940022,-0.032845811864045636
6.01,-0.027764793742488348,-0.014262517664356135,0.20089444004788143,-0.07099508408971791,-0.13884670521046066,0.22590839138540264,-0.6146150851633766,-0.1206048754505714,0.21326068431241849,-0.5655279398517263,0.5298453578404045,0.2645382001944709,2.002906791725722,-0.14556081908184343,0.2584723301268638,-0.5631582266867754,-0.13457585300249805,0.22865473356463492,-0.5885548525697014,1.1229471478844724,0.2428875031515244,0.2319547966052787,-0.06665739943926258
6.11,-0.03968945643684055,-0.03506713397815298,0.2217393058577646,-0.15814577322004836,-0.05137286752472968,0.160191119506173,-0.32069735003475025,-0.042002730533982374,0.1354106666710823,-0.31018775379053865,-0.042161171142472156,0.13823988943446758,-0.30498556758799056,-0.05260208952144596,0.20838592973830855,-0.2524263014662447,0.026025814792879087,0.2576123792477046,0.10102703476005796,1.137809145467365,0.027003049905706105,0.18692988174258343,-0.20756928522325244
