step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.2929373096193962,0.5384937276090734,0.7430151537866634,0.7247412449998123,0.49593935711349224,1.0390389104994018,0.4773058565007203,0.48173597215382447,0.8471145518566172,0.5686786646481351,0.48597090974466045,0.8106950480983979,0.5994497078581833,0.04228811545048869,0.46097399657972615,0.09173644449416334,0.3223840523423985,0.7967569016741376,0.40462034488186843,-0.04618532747339259,0.6262253486896049,-0.0737519290300796,0.5280242497404304,0.7325344197802317,0.7208183472100101,0.0484033844882286,0.5600653411098143,0.08642453109544936,0.3141129093455138,0.8635350756669034,0.3637523456738872,0.5240550648441017,0.9092801438672297,0.5763406012752684,0.44923308991878635,0.9883635460755664,0.4545221155743028,0.2196338797949399,0.7159108193553175,0.30678944060759084,-0.08291323793127135,0.570987116822796,-0.14521034798934562,1.119337730550828,0.22194659588385415,0.761749740990172,0.36830124055714053
1.11,0.29263775921172314,0.330082424717527,0.8433927579196304,0.39137450685696024,0.19761012515462187,0.6595195707364966,0.2996273862410896,0.481016818793424,0.8465818005724384,0.5681870534757207,0.3309279655989297,0.7418075863579213,0.44611024703009344,0.06164442326012034,0.5515279448664979,0.11177026265648589,0.5229905037403433,0.7330151308598055,0.7134784559315857,0.061265036460071094,0.46041876441907365,0.1330637263174348,0.49665236466828117,0.7953384544786309,0.6244541073948854,0.528297325214231,0.8991942417730494,0.5875230296988153,0.5389623940679656,0.7430151537866634,0.7253720079882975,0.5023101645022837,1.0278103873469018,0.48871870793104405,0.4530572991312122,0.9826034108635352,0.4610784922200246,-0.11354825642483415,0.5573904267762152,-0.20371404130774973,-0.0643077270752005,0.6256733615581305,-0.10278162860418623,1.119923114298151,0.2273270929195605,0.7476634994510707,0.3745901652736073
1.21,0.2913698527679148,0.496484253087171,1.0246109944115351,0.4845587796686847,0.22162785018630649,0.6213027900933036,0.35671471900685287,0.06393940161683997,0.46662136914067287,0.13702630407730876,0.5046157351243863,0.7905072369621978,0.6383442320699678,-0.12719715300641896,0.5292262997906881,-0.24034548747242176,0.5401586847333391,0.8909384958206588,0.6062805538959113,0.4849183870869718,0.8375217613409978,0.5789919850088968,0.3250338037132899,0.8198744835083691,0.39644337060280277,0.4660919900542523,0.9394224806827632,0.49614736674760124,0.32618108432566634,0.7336956823715984,0.444572718857113,0.5233677284047715,0.7330151308598055,0.7139930765015401,-0.07151951607019055,0.6144236957841392,-0.1164009730759423,0.5347374281675944,0.7412362335251519,0.7214129638867006,0.059482699376488965,0.5574409680906611,0.10670672372758727,1.1204425307228658,0.2306690201500222,0.7357026873130389,0.38031759525018594
1.31,0.28853993010096374,0.4703613974562846,0.9368949043877158,0.5020428601473476,0.07679108814136788,0.5511965588314006,0.13931706740726707,0.057273061603185835,0.46662136914067287,0.12273990303671596,0.11607371579214605,0.5717454978252007,0.20301640543505106,0.5189646186849995,0.7334681112530006,0.7075489864152925,-0.14567222527299212,0.5257329299891617,-0.2770840800784445,0.4816230196101657,0.8360718588131034,0.5760545753733213,0.5088286300317678,0.7756534637386772,0.6559999456190085,0.5388392931142622,0.7262677832247982,0.7419292243994221,0.3301273160530945,0.7987583163371459,0.413300630867863,-0.06518754512650075,0.6132646932639174,-0.10629593688095688,0.34815205259291465,0.7173965360203615,0.485299322079572,0.5470365974285196,0.8930818208440712,0.6125268532635715,0.4990007368462339,1.0133270258517661,0.4924380028518354,1.1213060269914286,0.23732648608123086,0.7256772049657851,0.376345268566919
1.41,0.24253010246936468,0.3257558749967389,0.7743859546757852,0.420663459906274,-0.059543193430638096,0.6118495254193889,-0.09731672732740054,0.5449602041512659,0.8909384958206588,0.6116698365910137,0.49129438311116386,0.8182446051835512,0.6004248362883555,0.05225843261410876,0.46695854752927435,0.11191235901048067,0.02269016259612886,0.38635117854724554,0.058729373316391116,-0.13569606016225302,0.5023032863485568,-0.2701476654645879,0.48944254317525265,0.6817632398112936,0.7179069134186911,0.5100262741806214,0.9989231972953166,0.5105760638671402,0.4649892642201728,0.9386117643255425,0.4954010613262447,0.5252607182686547,0.7768790121433357,0.6761164995557161,0.5316338086291367,0.6734207665572755,0.7894526498596185,0.061815296559580554,0.5403642672107775,0.11439560368907321,-0.02352678908679262,0.6059224147887703,-0.038828055395498544,1.1180246286072761,0.2558333141476154,0.690494018261198,0.33578258633153657
1.51,0.26024069988240933,0.47433729902153976,0.9368949043877158,0.5062865608512739,0.3125016018438635,0.7605441897520073,0.41089210338423826,0.5560622732533078,0.6893513259023735,0.8066456861099268,0.06213720991527702,0.4666936421601453,0.13314346779542097,0.34475003455438324,0.6570375721400337,0.524703683887513,-0.11256319464071245,0.4804567404317852,-0.2342837245649883,0.5435622965660545,0.8909384958206588,0.6101008084350087,-0.18242153106277992,0.5084609266998319,-0.3587719753546998,0.5271384844441318,0.6770192019108628,0.7786167407900721,0.49608710414386264,0.8152729419886621,0.6084920504460477,0.5197761806865967,0.7412228032243515,0.7012414869396187,-0.0683413753746698,0.61399715702597,-0.11130568699323667,0.239025923380181,0.6138158700649105,0.3894098133287173,0.09172606962782862,0.5520507477976337,0.16615514061662462,1.123722133826929,0.25730216058356703,0.67169689423621,0.35223758254796694
1.61,0.23341743649668611,0.5337552344342738,0.9795205078142982,0.5449148130908408,0.49036706054376955,0.8062385083232886,0.6082158759243242,0.04994814917418368,0.4680016346595949,0.10672644169397807,-0.19507851639556992,0.480671384121556,-0.4058459122797227,-0.01646428669818745,0.5383395332445685,-0.030583462074496578,0.07266324155287275,0.527388387496656,0.13777937337183688,0.5394796538874415,0.6714461969593671,0.8034592441367098,0.5518804000892837,0.8930818208440712,0.6179505474287781,0.526075970695439,0.6894469206043183,0.7630405691482668,0.45859184649373663,0.7889859161569907,0.5812421199195235,0.006151173541009722,0.3546013082176798,0.01734673109901131,0.49158519609858875,0.6523542149495903,0.7535556371572999,-0.06441007825951019,0.6057305258653727,-0.10633454235691883,0.3150685224829126,0.7430028148155864,0.42404754894651747,1.1187610866210027,0.26587031099884256,0.6570578338623527,0.34396535608613915
1.71,0.20018689146151655,0.5248992008178155,0.6896028850687319,0.7611615499049129,0.35360706158559474,0.6823073313793617,0.5182518863907528,0.48739505377520886,0.8020648585352695,0.607675362644973,-0.0929121838578239,0.4682801913284763,-0.19841151852748437,0.01614866266777067,0.3526419231157593,0.04579337171567562,0.5527065114091594,0.6438658628084529,0.8584187224934255,0.5443476518818077,0.6528589944399354,0.8337905374939104,0.49807585909813146,0.7927363427466997,0.6282995142778258,-0.02348838257196793,0.5294849770733913,-0.04436081020049835,-0.1497434023396919,0.5188716280843847,-0.2885943155005942,0.5521208986890149,0.8838174534631982,0.6247001533241446,0.09567006066589963,0.576788003795521,0.1658669390423313,0.07045849228900207,0.46913739522292264,0.1501873289284942,-0.08120817004338067,0.6057305258653727,-0.13406649751944263,1.120115539081484,0.2731718286512711,0.6191563123519626,0.3234794446048876
1.81,0.2218757318190938,0.3004709985736417,0.6135168986853374,0.48975178877305586,0.07457955601328839,0.4653768123069956,0.16025627844150175,0.48886734387575237,0.5777482042614075,0.8461598673434558,-0.27021644015872087,0.4906955746670792,-0.5506804098285456,0.49827743931993845,0.7529892645896124,0.6617324612078039,0.5679071775355028,0.8200080461386104,0.6925629330221308,0.019586267266468855,0.3627811137157602,0.05398921422854095,0.5246572170642867,0.9470826547706961,0.5539719415422244,0.5363450883611485,0.6527804131657471,0.8216317118953834,0.5255062782429845,0.6894469206043183,0.7622142655773477,-0.035587631718701954,0.5170705154977285,-0.06882549024178171,0.44525053357890404,0.7570619712388165,0.5881295726033094,-0.0908754286252544,0.606222327380372,-0.1499044566998189,0.12134489773235811,0.5371702231564961,0.22589654545502644,1.1190682037502966,0.27510129854258086,0.6278536385842125,0.36334901595140245
1.9100000000000001,0.18671347356949586,0.4722563468832307,0.7548632402915222,0.6256184189083694,-0.08952128051369264,0.6044344230028582,-0.1481075152353944,-0.08758362313241219,0.4905301518672743,-0.1785489083576461,-0.04566474312704903,0.4762092333776562,-0.09589218336477477,0.5021931085871624,0.7078220728523098,0.7094906020145365,0.5363081092484673,0.6471166708431099,0.8287657132209664,0.5614231228956164,0.7303688122883863,0.7686844145720974,0.24687279810749602,0.6168516711944826,0.4002142000028096,0.13950470607754256,0.5794401606978408,0.24075774435367406,-0.22838605711484372,0.4945410477262963,-0.46181415711571827,0.5520376823111929,0.5806787173726147,0.9506766233985408,0.0284602336940274,0.34274110118862394,0.08303711925802738,0.5362866555466657,0.5928830149016837,0.9045404271458117,0.07725537198522182,0.4639809201070672,0.1665054933021697,1.1208683392115941,0.279722270195191,0.5773186598365518,0.3424234280073907
2.0100000000000002,0.18501219381543074,-0.24140403504990318,0.48846102006725234,-0.4942135096402701,0.024361759735865993,0.34217989264173665,0.07119576649517752,0.09451914285834866,0.4603574347689578,0.20531685972615066,0.5431121172113139,0.5664689082373828,0.9587677440254477,0.5472448017527528,0.6364198849584451,0.8598801116789193,-0.10745402555014555,0.6065995570535015,-0.177141615585895,0.5044033794072127,0.7059140393735676,0.7145393791216043,-0.0871728189308662,0.49738867340688686,-0.17526096509953057,0.5489677792590085,0.5961709132933237,0.9208228161056046,-0.04543923270086346,0.47449433274456587,-0.09576348876083357,0.14510314706947597,0.5786574111765398,0.2507582971666238,0.23390346608294793,0.6111704705480978,0.3827139519243841,0.5543935710080949,0.7323702107276857,0.7569854192420626,0.46726499133265637,0.6707578813013608,0.6966224391222944,1.1212865403546242,0.2825357106980692,0.5691007593070931,0.3482302289658385
2.11,0.18092977109905778,0.14896726566884574,0.5690463011926146,0.26178408568272604,0.0861746294175082,0.46259720591922965,0.18628437075461812,-0.10050947452973295,0.5996451452637337,-0.16761492246473078,0.5531257574702539,0.5678809232006461,0.9740171484415602,-0.0848700880397285,0.49875682885280737,-0.1701632601902184,0.46128790404417236,0.6724184333886213,0.6860131744448669,0.028789285854947003,0.34217989264173665,0.08413494326824596,0.5588889229654957,0.7000367616683613,0.7983708193174381,0.5399176200395361,0.6173626570588491,0.8745550348181642,0.5000111276075788,0.6627862241193323,0.7544078458660807,-0.2570129757416814,0.4877789249639602,-0.526904633611776,0.22479158191852164,0.6104505283148957,0.36823881951424053,-0.05403406149168709,0.47341708045475617,-0.11413627374783968,0.5490240548598058,0.5961709132933237,0.9209172111851739,1.1213705311514937,0.28416534283989847,0.5614662728809191,0.3521360259484679
2.21,0.1784603046949998,0.4589079924743604,0.6509516341904156,0.7049801680659445,-0.2766591682314485,0.4831393804916927,-0.5726280642863172,0.09386746485983602,0.46259720591922965,0.2029140333290847,0.05230446632243162,0.34217989264173665,0.15285663315463877,0.5488841832750432,0.5961709132933237,0.9206825945984808,-0.10915756823344873,0.5995101052298727,-0.18207794544446249,-0.09057186704779273,0.48261351031688665,-0.18766956397122564,0.4995835078594083,0.6463091728772771,0.772979138815767,0.560389608134363,0.6684196752347122,0.8383798815281507,0.5465179304530101,0.5421416217767548,1.008072261011639,0.23354782367167407,0.605626638380877,0.38563003816354,0.5386649690817547,0.5961209329853033,0.903616932866598,0.16178603487751106,0.5653239267293396,0.28618288954001664,-0.08203510087381476,0.45603620621891566,-0.17988725402744585,1.1220732585959627,0.28754001905214616,0.5497957725918813,0.36100226738174346
2.31,0.1748767963049565,0.4597486407383687,0.6509516341904156,0.7062715823889976,0.166629686798885,0.5596723663399986,0.2977272004486607,0.06516651454752277,0.341978405743817,0.1905573961776415,-0.287035794686371,0.4828084668944368,-0.594512760997478,-0.08964579812257695,0.4757916970915933,-0.18841396071129735,-0.10444128644966605,0.5960443525380998,-0.1752240181539008,0.5495466689251424,0.5154558886002566,1.0661371439900722,0.5584056811956326,0.6399622557588788,0.8725603364427564,0.08861157073673581,0.46259720591922965,0.19155232587420246,0.21794362783912882,0.6009075264146655,0.36269079393878895,0.5338352442952232,0.5954214899052375,0.896566975404573,0.503883089807234,0.6326403884765688,0.7964763220707595,-0.1012027332878027,0.4390730565469059,-0.2304917866828644,0.5445740469554471,0.5841745755123187,0.9322111399282619,1.1222101836617453,0.2891451755071659,0.5412485221380301,0.3660077635799409
2.41,0.16696184078403506,-0.3837429855900275,0.4108691078338958,-0.93397867659879,-0.031472608514195664,0.3671886895043621,-0.08571235828826305,0.5355854360277779,0.5631947936009787,0.9509772499907697,-0.08037189829463101,0.46034452218732325,-0.1745907563160404,0.06793381568761017,0.45963065814270176,0.14780087986758866,0.4763081975027866,0.6917505796413825,0.6885548223894722,0.06260280988204525,0.5003270679078665,0.12512377182354112,0.5444334150532705,0.5672548793387604,0.9597685888359523,0.4922984554429482,0.5014961356422959,0.9816595192950636,-0.08253923103340091,0.5927434313152116,-0.1392495077512008,0.5650930402830888,0.642555212168795,0.8794466678991667,0.043937082459989056,0.3437305564211584,0.12782419729410038,0.5017161325507917,0.6140458291094013,0.817066265686504,0.4571530799841139,0.6443977157645217,0.7094269095006671,1.1202902328886508,0.3032225540396845,0.5256806556127611,0.3610083981163238
2.5100000000000002,0.170112856301571,-0.3269556985848894,0.43686540475989716,-0.7484128864920889,0.09838518482500719,0.46080434908119855,0.21350750057194162,0.5475720551636193,0.4888169267470467,1.1201986371617143,0.25906711783877334,0.3690431801948668,0.7019967628231945,-0.09921884505809295,0.45536935594029365,-0.21788652170767098,0.5462268521033848,0.5458926283813587,1.0006122517591365,0.5132262622432984,0.6079582022475577,0.8441801761140071,0.23295874086377,0.5970610499284305,0.39017574650313347,0.5307314207207487,0.5703041745024781,0.9306111448048723,0.5604504833850426,0.6316950617012719,0.8872168192603018,0.14274804645211983,0.38112908560655484,0.3745398917139605,-0.11111431766804136,0.5992438922477327,-0.18542419723504788,-0.22598069774083387,0.3296235414206837,-0.6855720825243634,0.4665390369425338,0.6418714066219436,0.7268419065398889,1.1235718043447618,0.3052852009613232,0.5082627328129512,0.38232751066378423
2.61,0.16751457313087692,0.20235804090634224,0.5967658173604551,0.33909120633180484,0.5426021498068434,0.4888861159152641,1.1098743288935815,0.08480902614180905,0.46080434908119855,0.18404562871620123,0.2622011156399786,0.3690431801948668,0.7104889880407163,-0.10030302653138039,0.5957683389605773,-0.16835910868707232,0.5460463258579482,0.5331954733121371,1.0241015784811214,0.5114759883581378,0.6002819894901767,0.8520595275439424,0.5356103053078388,0.5682514817271188,0.9425585722714319,-0.33345788167770896,0.43397355573198687,-0.7683829516184753,-0.22629682711912888,0.32397043938255987,-0.698510726936746,0.1433164936015477,0.38112908560655484,0.3760313736577308,0.4724565565613151,0.6410753606578674,0.7369750665139949,-0.08898919430064695,0.45536935594029365,-0.1954220088369646,0.5603909317276667,0.6316950617012719,0.887122546467959,1.1234618903566156,0.3052266822393749,0.5057292575044521,0.38083385863137326
2.71,0.16309965703668888,0.1772819508729499,0.5877923594759931,0.30160642276975796,0.5433738889368417,0.4888861159152641,1.111452895158556,0.12870404956795076,0.37437887774989675,0.3437802109496447,0.27134437180220977,0.36930115635986244,0.7347509400642128,-0.22696507811349084,0.3304067361390582,-0.6869263041234369,0.092881987060438,0.4584831993878397,0.2025853666709112,0.5674494432828955,0.6205029405192848,0.914499200935309,0.5310263515572128,0.5703041745024781,0.9311282913551694,-0.10767202440673818,0.5957683389605773,-0.1807280067863139,0.5464942477893407,0.5274826680790838,1.0360420936283854,0.507878003512395,0.5574115899136648,0.9111364254034584,0.4699375926902261,0.6196854595007731,0.7583485871506718,-0.0844604551585639,0.4518260178528496,-0.1869313669892975,-0.3425890276522612,0.4343396964349503,-0.788758270230015,1.1237565496163435,0.3069751660380802,0.4990406664851125,0.38585617756835816
2.81,0.15844112529288684,0.4747148935817874,0.6154529454208467,0.7713260568721096,0.14374028181943954,0.5813457450801481,0.2472543800929042,-0.23300670820674374,0.32202580466689523,-0.7235653318148426,0.09788023855244754,0.45398968605211476,0.21560013709477002,0.5065239668102177,0.5489329696456374,0.9227428389612,-0.11240127852518637,0.592587030408304,-0.18967893787304071,0.13762667864550326,0.37704522674262864,0.3650137142286311,-0.34782260151980615,0.44125073332033643,-0.7882652089946695,0.5398662692045104,0.4656776212703012,1.1593133200857566,0.5357221944399441,0.5584826711742413,0.959245867581814,0.5546442713354843,0.5291489196221134,1.04818180812233,0.5583859239750458,0.5969892185819816,0.9353366972042987,0.25512218482094556,0.3592841032439807,0.7100848117616231,-0.06856867098333949,0.4518260178528496,-0.15175901403196948,1.1239392264911598,0.3076999195957881,0.49243133522017,0.3914879385207796
