step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,silhouette_clsuter_18,std_year_cluster_18,silhouette_by_std_year_cluster_18,silhouette_clsuter_19,std_year_cluster_19,silhouette_by_std_year_cluster_19,silhouette_clsuter_20,std_year_cluster_20,silhouette_by_std_year_cluster_20,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.22603545803968933,-0.12285022141577101,0.45161473196936514,-0.2720243887528993,-0.045870041414289436,0.6175183419024782,-0.07428126146499706,0.5288316623838851,0.7549818795265099,0.7004560993113427,-0.11238967757224494,0.6350064936417882,-0.17698980828949568,0.5248643880389371,0.9109240521153948,0.5761889663798754,0.4867598820493794,0.8512721927213064,0.5718028689429272,0.08427791305403355,0.43484014714018954,0.1938135510446852,0.06301346742146745,0.590557190182576,0.10670171910359143,0.5066447030666166,0.8014333456370408,0.6321732254151422,0.04300487429452672,0.4664909395897294,0.09218801619673203,0.4340464982863689,0.9893578434580681,0.43871537599506083,0.142620039417488,0.40729345789563526,0.35016530870484275,0.17768337768516398,0.7565607656614605,0.23485671706728745,0.16765013786398564,0.53983090450396,0.31056046711152274,-0.05140450768657506,0.4881022534996292,-0.10531503863793186,0.2553122529051762,0.6496993531093077,0.39296984317948297,0.3857861601418298,0.8706462216242543,0.4431032382155377,0.22592825410049805,0.6505818204510303,0.3472710841256958,-0.012753390881459083,0.6337118287752573,-0.02012490583631193,0.4896691652222821,0.7535709829973334,0.6497983285856096,1.1175589917785937,0.22335910051357885,0.6626997373201158,0.269601470319885
1.11,0.21047244063968534,-0.13846683116052252,0.5414037600237053,-0.2557552078220879,0.03090815262039534,0.4658325324840927,0.06635035225121551,0.49240024311744784,0.839926242400469,0.5862422415927755,0.18909709527313476,0.6651653591361335,0.2842858436264928,0.1183180094880372,0.6525468874939877,0.18131725360367662,0.38443585529273533,0.8603332246995986,0.44684529698009545,0.5316334156422813,0.7430151537866634,0.7155081735990076,0.514044135480481,0.8923152009709313,0.576079097297847,0.5248367416137075,0.734646338279163,0.7144073471367,0.19949848537788487,0.5884605644862902,0.3390175950907458,0.09359658256174079,0.558079431732233,0.1677119371183859,-0.13992786849028166,0.6309998463054168,-0.22175578854666425,0.11970369556803122,0.6042028790166262,0.19811837997669862,-0.03895936819617944,0.47803833062351536,-0.08149841906058856,-0.0353048616180406,0.6157545897412878,-0.05733592929104126,0.1627920896461767,0.40898326768750193,0.3980409530361612,0.3682485648541421,0.7924169202587282,0.4647156761038205,-0.08786824047128021,0.47501095155403883,-0.18498150449755268,0.029324163291128743,0.6907612245728385,0.04245195336385968,0.5040843311812443,0.7787116610724354,0.647331170676221,1.1234629829589893,0.2304290911829787,0.6508302183162828,0.2513548211117884
1.21,0.1882808926716883,0.14399017382762197,0.48644563435103616,0.29600465840282086,0.04143442802432077,0.4674574881466079,0.08863785279940956,0.07198138806700335,0.5562251298696078,0.1294105285819745,0.17977688683715398,0.6032352089493803,0.29802120991952863,-0.06076077482892001,0.513259846853482,-0.11838209281597108,0.1327208505196865,0.49168405343930677,0.26993116736512074,0.5057661653112512,0.7749700554453862,0.6526267199067198,0.5220905006317469,0.734646338279163,0.710669166138761,0.08043668814110407,0.5777773786855164,0.13921744102218594,-0.0938555054001251,0.48355471819570206,-0.1940949015042809,0.4627966029629754,0.9444874512779828,0.48999761970025846,0.08799467707815013,0.41587894665316777,0.2115872365896305,0.533632361097059,0.8874492349155967,0.6013102948337227,-0.048063381602032204,0.6101656809175089,-0.07877103400794204,0.17389965098807136,0.3938023809617961,0.44159116195120685,-0.11486351184221814,0.5474094727755573,-0.20983106349954087,-0.10248942427719686,0.501596152677055,-0.20432657573269525,0.5364230924623217,0.7419158430252307,0.723024177883851,-0.07680869098242564,0.670193229146326,-0.11460678449446957,0.3277497694283651,0.8278169846989064,0.39592056636476747,1.109838746634081,0.22837994947143606,0.6114985614632158,0.22639686747025292
1.31,0.18669663294098351,0.10052385645981098,0.5711644810923285,0.17599808774446765,-0.05951137308460098,0.5083900818613027,-0.11705848561545437,0.05337704788650502,0.46722167620489585,0.11424351780951403,0.19123096632708242,0.5337476349705171,0.3582797445793751,0.22057711138491987,0.4965938944051311,0.44418007122127184,0.5214588033803637,0.7037181274495027,0.7410052164924265,-0.10181154381079514,0.48355471819570206,-0.21054813442972226,0.5340976951024704,0.8853405509033309,0.6032680809181503,0.5175361238666059,0.7643364211411701,0.677105145786346,0.45965947088915127,0.937592464874801,0.4902550821486505,0.08629426770951595,0.41587894665316777,0.20749852427967008,0.1429364790595647,0.3844698707698241,0.371775501610472,0.19315104877061479,0.6031780344278523,0.3202222855376841,-0.039834417760923155,0.49434001180993575,-0.08058101065919528,0.3240165354402767,0.8009171998856549,0.40455684493545124,-0.10489008672714777,0.5380439305972874,-0.1949470680037378,-0.06005979390546178,0.6114807933125557,-0.0982202459379006,0.5149695311956006,0.6806098924010241,0.7566295126550614,-0.1248498736222744,0.543271396651066,-0.2298112405547155,0.04058252369055931,0.5659328641604272,0.07170907763196312,1.1131812110205201,0.22759300941147978,0.5994891495883738,0.2402780254074889
1.41,0.15357639718857724,0.22232115928968593,0.44284792318217425,0.5020259724651113,0.038370997461115386,0.28398155409824755,0.13511792194728386,0.46181749934227173,0.9391777394329676,0.49172534649415345,-0.1282510521473514,0.4775838890817289,-0.26854141247089647,0.5351631490146004,0.6717721984459365,0.7966437882553571,0.5016360570773869,0.70683492284134,0.7096933680935101,0.07848925161752328,0.5262864617759029,0.1491378884280414,-0.07013382594343759,0.5379686922815158,-0.13036785773908377,0.10901359872601164,0.3913277857620301,0.27857362214576753,0.5492253048549326,0.8855944788861987,0.620176974844837,-0.09518334502347116,0.47170605225132933,-0.2017852952472965,0.5268304283978656,0.6701379700428569,0.7861521835036054,-0.05305397870144819,0.4474403167743789,-0.11857219099949945,0.18097183316333532,0.6031780344278523,0.30003054294740206,0.07305619977918505,0.372931989499104,0.19589684402592816,-0.11444701443774488,0.38500233057206723,-0.2972631731025897,-0.013213506251281336,0.44072608030370214,-0.029981221538276055,-0.06080968137414748,0.5285081961705127,-0.11505910753090468,0.14428913522496017,0.5640713671600924,0.25579943181907444,-0.08161144171780338,0.5320815546381611,-0.15338145253560379,1.1105816650791678,0.23685231850047855,0.5439579768814051,0.1953011086902961
1.51,0.151400150913154,0.02084344350887818,0.6349121816830519,0.03282886060498241,0.04605116384424212,0.4656987688591593,0.09888616187896626,0.13677742472283402,0.3740300607042213,0.3656856469378702,0.5222152318473707,0.655749387156582,0.7963640410123242,-0.03324095141230529,0.47733290239765247,-0.06963892756048315,0.5343892690394018,0.6781229115531162,0.7880419020432168,0.12905421813269732,0.5288847752946731,0.2440119741786735,-0.07079129511863526,0.5045647493758533,-0.14030170598759448,0.5103483002636692,0.7136570062863292,0.7151170601118014,0.1809359066495985,0.6031780344278523,0.2999709809081927,0.5265149993610532,0.8853405509033309,0.594703358864382,0.1944213215813071,0.66540208832348,0.29218622092269525,-0.15607231791118498,0.48761258382548506,-0.3200744260674018,0.21615114249892345,0.43927445511594837,0.49206399320868643,0.10194633048137221,0.41587894665316777,0.2451346270394226,-0.094955129706403,0.47170605225132933,-0.20130148691798008,-0.1105869965239035,0.5391875162042922,-0.20509932667284403,0.010416368615598635,0.5364348196113295,0.019417771245993594,-0.04968982024486496,0.6115621266260234,-0.08125064990371911,-0.02940566209009971,0.532469788324086,-0.05522503386089213,1.1198105415679624,0.22164076121133197,0.5610499852788482,0.19557605209931467
1.61,0.14378778649140783,0.12482398370840941,0.3730338331689009,0.3346183981437739,-0.17889436954046264,0.47916127450707,-0.3733489725865212,0.04718036132286736,0.5403468718164764,0.08731495227179129,0.045256677094510284,0.467601747766654,0.09678466197071316,-0.0794188036037968,0.529722671962661,-0.149925249205484,0.5373703928206229,0.6685617407310156,0.8037707814884142,0.5067117238659195,0.70683492284134,0.7168742056901152,0.534237166014777,0.6769246126464747,0.7892122047773485,0.0510446972342262,0.4488675589874723,0.11371883802288958,0.5609621300497372,0.8792553768496785,0.6379968150546116,0.05890862322042121,0.5844819791162249,0.10078774936653292,6.981103933888484e-06,0.4755464846073206,1.4680171465578356e-05,0.12152740745908067,0.5442891709531719,0.22327728337173977,-0.013296223575150557,0.6925675488115193,-0.01919845016990407,-0.05060911859982197,0.49529581162288844,-0.10217958119612583,-0.049638906757139514,0.6131806278897843,-0.08095315556195591,0.10541013268830225,0.39072327743957247,0.26978206514610464,-0.026322034209087117,0.48885413126759203,-0.053844352590075174,-0.12052046821012294,0.5304734249954702,-0.22719416757050945,0.32464209520137316,0.44558241965309126,0.7285792277310305,1.1187493447531025,0.22904151068743217,0.551565274381719,0.1948043967162978
1.71,0.10850563466738634,0.13869978562959714,0.2976093571405185,0.466046454191657,0.16559612722710276,0.43608205037278275,0.37973616911208263,0.060237792088381835,0.2651396162711144,0.22719272561210402,-0.07034764596113001,0.5395572233882614,-0.13038032466578314,0.4699250335198794,0.7575417608391857,0.6203288819342557,0.07154747831398224,0.3589691626981723,0.19931371758008262,-0.18076402413029707,0.47099905072300646,-0.38378851051358914,0.0558067582107413,0.5266916316298366,0.10595717657037462,-0.00442894657749248,0.6225459256804374,-0.007114248756269152,-0.07276940782147306,0.5045647493758533,-0.14422213979769463,0.5477115695994583,0.8490114662114794,0.6451168110172842,0.1713868560246435,0.6011107151054447,0.28511695386195113,0.10494863403943319,0.41419199821135994,0.25338160682157473,-0.057427937667703294,0.3606463008902177,-0.15923617551586813,-0.09463910848977106,0.47424021135618855,-0.19955943469899112,-0.10540403213701469,0.5985556559541315,-0.17609729536177335,-0.08964164485104749,0.47743948640657174,-0.18775498760215995,0.5397265192423116,0.6433336659451439,0.8389527049690158,0.04803874197251861,0.37737546170033115,0.12729694123743937,0.31600978118115775,0.7102316137076927,0.44493905239089604,1.1145400099537606,0.21031982173214536,0.5142918551803866,0.16026130391932947
1.81,0.10604247655352864,0.5311970118576824,0.568219752567131,0.9348443264385207,0.05697695582395816,0.26573380835807986,0.21441365017123057,-0.013624018391614806,0.4985092482450694,-0.027329519842563033,-0.2200106984919444,0.4500733957247576,-0.4888329338766159,0.0067313745107276885,0.34783372669037155,0.01935227666039327,-0.10339666119982914,0.5274560392262775,-0.1960289645209128,0.037075478520809474,0.5179510042904831,0.07158105344654643,-0.08548190405966259,0.5104405675725332,-0.16746690896098435,0.5079936438943617,0.6624704044382295,0.766817114381339,-0.12419038702147535,0.4791861819615201,-0.259169382792111,0.40007777250567145,0.6359637925316364,0.629088915444458,0.11288435048250685,0.3889552451488389,0.2902245229764421,-0.06253494577043126,0.352785893687183,-0.17726033520456264,-0.07727703283697668,0.47640770320424086,-0.16220777354611166,0.13767904012793847,0.3240690175611227,0.42484480980034073,0.5571163079365159,0.8058257845182049,0.6913607365760952,0.2651302479275036,0.5985360204403235,0.4429645649938594,-0.06143499677931954,0.4010760130350055,-0.15317544500961605,0.09497279954955341,0.48936483778993234,0.19407360769619086,-0.070355261867352,0.4788119101253673,-0.14693715920502246,1.112488435609603,0.2289595201505268,0.4889835173558154,0.14505785778134583
1.9100000000000001,0.11357856705743008,0.5503716218842205,0.7328646370827046,0.7509867362069355,0.06608888942816019,0.46183447450803083,0.14310081441746283,0.12232058645937066,0.5940512225074106,0.20590915703038512,-0.06480272759052694,0.4712071228427073,-0.13752493213511674,-0.07798805422467525,0.48382158642686834,-0.16119176244415764,-0.006030067775775191,0.2948043111730919,-0.0204544762313014,-0.0728850261040904,0.6047867579287202,-0.12051359450016362,-0.01592911686251461,0.3545574487069564,-0.044926758472024396,-0.01872900828169759,0.4123330845631033,-0.04542203617141789,0.5352045444626142,0.5788175484088394,0.9246515520026706,0.5425444716580741,0.6108509957975938,0.888178091532238,-0.05969005840132695,0.5059814967977706,-0.11796885613227022,0.023975760752934307,0.4868428584179421,0.04924743238680053,0.08725542558835186,0.41269092398221285,0.21143044471729794,0.44008194504456033,0.672401945389224,0.6544923732929062,-0.2829154654357548,0.40539252486945593,-0.6978803211205212,0.039006224387692176,0.5633299065201,0.06924223964718694,0.06783467387306062,0.3529789630917946,0.1921776676969266,0.23640363341025167,0.43921503873885354,0.5382412088826755,0.0061355274429158715,0.3546848231178099,0.01729853391803554,1.1199157930141892,0.2283017690044423,0.4896723835435594,0.1649536757262274
