step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.21,0.2810325913992932,0.17094933793521566,0.8541979165603837,0.20012848851655,-0.18394654987757755,0.5399410162300108,-0.34067897112527884,-0.065342148499805,0.6132646932639174,-0.10654803581148789,0.47417782011317144,0.8360718588131034,0.567149599779999,0.5258001629433374,0.7350647941265649,0.7153113128865265,0.5144024211891126,0.7937546491516161,0.6480622466135073,0.050493957464376876,0.542968960805809,0.09299602944050399,0.5373707916159872,0.7430151537866634,0.7232299218627762,0.05633564848940759,0.4647663166273363,0.1212128471319044,0.28995816239638245,0.8389830015603137,0.34560671891698347,0.4525908808997607,0.9394224806827632,0.48177565494368624,0.5006021507315642,1.01510254828328,0.493154264638752,0.34727894467955783,0.7154329063615414,0.48541091916739665,0.17943503283412726,0.6096467711631232,0.2943262251545918,0.1841241040791504,0.5674839698827027,0.32445692539510557,0.5184752964389155,0.8944889511697947,0.5796329801065334,1.1195162421908047,0.22739413785326004,0.7314753742793076,0.35157669547612813
1.31,0.25073222206615675,0.5457221776355574,0.8930818208440712,0.6110550734531618,0.11799987927247342,0.3934332196675802,0.29992352799332483,0.5105455075253571,0.77315024428932,0.6603444948719517,0.5078039074102174,1.0146133368561785,0.5004900773172063,0.034804862440274593,0.5453705618026763,0.06381874064714836,0.4861052136976241,0.8320463423661109,0.5842285326503265,-0.12048532756930759,0.5124029406241002,-0.23513785346851837,0.04310832840245042,0.4660013161244829,0.09250688122720858,0.5432130276032635,0.7430151537866634,0.7310927978182695,0.07550239182226608,0.5467629142586165,0.13808981892022357,0.4561262411542128,0.944074418004781,0.4831464897843497,-0.09815463258013513,0.61148324227915,-0.16051892479389693,0.5232025963889775,0.7339513701900928,0.7128573058641043,-0.05204279263941445,0.6123075760905455,-0.08499452672412888,0.3168470635154981,0.8103293068161797,0.3910102483648339,0.2227285416828647,0.5621974705879493,0.39617492666755316,1.1152901347781223,0.2464430602904057,0.6871388271617811,0.32400547566206983
1.41,0.2552324169227434,0.1439414998793258,0.5683134932069837,0.2532783430269556,0.07505102719068757,0.46695422799204495,0.16072459074504009,0.35867613265896203,0.7072835656362395,0.5071178662780234,0.1535145036138765,0.6025158964595744,0.25478913422191596,0.20882181161892024,0.5718430036454826,0.3651733260487358,0.5081254086216391,0.7605326869809348,0.6681177776049709,0.4812406070697506,0.8203074274098181,0.5866588439767072,0.10349847806340161,0.6012226448134379,0.17214667304408943,0.5168014013695016,0.6782065536390521,0.7620118068698996,0.3151624511478399,0.7981095335375515,0.3948862128621739,0.5333844105176337,0.8930818208440712,0.5972402506340577,-0.08076896483727061,0.6151764112505744,-0.1312939887813281,-0.0807145780625149,0.47170605225132933,-0.17111202554490318,0.5320214759172196,0.7246262968221411,0.7342011713491593,-0.20180428940163742,0.5020110302816755,-0.40199174366429,0.46750283294232486,0.9399250977622011,0.49738307239094703,1.1230354477079711,0.23870057085941346,0.6701134839083195,0.32808320694138465
1.51,0.20079872179874117,0.09710192484346357,0.5401830687635932,0.1797574386507835,-0.05143172180992646,0.6116052878439256,-0.08409299728463306,-0.054748754365653386,0.611906877898786,-0.08947236310474883,-0.06747913197926063,0.5045647493758533,-0.1337373093596656,0.5272103380308344,0.6703073280002282,0.7865203258387397,0.5397372058490443,0.6892746778124023,0.7830509711484612,0.06548916182634604,0.3798827352326755,0.1723930985866846,-0.17391852803018235,0.511582747648761,-0.3399616754660189,0.5128935210968607,0.9874448758990195,0.5194148388586215,0.552156307834902,0.8840160731021823,0.6245998513322042,0.51594277938451,0.7603646653907861,0.6785464960018145,0.042150213174360705,0.4662012460514073,0.09041205601950036,0.10375830162879698,0.4841089803216769,0.21432839679993645,0.27769640787939986,0.6490109431573553,0.42787631057258035,0.09648444081129384,0.41670105720056966,0.23154354697222002,0.4584231871900717,0.939639936211632,0.4878711190568454,1.113507468200344,0.25328468011487965,0.6316747031194284,0.2843156315389578
1.61,0.21031378100190917,-0.07919738657926681,0.47170605225132933,-0.1678956337347771,0.20359801725707632,0.4437695082990713,0.45879226366283987,0.2789757688592371,0.6147240501825668,0.4538227661279628,0.07025650944603737,0.46774685231333685,0.15020199301944964,0.5016175755697693,0.7048013304457775,0.7117148533935127,0.10900768225818519,0.5443328599843539,0.20025923524315337,0.538205801203108,0.6695434641493425,0.803839974581636,0.5341544697757845,0.6697325629879335,0.7975638326330092,-0.08816216295713884,0.5830623718869031,-0.1512053722002827,0.5507978080395,0.8867531087962136,0.6211399797483877,0.49484318703324126,0.8083081961987141,0.6121961763599255,-0.0778680781437744,0.6106431746058629,-0.1275181339642976,0.4769513038506414,0.941404165079493,0.5066381916956647,0.09503128040409577,0.3741778676003122,0.25397354742960343,-0.1969019294515539,0.5275414173567169,-0.37324449412549404,0.14731621283286875,0.6004781905959338,0.2453314960309673,1.1207833464513843,0.25452878109369126,0.6199203232958663,0.31222566724382883
1.71,0.19701649582297173,0.5524059287611612,0.830162379001321,0.6654191309243637,0.5101765735425973,0.6875885821956504,0.7419794143664659,0.5459274814824348,0.6168735333789219,0.8849909291652043,-0.08935844522835266,0.5377949033685744,-0.16615710686107305,0.07370506815804044,0.4678719279141322,0.1575325719724895,0.20603585873839747,0.5736179766243412,0.3591865442413236,0.18210643380500877,0.6025158964595744,0.3022433679759803,0.0976558226838016,0.3570920675394665,0.2734751946653323,0.5316075724056679,0.6489485098916772,0.8191829772355963,0.4639091256136548,0.7570968837068902,0.6127473716999964,0.025101344950577278,0.4945358683067798,0.05075737991770081,0.4959052132733114,0.7794313473168674,0.6362397598972983,-0.0910546523767139,0.4969787127285377,-0.18321640352923976,-0.08243634087036782,0.6092972611415066,-0.13529740920864297,-0.20609034349752897,0.48294179681623156,-0.4267395053734606,0.08311749963654552,0.42715434191019785,0.1945842321650089,1.121589926346401,0.26110114491749314,0.585618874268792,0.2991830280783965
1.81,0.1628133394056899,0.09725287030741395,0.5747596977831745,0.16920614072718465,-0.07603034332152091,0.520589182816643,-0.1460467213516797,-0.09250749679163642,0.6100406205819195,-0.15164153610524042,0.5393327879636953,0.631281379816758,0.8543461049338211,0.21677146570612774,0.6174784055065676,0.35105918486054993,0.1019210157444067,0.41587894665316777,0.24507375659342087,0.08291895979824095,0.46407146702667357,0.17867713421276768,0.508979572612771,0.6875917525979958,0.7402351332598789,0.5552154118240069,0.8009866213864854,0.6931644012517271,0.5451126989330622,0.5981118509708188,0.9113892293695042,0.07105139161544731,0.3560357022756197,0.19956254713029858,-0.17989727780985357,0.49445926718666877,-0.3638262840808251,0.21576479845614335,0.4399685385466915,0.49040960785255194,-0.09603355749975918,0.4881628679434763,-0.196724420897328,0.4700490332555265,0.781405591764784,0.6015429607995678,-0.06735589752994384,0.5045647493758533,-0.1334930702417541,1.1150013928888962,0.2548463626905342,0.5615866651395811,0.2776833855196528
1.9100000000000001,0.15892453929046346,0.53474903498569,0.5928830149016837,0.901946963473673,-0.0925180680306297,0.6073698128469152,-0.15232575948575908,0.08363160518475023,0.46215336659353223,0.18096071830264288,-0.08955478359788063,0.5079759586553665,-0.1762972874443426,0.5629483595579202,0.5802579747526684,0.9701691041779714,0.525762418950101,0.6601738269951989,0.7963999744478277,0.12388845266087802,0.5120879340019995,0.2419280838989545,-0.036379607301967515,0.4777149596603442,-0.07615337674966982,0.1832367416622541,0.5943959297681912,0.30827388359424784,-0.09064962333673804,0.48727252574456387,-0.18603475169921244,0.559846175893648,0.8058257845182049,0.6947484017632601,0.016872809582051417,0.3444243744135433,0.04898843065558589,0.12655780890826818,0.41282463802871894,0.3065655420000972,-0.2650525786566359,0.4769722434219144,-0.5556981193603311,0.46078950657570406,0.7560349347858507,0.6094817651597332,0.26999867321224763,0.6046732847500835,0.4465199307157093,1.1153625315502744,0.26578337882868147,0.5551900352399237,0.2724670939656493
2.0100000000000002,0.1450939136741757,0.5393873075653316,0.5912523405140436,0.9122793612899363,-0.09340438788006945,0.4995158503505559,-0.18698983788906612,0.557728584904913,0.7350864051148182,0.7587252070289581,-0.0398193329672737,0.4855886410598424,-0.08200219197954116,-0.24442948059354566,0.4151560745798758,-0.5887652754229845,0.14339218156162054,0.409319753911024,0.3503182541070091,0.02379707453180223,0.3471015379421708,0.06855940389341336,0.13532777825324746,0.5252643860127868,0.25763745240849645,0.44375165362558516,0.6454395381131199,0.6875185473187003,0.5612230137111619,0.5687899369921379,0.9866964536661967,0.5331357009700799,0.6338308728702614,0.8411324278917023,-0.034291761491722986,0.37100173962386185,-0.0924301905605335,0.22029940534654985,0.5979854423920516,0.3684026227550152,0.08396049843803753,0.4607572103561317,0.1822228639094811,-0.09352861529414824,0.6050339799853609,-0.15458407029702895,-0.10011040883729892,0.5063892559197037,-0.19769457520475722,1.1159469272033251,0.2679464670868164,0.5248445603586092,0.2569391533071873
2.11,0.16148626370693578,-0.08341480036841559,0.5026416700533878,-0.16595281557049524,0.44913809377632385,0.6524824779098741,0.688352728206691,-0.046785487454630036,0.48504119724536615,-0.09645672928471438,0.552300768684695,0.5967417751785054,0.9255272408563712,0.08203080746514715,0.2772154653365712,0.2959099246701565,0.19534881375657,0.5868349925983658,0.3328854213202453,0.5545843664351067,0.5687280096214088,0.9751310943948105,0.025187220926014598,0.3484663070390434,0.0722802188252666,0.49992262177484387,0.6590610543981089,0.7585376475194714,-0.09249560212211468,0.3613289498107428,-0.25598724422873426,0.5637565274998796,0.7027230916114027,0.8022456273738477,-0.01930226842897672,0.39790946248136044,-0.04850919681227965,-0.1035708743701596,0.4610738641473684,-0.224629679588727,0.533323046991562,0.6103363898729199,0.8738182022910461,-0.287881415132213,0.42230247232330526,-0.6816948372298836,0.081915264612671,0.49880302827452244,0.16422367140800098,1.1144733670985958,0.2854073914689172,0.5082306379938908,0.27598007963444204
2.21,0.155968367392262,0.2796061458616885,0.5969524266769252,0.4683893278031908,0.057387346853868045,0.26670599334979767,0.2151708183722808,-0.05303536092703696,0.4784795480979518,-0.11084143750315498,-0.10837722403980289,0.4751274739197363,-0.228101362242233,0.01914871030692637,0.4668046865071822,0.04102081847164949,-0.10145265252546831,0.466033029077651,-0.2176941250843492,0.5048015972795022,0.6303228622385224,0.8008619511066992,0.00017095435437790437,0.3981877878244788,0.0004293309830317073,0.5569105108707947,0.6399622557588788,0.8702239950235817,0.03230486158875911,0.3442370761437575,0.09384480588392,0.5290278052702535,0.6033931429437044,0.8767547517847928,-0.3226431296079627,0.4120994906780096,-0.7829253296992233,0.5527094516601567,0.5428412700988269,1.0181787607260098,-0.05503409113405417,0.3612846819819884,-0.15232888046108156,0.547784349008461,0.5955810494723431,0.919747781588706,0.4588885311363935,0.6503310695573636,0.7056229551645562,1.114386567568979,0.29056713507618925,0.4955214902704449,0.2823971351198985
2.31,0.15286443323349225,-0.05667081994951615,0.36221096976339473,-0.15645804428986496,-0.07017706832856059,0.47379201700521123,-0.1481178783301212,-0.31371311233255,0.4241050919635285,-0.7397060735114404,0.503633226570609,0.6202936123583506,0.8119271527814065,-0.082486911747582,0.49176914754875206,-0.16773502802837906,0.05734748971898138,0.4632784460835569,0.12378622446993398,0.5604072061425445,0.5251276408176485,1.067182838195232,0.5346707998862394,0.5813175492506966,0.9197568533332882,-0.010932768558751525,0.34681127906923453,-0.031523682240360465,-0.09568943254225692,0.4651199419432708,-0.2057306598002798,0.5431129514034926,0.5914127481920459,0.9183314919466883,0.5632722312325125,0.642555212168795,0.8766129673609193,0.4614542426497072,0.6503310695573636,0.7095681941872897,0.17675237933211219,0.5816973612299371,0.30385625088342866,0.05903369942490302,0.26743268283437693,0.22074227726856793,0.043511646939696474,0.3456721975037741,0.1258754602016305,1.1144758471153349,0.28779677285993954,0.4895579354556211,0.28927302152674617
2.41,0.13074481605879357,0.04110111849884696,0.3428444330101857,0.11988270638661902,-0.0971167694219256,0.5978345483827568,-0.16244756962380782,0.08535697078247842,0.4624358193720558,0.18458122664110477,0.5645787486713313,0.5238832257851315,1.0776805228402004,0.08379844137891666,0.39180013606479264,0.21388058263731377,-0.2825326965612666,0.4110791651737917,-0.6872951015209453,0.45536618384954547,0.6418714066219436,0.7094352219957228,0.5386209530325708,0.5672384797766231,0.9495493910157122,0.5398066011120092,0.5836173822402188,0.9249323572919613,-0.0073272218184871505,0.3359839200113916,-0.021808251472983348,-0.06278546409483789,0.49474018556355964,-0.12690593149072543,0.5624958955545991,0.642555212168795,0.875404766628576,0.039087282336808006,0.4322081972994474,0.09043623554813586,0.1875283065617768,0.5892277094241696,0.31826118080061316,-0.09432294317507384,0.4820821615734606,-0.19565740177403498,-0.06715794590419702,0.4428136714759319,-0.151661861930221,1.1166000002862446,0.2735126916273557,0.49638847837151595,0.2573917546233276
2.5100000000000002,0.126390873569655,0.5610391767278197,0.48807748332344963,1.1494879315217625,-0.06242289882308836,0.43047599634500033,-0.14500901177556066,0.23995813703193372,0.5958280699465662,0.4027305008531289,-0.09748121811261355,0.598656428043903,-0.16283332734124537,0.08729230660977315,0.3976363023166156,0.2195280111529333,-0.0028951064654934647,0.34666651304057483,-0.008351272351346532,0.032693971210441035,0.330572966825894,0.0989009220093314,-0.06543721210001321,0.4832323860002213,-0.1354156178182628,0.025415903763055636,0.42978738750355167,0.05913599259086123,0.4569610982975179,0.6418714066219436,0.7119200101191979,0.08648528174936264,0.46019663866648014,0.18793114612912548,0.5351131611829358,0.5431172758339654,0.985262640304087,0.528165992981582,0.5715631429244783,0.9240728684483589,0.5652726213187856,0.6342964496210362,0.8911804908517316,-0.10914493161875097,0.45656231092851063,-0.2390581285537629,-0.30877943404763747,0.4105772268356108,-0.75206176540149,1.116324426882621,0.2767852455740112,0.4886948740486126,0.2617138369211781
