step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.3827555002932524,0.08393197081187533,1.0398644153983316,0.08071434080155945,0.6176521268917107,1.05636761643563,0.5846943027047512,0.512234706723275,0.742134236614375,0.6902184018084054,0.34087556291591664,0.8438388617795798,0.40395812323343455,0.5318676771653617,0.9356446312533907,0.5684505199937621,0.4772267438991845,0.848414499765165,0.5624924421155902,0.4913181195651914,0.7807337749354165,0.6293030163910022,0.2649235037755375,1.096434770748947,0.2416226763718693,1.1169135566789072,0.16259634699483838,0.9179291008663545,0.47018172792754687
1.11,0.38592865483736677,0.17936743865495797,0.7890568778146447,0.22731876965793674,0.6136919944092392,1.0567264217145445,0.5807482256509878,0.3763491205278817,0.8493018988183059,0.4431276099247194,0.15713655223483805,1.1154687207716047,0.1408704245208613,0.4807603577690789,1.0431265827316272,0.46088400557304904,0.44721613067639715,0.8373452215707011,0.5340881146219528,0.48352070877417797,0.7779488317688621,0.6215327911409959,0.5080821021359998,0.8087205427731158,0.6282542303102355,1.1122787826073852,0.1504277772494144,0.9097118872454257,0.45460302142509235
1.21,0.3876143031322502,0.5111531023037407,0.7397409141327338,0.6909893620025227,0.48844720607134523,1.041470345116123,0.4689977092116664,0.4473521876993831,0.8539668105774948,0.5238519602381987,0.3570152180868024,0.8330627918814466,0.428557392751265,0.525483004626997,0.9350703900610801,0.561971601509777,0.09595103421937508,1.0894884338756707,0.08806980527369668,0.6184190099999416,1.0448025785967017,0.5919003481313708,0.4657163991221258,0.7858012725039486,0.5926643483766891,1.1180063382926808,0.14684534884216668,0.9154254420931499,0.4933753159368983
1.31,0.3732689721052544,0.13144156776136243,0.6802977225072411,0.19321182978084034,0.433086356594197,0.8423430442927745,0.5141448718886417,0.6123517187224928,1.0444885666364787,0.5862694320287513,0.1491472090906627,1.098669223003074,0.1357526050315559,0.3547358385664214,0.7617743334638704,0.4656705050082209,0.5422498360272527,0.7908238798308357,0.685677114534332,0.48613781610736306,1.0427182059557298,0.4662216630827704,0.5476448369674943,0.9206944931422695,0.5948171093088856,1.1201361015399036,0.17041789941234523,0.8977261836040342,0.4552206413329998
1.41,0.31720219933474175,0.4706722362720718,0.7033536974021999,0.6691828563786258,0.4847116780377381,0.8190185687861092,0.5918201326694499,-0.04788198105815649,0.5577812528244865,-0.08584365432809411,0.6312493304753817,0.982106886557092,0.6427501314936415,-0.02421865014411999,0.6974553336445595,-0.03472430272712262,0.5020533556102428,0.6711400572845887,0.748060483293956,0.36672619405535256,0.666679156042899,0.5500789858679108,0.5011906716027251,0.7623925828116831,0.6573918515239846,1.111381405468402,0.23862258281340046,0.7324909419192023,0.467339560521544
1.51,0.2898881049033751,-0.0009634717671109277,0.5546798913713721,-0.0017369870119662571,0.3730090109042731,0.6589200221331047,0.5660914805665499,0.6060113755691716,0.8104682931706841,0.7477298997081753,-0.1272896237709898,0.5977401678394444,-0.21295143043687895,0.4851272175949631,0.6600064530844548,0.7350340520577999,0.47582556913345136,0.8095132521978271,0.5877921922112896,0.521025841271214,0.6771481224130587,0.7694414619574025,0.5571189107693971,0.8888833938782082,0.6267626491914547,1.1159092967943978,0.2555097947949369,0.7071699495110193,0.4772704147804783
1.61,0.266038776856215,0.20681385958075083,0.618325383413067,0.33447415410825954,-0.22172301249990184,0.5373390910544106,-0.4126314578468856,0.05190053615201419,0.5771330502522829,0.08992819962281981,0.4694119212722079,0.7918943709486282,0.5927708776486044,0.5830483819266429,0.7073030137980049,0.824326166512211,0.4816110044288375,0.6324584023325696,0.7614904041951346,0.40946977665604184,0.6653377642887088,0.615431437435079,0.5019917450323396,0.7093781737953602,0.7076503951997162,1.1099279546809608,0.2588832413862426,0.654896156235379,0.43918002210936735
1.71,0.26293452115807714,0.5590025418211023,0.8882011378340425,0.6293648116509732,0.45994501513373554,0.6037493018762473,0.7618145705583145,0.04104889291991258,0.5441462780146046,0.07543723917341735,0.5239184058171571,0.6596357205711689,0.7942541458541751,0.44983957999714025,0.7691533900382355,0.5848502858120124,-0.14439448742330538,0.6040723176636034,-0.23903510093259395,0.5082103112561115,0.9465841684699002,0.5368886657777139,0.5820121304852347,0.6920417130075773,0.841007297025262,1.1236115907093365,0.2526586432686801,0.7134480034344224,0.49807273936490926
1.81,0.25523923086864897,-0.221945968608564,0.5632064356312791,-0.3940756968797635,0.5690388981502557,0.6042635902967706,0.9417064130420052,0.3460900857877692,0.6282772846769445,0.5508556400630115,0.4666066295059706,0.5748361140217242,0.8117211464698209,0.4679834836481604,0.7300201953471847,0.6410555305604878,-0.024040127434984616,0.5383131513847441,-0.044658257694697515,0.49377221260425935,0.6126078650639168,0.8060167698838494,0.5171398879910162,0.922897564881263,0.5603437560890625,1.1074672266444288,0.27084367705638557,0.6468027751629783,0.48412066269172205
1.9100000000000001,0.2307176267507933,-0.2841215462520882,0.5364438496311578,-0.5296389294936299,0.4809908549225522,0.7177912037971209,0.6700985640087354,0.5213739989579302,0.6082376769823726,0.8571879360459944,0.35309932274201183,0.6330734403120881,0.5577541249684135,0.04218849946725552,0.5177007632181587,0.08149205576789409,0.571981611667022,0.5712985129886449,1.0011956948300174,0.5387719528517007,0.7576108152644934,0.7111460686627173,0.24009065753006983,0.6306360624541618,0.3807119063184259,1.1176349844536317,0.2798002801745894,0.6215990405810248,0.466243427638571
2.0100000000000002,0.2402840624477821,0.02192984033533006,0.5628305723067765,0.03896348459794927,0.5616850340816875,0.7416049555302271,0.7573911553491416,-0.24874728831467408,0.536263409411091,-0.46385280805908646,0.37666134732196643,0.5949558597887489,0.6330912472325387,0.4681949277738423,0.6847487992640342,0.6837469861605551,0.47605744469379146,0.5557298360047912,0.8566346700336009,0.5728197726451698,0.5694478941185562,1.0059213117853967,0.5222161721829361,0.6118611495500004,0.8534880382044283,1.1151216959130474,0.27850380148339166,0.6071803094967783,0.5456730106630655
2.11,0.21998328050006644,0.043228488713668266,0.5154536135904507,0.08386494453410719,-0.2991672204624618,0.5370665971326193,-0.5570393356423685,0.24178817813398204,0.6132413721027469,0.39427897257634975,0.5725566681989684,0.5508395108744529,1.0394255620662354,0.4850884959654172,0.67505626139962,0.7185897290392724,0.3514551418487576,0.588895642560384,0.5968037737903965,0.5176908361760084,0.6115891698591728,0.8464682857206484,0.5473111628676519,0.6977176376218556,0.7844307401101992,1.1177337109471623,0.28452085567283514,0.5987324756426627,0.48835283402435503
2.21,0.2145929992483417,0.5629693232222353,0.6524670398817655,0.8628318195571255,0.5827095452516877,0.5457518798584726,1.0677188054813465,0.12772689001550608,0.5790383932643868,0.22058449232603208,0.4595258490920514,0.5299633053114258,0.8670899371457751,0.5225171981112763,0.5996339918381299,0.8713935587766493,-0.303519351648778,0.5203104020746793,-0.5833428477280652,0.11234389421309497,0.5614292767481016,0.20010337698064273,0.36785769195271567,0.586858759105121,0.6268249152720292,1.1278436814294328,0.28671501837247637,0.5719316310102602,0.5166505072264419
2.31,0.17825645941517335,0.5636963588823118,0.6491956295369871,0.8682996823073899,0.5534099308357441,0.5382394054332639,1.0281854603162481,-0.2675742438467908,0.4443281842848942,-0.6021995752473528,0.04585960915369128,0.3297519310185995,0.13907305716764579,0.48635810203818214,0.6301670340122933,0.7717923594662273,0.5339954171678953,0.5772594282096194,0.9250527424456138,0.490554346824096,0.5145980714486086,0.9532766911527111,-0.04818336465999062,0.38882098175771107,-0.1239217195588881,1.1212493186275032,0.30969475964199566,0.5090450832127471,0.49494483725619937
2.41,0.1791452009051489,0.05307847913545415,0.3423937634193252,0.15502174632325189,-0.271035170200445,0.4379678935583654,-0.6188471214142224,-0.07074643216838519,0.38291977262094445,-0.18475523393360438,0.5322003749928619,0.5308955526181234,1.0024577760508706,0.44051451473337006,0.48176487873156676,0.9143765645457503,0.5188151725631573,0.5803198082948449,0.8940159635212062,0.4879282732447093,0.6044080461563137,0.8072828883527469,0.5341163771142425,0.5552113421296357,0.9620055221954241,1.1173593350568682,0.30255981054836584,0.48948513219113987,0.4914447632051779
2.5100000000000002,0.16584868483627307,0.5183478278132497,0.5485977389902577,0.9448595773787082,-0.28513861539414853,0.43560046023684124,-0.6545874980001518,0.28133564068425354,0.3986537686467898,0.705714238295635,0.5130691157887023,0.5928374369568554,0.8654465521313588,-0.10140420194025,0.37518609560725047,-0.2702770788350355,0.5560873293744136,0.5318962535365502,1.0454808163754081,0.0142108461288978,0.3935524210172883,0.03610915692543417,0.5545492343384759,0.6342147868269562,0.8743871096303896,1.1180847416387745,0.3149933431019731,0.48881737022734867,0.4433916092377183
2.61,0.15881966386316762,0.5793806624386892,0.6442260254578547,0.8993437699554601,0.09499967605150919,0.33968150758794663,0.2796727932765457,0.5526426885721174,0.5091266383836659,1.0854719570883242,0.20989012148444539,0.42382532187350674,0.4952278937856582,0.5384543183586379,0.5380247412747928,1.0007984336980995,-0.10607287203885415,0.3703277565090172,-0.2864297103700121,-0.2794251093162507,0.4396426742370669,-0.6355732181848601,0.4928141141118444,0.551465467224119,0.8936445587291173,1.1249568216049064,0.31106811405923046,0.47704001656849626,0.4665195597472916
2.71,0.13953243836396081,0.23591837491744802,0.4569162050648117,0.5163274410107297,-0.28909001329777134,0.4356796551884915,-0.663538014353,0.5682385680319472,0.4672535174607285,1.216124751976225,0.07199821861884548,0.3343194812058385,0.21535753273832287,-0.1263922841237304,0.3685584342640209,-0.342936892425552,0.5098403751632816,0.555180889272479,0.9183319977591221,0.48847567132265457,0.44478411288901837,1.0982309330921134,0.37504121051761397,0.5924964752931782,0.6329847115664894,1.116896745753955,0.2962320937896388,0.4568985963298208,0.4488603076705563
2.81,0.06524726391216285,-0.0724259890158477,0.44669464512127066,-0.16213758057517158,-0.023546391952667976,0.4404104421617579,-0.05346465410104796,-0.08446533418353606,0.34673840733132777,-0.24359959092395772,0.014578123768040085,0.3167170268843989,0.04602886024615618,0.4523912419046653,0.426963303311482,1.0595553257059023,0.5400837093800681,0.5102986654011157,1.0583678657194608,0.015261675079319513,0.5959488312880359,0.025609036007897115,0.566257972890465,0.6022701713235908,0.9402059073356016,1.1230882035284817,0.2698426868703923,0.46075518660287246,0.3338206461768551
2.91,0.13853616815341374,-0.2668778589242148,0.42614535381766927,-0.62626016342396,0.5556407406789453,0.44778534655989255,1.2408640545021203,0.14637438957239712,0.4052930616303487,0.36115690948072343,0.12731533469262327,0.34390016422266845,0.3702101596269932,0.5393800102626527,0.5273496946486641,1.0228127857777627,0.5547923191365292,0.48903142657016335,1.1344717108010456,0.5801250123891762,0.559583039460277,1.0367094273420299,-0.17878226997990015,0.34023333849790216,-0.5254695814619663,1.1361382957206612,0.3269985957894426,0.4424151781759482,0.5018119128305936
3.0100000000000002,0.052055326620852216,-0.0009156899197473987,0.33888206972109974,-0.0027020902005851543,0.0429862182336769,0.5889665674023116,0.07298583758883184,0.2929223674232811,0.37123055474047073,0.7890578070225515,-0.1358566053913432,0.33109377160316,-0.4103266719078522,-0.12281770519954495,0.43529928177435984,-0.2821454349727328,0.568811026673597,0.5532027186101087,1.0282144456966937,-0.04743563301283689,0.43488693480592244,-0.1090757831894997,0.4579459284442361,0.5221861731570284,0.8769782732384329,1.105488154697745,0.2543145241926374,0.4469685089768077,0.24537329790947998
3.11,0.053909845287257986,0.04424428185019865,0.32560583223130984,0.13588295254726146,-0.1057064194568556,0.4322491980085249,-0.24454971794943814,-0.12836682765059118,0.3378899099385729,-0.3799072534421871,0.4698792825978756,0.5269214763786835,0.8917444129003137,-0.055926895091351,0.4325947298893733,-0.12928242354143585,0.46669158017089074,0.4146084474820084,1.1256200470713815,0.051991667463585134,0.5884848635535704,0.08834835130615433,0.22734238273721655,0.3991090694378264,0.569624696971794,1.0990300103608004,0.2258494740087327,0.4321829408649837,0.2571851332329805
3.21,0.04889212241514131,-0.12007117758371023,0.4322520895499122,-0.27778044452887624,-0.039516706654818524,0.327136256623431,-0.12079586366456013,-0.1653307787220523,0.32561675680478863,-0.5077465310581979,0.4482936658753769,0.40878469163743825,1.0966498380349825,0.44677135133068446,0.4928886987147717,0.906434561181175,-0.053124530764208894,0.43058347647323036,-0.12337800604736322,0.327944797214329,0.3746952111782852,0.8752308207597783,0.04975559700157783,0.582375310643539,0.08543562217051522,1.0898842475221844,0.2389205986788761,0.42179156145317453,0.2417562496059317
3.31,0.1252065880000537,0.13030695641376028,0.34212574164613513,0.380874457989596,-0.2568576339022269,0.4190848506835384,-0.6129012620792312,-0.2148834665183305,0.32717280534321513,-0.6567888987378111,0.5543278296978414,0.4286180917866022,1.2932907880468725,0.5841067823992545,0.5416383599553454,1.0784073388882767,0.14079059865701726,0.38049976163080135,0.37001494574818233,0.5328807139397259,0.5068444059696505,1.0513694294805622,0.5512694396691965,0.4032907458163416,1.3669280671276407,1.1367761251973132,0.3305755932724154,0.4186593453539537,0.5338993583080109
3.41,0.08944170150832192,0.5671366908779781,0.4934123927916786,1.149417199817732,0.5504993518905235,0.4266413334748301,1.2903094676901492,-0.2255452952197485,0.3528796120839929,-0.6391564927419607,0.23628337822522494,0.3655983953146884,0.6462921644441144,0.03448595107493582,0.2657462472073173,0.12977022794241835,-0.27856137787943575,0.28546556739493456,-0.9758142826873861,0.4785528933046978,0.45498470141686864,1.0517999656129875,-0.07030059087791538,0.2747635584334197,-0.2558584962239471,1.121543205757312,0.3231290053963747,0.36493647601471624,0.29959496923176343
3.5100000000000002,0.1189897502233067,-0.01963801472553505,0.3460891134105241,-0.05674265374028342,-0.27183626273991185,0.42286342519283504,-0.6428464760600862,0.4670870765567829,0.44164072405123866,1.05761776738368,0.33683356066684256,0.3698714180146804,0.9106774523828534,0.4568514061424342,0.40445153618341695,1.129557846295963,-0.24997297097804663,0.3223937881530581,-0.7753653456231319,0.5851262123306714,0.4103592967084073,1.4258875503104533,0.5216716368856336,0.4010869451550701,1.3006447683904108,1.1044488983966922,0.33067751959279007,0.3898445308586538,0.5436788636674823
3.61,0.08652153289382443,0.0015064234914907194,0.250336338785597,0.006017598159334392,-0.20876039123320198,0.35799942292329734,-0.5831305244252576,-0.05872985137667823,0.26436602591310226,-0.2221535508347917,0.5568580788589317,0.41806201173151936,1.331998754329651,0.47189314148456324,0.44012933887965744,1.0721692461715007,0.5304392284607764,0.3880427051345027,1.3669609593019316,-0.26761117881323615,0.2948962669452186,-0.9074756407918482,0.5595757302907222,0.49129750815291945,1.1389753072318671,1.1255947483468451,0.3412874484068273,0.3631412023082268,0.40042026864279845
3.71,0.08255205844996825,0.4729360252230392,0.393711353378387,1.201225266086018,-0.27876195379432056,0.29142708780414806,-0.9565409855849123,-0.22333977035166439,0.3572150057482685,-0.625225051461173,0.4702942098263969,0.4391775470892573,1.0708521256229329,0.03377964761668813,0.2584239627184759,0.13071406870069277,-0.09998133073218016,0.2586219201965265,-0.3865926393872741,0.27943073045604755,0.34326973570117514,0.8140267008545693,0.5554681682439343,0.39976652823532344,1.3894814323148055,1.111980321677979,0.313695308328502,0.3427016426089452,0.3297426146432074
3.81,0.0805683859710699,0.5865215135140784,0.4930150580565894,1.1896624736495496,-0.2408769011095918,0.28737269917347547,-0.8382038440060168,0.4630441497825667,0.38849425429778794,1.191894460883416,-0.11118599190732811,0.2645251827822193,-0.42032289983848653,0.5566105850701046,0.3799792406520666,1.4648447218193508,0.5567786381697979,0.3743572127325859,1.4872924021034446,0.021879579767884502,0.25424103329695774,0.08605841269661924,-0.2128410766074761,0.35478403042036866,-0.5999172971660807,1.1355382704436314,0.3475588727511815,0.3495960889265064,0.44516355376772454
3.91,0.0730395136569547,-0.0291820697248678,0.27845024681941405,-0.10480173768275924,-0.31133027946890685,0.280380219078871,-1.1103860339781302,-0.16309085478694416,0.26162038791907893,-0.6233874052560052,0.3300128564821891,0.31472133511948736,1.048587495210314,0.5448235590498706,0.3728002701950665,1.4614355262263985,0.46230309726384994,0.39195642126237906,1.179475758490968,0.4628053405063269,0.424065887331535,1.0913524391659104,-0.22360950448127143,0.34394455415068903,-0.6501324175154801,1.1029427591455,0.3286692533109166,0.3334924152345651,0.28651795308265204
4.01,0.0765096440588952,0.49352903668677106,0.39252397049458265,1.257322033263144,-0.2760219623946717,0.2888502157406692,-0.9555885623519327,-0.11765713599173866,0.25728522714956426,-0.4573023383240833,-0.21455887853546812,0.35478403042036866,-0.604759121432964,0.46473926164190504,0.40197645026421125,1.1561355431056746,-0.00113523079664768,0.2554856066347755,-0.0044434236887189,0.5515029674315806,0.37192052272594023,1.4828516678493984,0.5448912422092759,0.37453727876452303,1.454838471638111,1.1102422400854282,0.34197513827588405,0.33717041277432935,0.4161317837573286
4.11,0.0688866447977443,0.47993080664917864,0.38658492196406924,1.241462818081108,-0.23511608923388408,0.36244943658655027,-0.6486865904611224,0.5511691005281765,0.3712653761610528,1.4845690870162975,0.5828463782647525,0.46018604654047207,1.2665450911569367,-0.25447820886907835,0.2831336285679787,-0.8987918890319299,-0.15128001329120339,0.25285838968249336,-0.598279588354419,-0.022056984898116045,0.2629867351914175,-0.08387109289775262,0.36266535925777255,0.30941560540886204,1.1720978286746275,1.1269304597051568,0.3415128840900209,0.33611001751286196,0.36688070802296824
4.21,0.06176458957041325,0.4655714270658017,0.38464309548336684,1.2103985032689464,-0.23395448806139968,0.35478403042036866,-0.6594278997963827,0.5474893989590909,0.3547722595158403,1.5432136653137782,0.35130384099246487,0.3013572682880136,1.1657387359136673,-0.02833635304551696,0.26449161184554165,-0.10713516715254048,-0.294197601800877,0.282523004401731,-1.0413226435272698,0.45377950153982366,0.39941577655763333,1.1361081063214986,-0.18253969373808673,0.2491155053698666,-0.7327512330758639,1.102859533550257,0.3308475506518898,0.3238878189852953,0.3143527584082292
4.3100000000000005,0.038293042980619106,0.5345112563033008,0.33847413080684174,1.5791790499000713,-0.23583641475713527,0.23348072574813125,-1.010089436725262,-0.05322994121540024,0.21828892270811695,-0.24385085855490787,-0.20203825330248382,0.2302998973320515,-0.8772832973137655,-0.20728026722938217,0.2791373051692913,-0.7425745802900503,0.5482237615977034,0.36218241511955884,1.5136675297080093,-0.0173266682496791,0.2028920996572628,-0.08539843729227664,0.47245000483905836,0.37702556726262254,1.2530980545146069,1.114838846033247,0.32861606349918276,0.2802226329754846,0.17334350299330314
4.41,0.03852771973668644,0.5747360206620347,0.44469219609861016,1.2924355896153108,0.5616019102566462,0.36117059812212693,1.5549491380988467,-0.20789323431529488,0.2773844820915324,-0.7494768011092037,-0.06370887340464834,0.21582122301998644,-0.2951928105733535,-0.21318488880202863,0.23413875106121726,-0.9105066454646369,-0.1743335731078025,0.2271488779182258,-0.7674859532899082,0.005441686737389265,0.20352903656368804,0.026736660425778904,0.5216976253348796,0.33434209652644914,1.560370742287336,1.1395538884164018,0.3381832142714831,0.2872784076752295,0.21397873999877123
4.51,0.05698613116137612,0.0324575205492077,0.25064360452703205,0.12949670353829887,-0.21778331349766425,0.36455838428811926,-0.5973893973743993,-0.1650534552089326,0.2389806815255481,-0.6906560570306503,0.46905956397827314,0.3719848141693588,1.2609642816352113,0.5464279933633497,0.3270101943972167,1.6709815251190854,-0.22354267658319188,0.29516691979149773,-0.7573432576424881,0.563973595258622,0.3213413906126782,1.7550605422579852,0.5799389976390515,0.46018604654047207,1.2602272537354031,1.1350718591922941,0.35079824450626135,0.32873400448149037,0.5039176992798058
4.61,0.043061587869054285,-0.18946007622391253,0.2694341354079065,-0.7031777021760134,0.4588567002583684,0.3669693763296916,1.2503950734192153,-0.2203852645225182,0.23074150966930113,-0.9551175462029978,-0.011116302369879543,0.20097935588070898,-0.0553106677109544,-0.07468898583842355,0.21438374754696904,-0.34838921650093857,0.5613112048022817,0.3579827193999669,1.567984079631341,0.5486859952374433,0.32272848825922684,1.7001473845615993,-0.1986750550636811,0.23003889469434868,-0.8636585362125804,1.1245908056238418,0.3280081345855932,0.274157278398515,0.19910910860108388
4.71,-9.63086370856743e-05,0.1946562900211545,0.25004854806213533,0.7784739864707543,-0.2171024498783092,0.2202780439292809,-0.9855837014242272,-0.2222029956299677,0.21726321733682685,-1.0227363764271364,0.5618857917592047,0.4277347683207201,1.313631328042748,0.5533253450244291,0.2862277827502667,1.9331643480158058,-0.18134422880543863,0.20145306978758445,-0.9001810148470364,0.032021402223803,0.23161516261876586,0.138252616373435,-0.21618235598481722,0.2705098032960613,-0.799166438150173,1.1327064414167491,0.31722309007223115,0.26314129951270515,0.05698184350677127
4.8100000000000005,0.018636962012770503,-0.18598917851196298,0.2584723301268638,-0.7195709437086572,0.5433283807241365,0.31680654875895076,1.715016254722499,-0.20866193803833552,0.22271184133893596,-0.936914430700528,-0.15553399157135073,0.20582654660306196,-0.7556556437362727,0.5359976744211143,0.28275154881575,1.8956489422110565,-0.19887836952708146,0.22590839138540264,-0.8803496333511242,-0.0024565788703172727,0.21686352540419693,-0.011327764158304747,0.4660235668863812,0.3603884794852043,1.2931144956466727,1.1230615069174088,0.32840291009720546,0.2612161514897958,0.19999515961566772
