step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.2996560790140068,-0.06730242500233789,0.5656896155226078,-0.11897412141844091,0.4881675693131497,0.7345178661342195,0.6646095239076814,-0.041761172088622255,0.6164402779962056,-0.0677456901816518,0.04911617323178803,0.5590128476302417,0.08786233346872174,0.26170754626965337,0.8609595553210581,0.30397193997348776,0.48880337721904166,0.8470998712554735,0.5770315801070702,0.5088475920360033,0.7980283044929322,0.6376310077865289,0.5272524030251591,0.9092801438672297,0.5798569413192277,0.4961851956271215,1.0412060246081476,0.4765485253639962,0.5342367617228576,0.7343566732175951,0.7274894900622214,0.3722135830520114,0.7886272147164917,0.47197658932658154,0.4508702355512199,0.9883635460755664,0.45617853606748476,0.039269536165070826,0.46749181332470163,0.08400047882292162,1.1197598159114948,0.2267551334967033,0.7623902887817284,0.37541824112352545
1.11,0.2992502613994355,-0.09668592848051313,0.5482968036550298,-0.1763386688304401,-0.05706572663580251,0.6243906310041958,-0.09139427115366028,0.4555655591431862,0.9826034108635352,0.4636311599435874,0.49196450899053085,0.8352378849108036,0.5890112480267445,0.34507076966422434,0.7447195206398018,0.4633566867802362,0.4924017267166082,0.7336510792738198,0.6711660905671886,0.5330909543767339,0.8991942417730494,0.5928540571229353,0.5290104088835116,0.7348313523966264,0.7199072374336817,0.5105972379048727,0.7915006479912522,0.6451002146374943,0.05417574237813146,0.4607227858370206,0.11758858915498914,0.33499843075050384,0.8500084996779936,0.39411185991364833,0.05166030563376065,0.5512186959158057,0.09372016228138123,0.5013378740000121,1.0260872922936572,0.4885918359629519,1.1202019056475048,0.23126560481095007,0.7524971420178915,0.3824081693723645
1.21,0.2988454554222415,0.5291225518164838,0.7348313523966264,0.7200598478695409,-0.07463246470638311,0.6161942214205441,-0.121118410578939,0.48288436472385526,0.8365939196827461,0.5772028141287174,0.342590641843769,0.7097699394343213,0.48267843255916115,0.5388142245705986,0.8923152009709313,0.6038384463072163,0.5142756327622938,0.7930404160581906,0.6484860321728647,0.0595999943294085,0.5509641220041628,0.1081740025332506,0.49335230823160586,0.7336510792738198,0.6724617766799094,0.505167885564661,1.0210955158537163,0.49473127412796525,0.0687535572993766,0.4665129386177179,0.1473776000792047,-0.11150883577235741,0.5366696517045623,-0.20777928362109668,0.33847713876221314,0.8397563202536839,0.4030659020940287,0.4681379508701726,0.9394224806827632,0.4983252588653557,1.121036355893411,0.23466616326399972,0.7439090121810605,0.3867310533243984
1.31,0.2965305017379899,0.3405810430347046,0.6869635187501849,0.49577748124723536,0.06171518460689905,0.556064383360013,0.11098568161115754,0.06875496385746746,0.4665129386177179,0.14738061512546477,0.4912520253389037,0.8341313286047257,0.5889384662732119,0.551709131611383,0.8930818208440712,0.61775877499102,0.5168556566685962,0.7782039086823265,0.6641648170898404,0.5031210413386589,1.012166309534495,0.49707349138112394,0.3358091469374376,0.826533265263792,0.40628630576684954,0.5293074700036146,0.7348313523966264,0.720311494980851,0.4618005067263781,0.9410162552001015,0.4907465776222739,-0.07463907243360825,0.6161942214205441,-0.12112913402780533,0.4918419695324387,0.7180402290938545,0.6849782917499326,-0.127854492579195,0.5163490874659689,-0.24761250805468218,1.1210643910110616,0.237869302717867,0.7369298937872633,0.38889695044280564
1.41,0.28653555104058065,0.09823409410059748,0.5437516809161893,0.1806598444626026,0.0718511151198572,0.4662409640964144,0.15410725494510397,0.4973473839733721,0.8226468446010906,0.6045697339476707,0.5131713388755859,0.7766715669646626,0.6607314606367384,-0.1653774452928529,0.5180327027187659,-0.3192413228448908,0.493822367686656,0.7180402290938545,0.6877363519170022,0.5025223399229014,1.012166309534495,0.4964819863980814,0.5261719915233255,0.6793309857679497,0.7745443716637103,0.4634776709341864,0.9386117643255425,0.4937906049656507,0.19210388257756736,0.6655861355947111,0.28862362405719233,-0.07735881367570474,0.6161942214205441,-0.12554290674353535,0.54889381933046,0.8930818208440712,0.6146064184933117,0.37950238976310063,0.6925221491465732,0.5480003639317224,1.120758795117551,0.2435149020477483,0.7186828750019125,0.38915906044848925
1.51,0.26379267457460065,0.0568896161531149,0.46766851838345536,0.12164516942418906,0.48666027626214065,0.9336559307061826,0.5212415626108099,0.09615128424742782,0.5726834536313085,0.1678960403653109,0.38667592896135805,0.663426414032376,0.5828467495152941,0.5139613980490568,0.7614179705693405,0.675005605219363,-0.06308105675050213,0.4584271612752027,-0.13760322703181488,0.48582159299033967,0.8163901470350484,0.5950850763629841,0.5549015607664853,0.6904850333644619,0.8036402441087946,0.5471356451496416,0.8901776106422923,0.6146364934463644,0.48619151337537836,0.8179830501641192,0.5943784694289563,0.5329272855626113,0.6793475471476891,0.7844692864501559,-0.06484769890234075,0.6120949670214784,-0.1059438525003674,-0.13769608574904293,0.5431257965298006,-0.2535252175993591,1.1229834115650432,0.26235441169734586,0.6851448923463657,0.3818286461385139
1.61,0.28024371117066266,0.5191594499660109,0.7105859264998243,0.7306075600501487,0.49250653204721656,0.7957557577588464,0.6189167055910522,0.08675401476811175,0.5292928935309839,0.16390549699121046,0.4906534429102798,0.6527185467211413,0.7517075244376348,0.044482918949436616,0.4654186402321516,0.09557614393623869,0.2826319768493986,0.7399942331087712,0.38193808033076215,0.5314679833839353,0.9721535949685279,0.5466913727775093,0.46270830862789514,0.8269793014923256,0.5595161907836325,0.3469814858991331,0.6492505311930258,0.5344338883505257,0.530944865316899,0.6787220858888889,0.7822713837601831,0.5515360200898044,0.8930818208440712,0.6175649388636482,-0.2229954434537416,0.478979318946165,-0.46556382422600007,-0.056007237394673816,0.6080082645883574,-0.09211591462920762,1.121763331662453,0.2526236538214457,0.6923800704440832,0.40195765746287215
1.71,0.25234787725165236,0.11096416765747352,0.5789370859107817,0.1916687846709718,-0.1041224881620232,0.6088468549797927,-0.17101589227307246,-0.09298190894571766,0.4683116426889806,-0.19854707948713043,0.3552246450582296,0.6433699958460785,0.5521311956599457,0.35985349427972846,0.6823073313793617,0.5274067531302116,0.5488771761314651,0.8901776106422923,0.6165928794091241,0.49868249084422833,0.7961953942999022,0.6263317954542074,-0.17418588662877693,0.5259702083457547,-0.33117063260410584,0.5578883882495618,0.640270601692934,0.8713321941917275,0.09452466044119268,0.46870981264817124,0.20166989871011287,0.5130627879726867,0.6901768073897075,0.7433787726265718,0.49152908910872595,0.8592639823678834,0.5720350197319033,0.5334285765695356,0.6661287656012637,0.8007889827247593,1.1232459181806627,0.26723279015041257,0.6552820072148388,0.3848155901496328
1.81,0.24224215410786068,0.1292322703091878,0.5772151146018714,0.22388926942483917,0.09451589621219461,0.46870981264817124,0.2016512000851608,0.5139670321257191,0.6901768073897075,0.7446889356795037,-0.10415638768777245,0.6088468549797927,-0.1710715705203558,0.3497149503417396,0.6158583961962648,0.5678496104001978,0.5564030591227512,0.6020680809457923,0.9241530596484941,0.503005517927635,0.7578741299252707,0.663705882106351,0.5479473335218977,0.8352615471096785,0.656018866686732,-0.21215370792431298,0.5240605772095137,-0.40482668826946744,0.5315325632050694,0.6644388928392392,0.799972080101689,-0.10119396799408592,0.4876414785554813,-0.20751714619078,0.4907893497019614,0.7842052047464811,0.6258430149805297,0.29790033300025287,0.6304044564645286,0.47255429422398926,1.1236411630405643,0.27141288791817186,0.6343662579701379,0.3920700621812987
1.9100000000000001,0.24492160951342762,0.08276364375280165,0.46440723800398065,0.17821350956655901,0.38094250926212075,0.6143656422033897,0.6200582895486972,-0.09949692271465523,0.602759590129128,-0.165068999886572,-0.03958827149007941,0.402276720991473,-0.09841054533930775,0.45394601671118046,0.673204321830253,0.6743064504948943,0.49311363220477633,0.7206149561059743,0.6842955839682275,0.5162211484319023,0.8529932386615264,0.6051878549962837,0.5253536805778316,0.6512293390622562,0.8067107070672208,0.10347959677404002,0.5228001743038834,0.19793336318570423,0.5212014877967759,0.6105997395488267,0.853589436808297,0.48979332662352865,0.5815601039186091,0.8422058585574441,0.5588188812397796,0.752947271378846,0.7421753188857889,-0.300101352457504,0.44119288612831054,-0.6802044228116285,1.1223821489785046,0.282075016191728,0.6069962478666506,0.4046917234647391
2.0100000000000002,0.23070549073615576,0.09736456075079014,0.46743767193061425,0.20829421032467146,0.5554241299957794,0.5734372066633001,0.9685875341568178,0.34897616416954674,0.593916397441518,0.5875846595124693,-0.2665581302637382,0.5057456594798518,-0.5270596499787804,-0.08593157728041012,0.49307581625696495,-0.17427660097535008,0.4974889933511136,0.7008872803053401,0.7097988611440965,0.5255338293092641,0.6102148630612224,0.8612275136545431,-0.10978846181825679,0.6071917010701199,-0.1808135085258324,0.463574937009235,0.6724184333886213,0.6894143794855099,0.521746510790227,0.6420416614229587,0.8126365345729727,0.5615507617588058,0.7303688122883863,0.7688591740375098,0.23502787312423737,0.6115589537024546,0.3843094303522974,0.1585517604354346,0.5826052738539057,0.2721426797025409,1.1241686882831705,0.276359087948005,0.5992999792973275,0.4139004013433436
2.11,0.20119120401505244,0.10903786317216131,0.46017646049490685,0.2369479374388124,-0.04664376523964265,0.47104931697629787,-0.09902098051866969,0.4965741443151258,0.6692774550971607,0.7419555828950444,0.5503382009193267,0.5975251554976252,0.9210293422056839,0.45712960334907127,0.6749067643828564,0.6773225984289498,0.4943502554035505,0.5533711011156075,0.893343100871965,0.011659300733250243,0.34092811681442975,0.03419870687754541,-0.13074844760088508,0.5994979545910356,-0.21809656997091645,0.14671466761354932,0.5672019287097319,0.2586639081910302,0.5508363699517854,0.6186886499858841,0.8903288753791639,-0.2849423160952526,0.48183116312397,-0.5913737796613624,0.49840527677772584,0.8128953079871446,0.6131235743159288,0.5606745095238883,0.7000367616683613,0.8009215233035217,1.120377938857914,0.2917795695434993,0.580568164341924,0.3968726015197459
2.21,0.216737694675698,0.0654060188726142,0.46405005922801984,0.14094604142799108,0.5249100841029568,0.6142995727013013,0.8544855107008035,-0.02942253896941444,0.4051918060821145,-0.07261385479115978,0.4881215344273284,0.5324151770104114,0.9168061984412273,0.4677911379524001,0.7237496735216883,0.6463438327732551,0.5056102909219827,0.6488876362360548,0.7791954456935436,-0.3895155675025793,0.40048095601684,-0.9726194508140368,0.4566448969152225,0.6513854658595029,0.7010363614924685,0.5323222328547615,0.6068473885102263,0.8771929202193329,0.5647878038824553,0.6603790189147645,0.8552479526236324,0.4068901109589976,0.576259366868361,0.7060884982576715,-0.018684835412518662,0.47011071431009016,-0.03974560639388861,-0.07930167834955956,0.6007742531534354,-0.13199912934568825,1.1222786958947601,0.3023352208775738,0.5657562375702162,0.4046434400219348
2.31,0.19063423283656686,0.5600251273566007,0.6399622557588788,0.8750908703084572,-0.14066397586995205,0.596184410241386,-0.2359403792745928,0.11932592790975534,0.45938490522351766,0.25975152111647265,0.5546899836190007,0.5954025871252236,0.9316217221984284,0.49161419649142185,0.5129520640196195,0.9584018292840294,0.17049818873444586,0.5576994710075915,0.30571696334301346,0.5029407729229566,0.6222538150698174,0.808256632169505,-0.09189135511737916,0.44541674823240796,-0.20630422066983528,0.4975629984613878,0.7417576028462982,0.6707892127456755,0.45587536306767734,0.6535320011967816,0.697556297523082,0.04402716720176597,0.3405605156232817,0.12927854281988332,0.5444785563467268,0.5714690838786989,0.9527699252796304,-0.3310763416586517,0.46567609733622184,-0.7109584184210596,1.1211020761333617,0.300439154051312,0.5540193505815173,0.41815619218636085
2.41,0.18417865045748044,0.4563316137554999,0.6535320011967816,0.6982544281226349,-0.09963090635050625,0.5960443525380998,-0.16715351118797445,0.4885547407793409,0.48874828289216327,0.9996040045160322,0.08100177134189665,0.4599154499018063,0.17612317950873543,0.044097449855314635,0.3396165593185627,0.12984481658902539,0.5454844173553914,0.554050443066621,0.9845392674648588,-0.34148059816965176,0.46621841257056407,-0.7324476875266424,0.5022066187576141,0.6151859597807041,0.8163492855666539,0.17774030868697668,0.5585796246915181,0.3182004871465474,0.5528226850919745,0.5821305881650535,0.9496540747575882,0.5598287876965673,0.6399622557588788,0.8747840714960795,-0.09516673256310426,0.4331350417669786,-0.21971607786539427,0.49041336624480775,0.734230039700578,0.6679287685434395,1.1209620254031776,0.29901566653918515,0.5477960777960239,0.4227665467024295
2.5100000000000002,0.18456328635662508,0.2653383857399101,0.3986601746010856,0.665575351251019,-0.3755814828522044,0.405664264334053,-0.925843156208908,0.09075960019005291,0.4610348201270861,0.1968606192587247,0.11317737298116269,0.3794492894022423,0.2982674527061425,0.5425668004997382,0.5467344035107753,0.992377280477915,0.510168308722169,0.6190591397183459,0.8241027003563519,0.5687050955488467,0.6342964496210362,0.8965919577330485,0.49275605126774874,0.4897583374042161,1.0061208021070573,-0.20911315014698884,0.38051534375471174,-0.5495524781828183,0.5457046008937875,0.5672548793387604,0.9620095318173486,0.5132522203920331,0.6978192280398314,0.7355088535375479,0.460543840004782,0.6443977157645217,0.7146888152115607,-0.10625764972922556,0.5989624152868726,-0.17740286705357555,1.122603690048677,0.3145458869663393,0.5248928046848875,0.4337926817701087
2.61,0.17612763452468821,0.5297981333757343,0.6915945215919358,0.7660531089173855,-0.10194808755753056,0.5960040506760561,-0.17105267563515608,0.08493230885811494,0.46017824160892135,0.18456393887978292,0.24263870245101252,0.36967528809322636,0.6563562950137549,0.46681685896999053,0.643709358796984,0.7251981854705601,0.5687082852387613,0.6342964496210362,0.896596986438343,-0.2119771085630337,0.35733590383319996,-0.5932152529010408,0.1203532985043039,0.3787609642266524,0.31775528597578473,-0.3796579596986279,0.4181103571131065,-0.9080328990652664,0.4854665592200032,0.4887040983024654,0.9933752569423748,0.5516878439398629,0.5690519083202324,0.9694859746070864,0.5063491857620425,0.5804687775402566,0.8723108035331429,0.5463960775901293,0.5346167515667315,1.0220332153619909,1.1224684589393419,0.31656908917305143,0.5171158977916003,0.44087909411836484
2.71,0.1728498490104148,-0.3728889922999781,0.4166055534801326,-0.8950648621580621,0.07453338284304159,0.37273775573559254,0.19996198854594444,-0.0934281498606698,0.6083182117040765,-0.153584338037407,0.505323538390689,0.5583776790542101,0.904985205079499,0.31167262580779215,0.3741179542607644,0.8330865232694843,-0.2264115291961713,0.3515411996282835,-0.6440540381485209,0.4658559185179436,0.6333278268139966,0.7355683720095909,0.5380833316079915,0.5272626400379382,1.0205223938666974,0.5662671233929444,0.5995336083894381,0.9445127270081498,0.07655090776122683,0.4502221427841033,0.1700291933396434,0.5301895348552632,0.6776482566464164,0.7823963681085743,0.48477654016462957,0.4778601355803689,1.0144737007113191,0.5525475565701536,0.5690519083202324,0.9709967552893417,1.1222037162933096,0.3181067321595293,0.5089696055719657,0.45260230683725033
2.81,0.16730993331248953,0.5441093467027985,0.5181439393559497,1.0501123440315132,-0.24614009506105186,0.344341367192513,-0.7148141888030572,0.4887385692277454,0.44542056278335124,1.0972519233815967,0.4647903820744441,0.622342558754943,0.7468401052377047,-0.09791123897593443,0.5919888042153991,-0.16539373427121226,0.5669460904561494,0.5995336083894381,0.9456452190881668,-0.3820214462438012,0.4182771038546255,-0.9133214386426822,0.5061263537328367,0.5452705921391287,0.9282113523622706,0.5478549682417017,0.5538354243390046,0.9892017450771761,0.07993282112154688,0.4579066422390787,0.1745613925377675,0.25741217259700944,0.36967528809322636,0.696319664548673,0.5157520894855822,0.6694377153302481,0.7704258031401032,0.12444743829003463,0.3758251800333448,0.3311311878543985,1.122981200266166,0.31929125710058265,0.5009229835938653,0.4566285673494168
2.91,0.15850397795041143,-0.3587143630799209,0.4226280210009612,-0.848770893681716,0.5647606317499135,0.5792883337052956,0.9749214663750283,-0.07372178925771318,0.5903145607214391,-0.12488560195366998,0.04846448721618598,0.44955697053520005,0.10780499556816735,-0.2437869808370822,0.34014030390631234,-0.7167247692711842,0.5551584109826971,0.5985640002655322,0.9274837957785973,0.2941670539649238,0.3690333111585921,0.7971287281394104,0.5249765924394484,0.4974929897817188,1.0552442008676108,0.5015347585040839,0.5438958259059549,0.9221154761919508,0.461206206405259,0.6153405989781633,0.7495136956201811,0.03762677655009098,0.35883852572789837,0.10485712612313755,0.546456672068071,0.533175690983342,1.0249092021810573,0.4742562208373679,0.4426412560415678,1.0714234481406568,1.1230441755613567,0.3186709639623373,0.48776233759322907,0.4650016053907098
3.0100000000000002,0.15818516669992563,0.5423437586601287,0.5332094492577228,1.0171308093191553,-0.09621934087273278,0.5891642938233113,-0.16331495625495032,0.07368646053100217,0.44850843380589317,0.1642922517771258,-0.015072029428147447,0.3410704841666652,-0.044190365709811615,0.3383731465804572,0.37064348259711677,0.9129342952679492,0.5195112343342191,0.603363137854218,0.8610258097334099,-0.24305654366230633,0.3413141319242312,-0.7121197774379374,0.480524777177881,0.4227996725179954,1.1365306276518667,0.4967407653535011,0.5426018290555703,0.9154793418557158,0.5687495088471645,0.5440949343574428,1.0453130013401757,0.5239786429009755,0.48490481111501677,1.0805804167958455,0.4576721464255708,0.6100691218432748,0.7501971990366456,-0.33487863024678816,0.4260775595953453,-0.7859569759196643,1.1230410764844647,0.3169364293465262,0.481370872454908,0.4752232059581173
3.11,0.15134703073972075,0.022649439543871375,0.3379849766455156,0.06701315475221993,-0.08252097493897993,0.5859811169488343,-0.140825314250161,-0.2555184450880168,0.3374086014656903,-0.7572967730462539,0.059176862461075355,0.4473271468742854,0.13228989761648902,0.3002466121171708,0.3611394353491094,0.8313869456735618,0.5697175710710238,0.5440949343574428,1.0470922169930519,0.47548788736921876,0.4264414697302967,1.1150132459442594,0.4984637552582403,0.5378303200662035,0.9268048614233624,0.5210585073429563,0.5716183344968031,0.9115496755394407,0.5250246175070473,0.4739486626624479,1.1077668508603353,-0.3560006758068987,0.42324302388823787,-0.8411259151690229,0.5520038986813474,0.5240609846178845,1.0533199663467359,0.469787202179442,0.6127032162951908,0.7667451217574577,1.1234043003172283,0.31952075861240575,0.4756755556459955,0.4784410718801135
