step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.4193693257125312,0.4897916522458913,1.037399477711604,0.47213408409103985,0.045547684347445216,0.5567604321652879,0.08180840755925571,0.6465041774366761,1.048684204393939,0.6164908127040085,-0.08171146991504394,0.5551530647763968,-0.14718728058892278,0.44761186115029716,0.990067878660599,0.45210219500893545,0.32523924281387145,0.8685202503886472,0.37447514052589187,0.5089148924444566,0.7980283044929322,0.6377153411467299,0.5340865135496702,0.7343566732175951,0.7272848916992364,0.5242279542803873,0.9304998626252812,0.5633831613917148,0.49035178710058824,0.7476014021149985,0.6559000367219225,0.4863722184091529,0.8471145518566172,0.5741516508519102,0.34443031650271483,0.7782469692800262,0.44257199847672396,1.1296531611946063,0.20376185952250295,0.824369422640327,0.45423586996570386
1.11,0.2839928494498154,0.4907670617797585,0.8471145518566172,0.5793396662873356,0.3466951841830334,0.7568412278305183,0.45808178972600827,-0.051893801151928216,0.6168921813324673,-0.08412134684514769,0.49228129191701353,1.03581777548455,0.47525858656627806,0.47023366334654837,0.9883635460755664,0.47576993831235065,0.5169749085579204,0.7999472048320359,0.6462612850387659,0.49505418175235544,0.7336510792738198,0.6747815081828387,0.02975381145859482,0.5699628610378706,0.052203070572729576,0.5408768069811594,0.7350741980341524,0.735812532160229,-0.03556269575061747,0.59933217061479,-0.05933720479936451,0.5316212197605069,0.8964083186114195,0.5930569905732405,0.04910219955987778,0.4671325204625019,0.10511406808342592,1.1202586623251238,0.23582993156895538,0.7538781362871926,0.38768507365489074
1.21,0.28330520988947033,0.49218141132110527,0.836871919179324,0.5881203563428936,0.5324066665031887,0.8964083186114195,0.5939332059389105,0.49934959514930555,1.029739422468133,0.4849281131263659,-0.05397942704306699,0.5758112198834521,-0.09374500735500217,-0.07465800456098101,0.6159509230119004,-0.12120771602373034,0.5227417347773379,0.7949506757133691,0.6575775714741576,0.4827953964025592,0.9536547348743576,0.5062580604354329,0.06903857727713496,0.4660257897027277,0.14814325473526657,0.49230630229778205,0.7325215514466443,0.6720707415714046,0.3573895353631332,0.7230776518525233,0.4942616252175711,0.5361998967070626,0.735563425065429,0.7289648702412944,0.028360293921975224,0.5640240627788142,0.050282063822331816,1.1206650247515906,0.24080668213319809,0.7437166412156745,0.3924655949605747
1.31,0.28182522865093806,0.49251013759500295,0.836871919179324,0.5885131599086053,0.5261516886415408,0.7800466167564301,0.6745131346500436,-0.07468695509647108,0.6159509230119004,-0.12125471739089853,0.531862242856814,0.7360242236019148,0.7226151338525462,0.35403812934659196,0.7122596596573909,0.4970632894145519,0.06904139232064356,0.4660257897027277,0.1481492952668655,-0.06388090036518133,0.5572695979866593,-0.11463194941187264,0.49162648186517693,1.0241780999014567,0.48002049830247273,0.4927849571270505,0.7325215514466443,0.6727241760380399,0.5376636622937149,0.8894996389112018,0.6044563019180602,0.4919784061700577,0.944143000538332,0.5210846300714417,0.029005773859557674,0.5581711512074685,0.05196573451854451,1.120859402051754,0.2424262891419492,0.7377468476584541,0.39376822392820005
1.41,0.27977374610121947,0.5333158087151949,0.6799718365804246,0.7843204380305481,0.06905003751385476,0.4660257897027277,0.14816784615697118,0.49477300763280135,0.7180402290938545,0.6890602888046959,0.4986837329228115,0.8212427796081271,0.6072305843112176,-0.09937083723132199,0.5466822688349651,-0.18177073392757231,0.4937735547285056,0.944143000538332,0.52298598246978,-0.0747079812113405,0.6159509230119004,-0.12128885341388979,0.527461356136943,0.7800466167564301,0.6761920951983862,0.5434753526022026,0.8880805812823372,0.6119662607839657,0.4885356998851226,1.0221968539896902,0.4779272191832141,0.3528005274596489,0.6745600594864126,0.5230083259424808,0.04958775976192219,0.5637569621568543,0.08795946319173857,1.1207818057445318,0.24635416476479746,0.7267248250868379,0.4021465763942947
1.51,0.27660919343281365,0.49601836632395385,1.0091224679474404,0.4915343598808749,0.48947068203442073,0.9386117643255425,0.5214836427989364,0.06288221964848119,0.46816233349940883,0.13431712709232851,0.3545798695035179,0.653041004516909,0.5429672364384232,0.49532339871862385,0.8198287323448544,0.6041791159257273,0.5332067309540737,0.6799718365804246,0.7841600229144313,0.056758870751005615,0.554320927681914,0.10239351955980194,0.5555227954467198,0.8930818208440712,0.6220290039289827,-0.06962813995239478,0.6120949670214784,-0.11375381877621538,-0.11907164341871432,0.5504235659391365,-0.21632729916923787,0.5299934027063661,0.7658344431569332,0.6920469658189048,0.49436228290896794,0.6817632398112936,0.725123113187803,1.1210376788333762,0.24948853089779202,0.7188547586391173,0.4075127491333968
1.61,0.2738599226747724,0.49821185545783114,0.8103681222469017,0.6147969568156788,0.05818942014160297,0.46702642415973344,0.12459556275920887,-0.13795801223909548,0.5410110701029596,-0.2550003500165732,0.4904499565133274,0.9386117643255425,0.5225269649861566,0.35024085127042576,0.6445051439162746,0.5434259983438151,0.49736612164702354,0.66590390345032,0.7469037485288291,0.5243114442493341,0.7105859264998243,0.7378579066883105,0.5099556144248913,0.9833570096123525,0.5185864436212441,0.5556269555145512,0.8930818208440712,0.6221456338562754,0.533370213762243,0.6799718365804246,0.7844004487664659,-0.0684134157603707,0.6106363914672904,-0.1120362571185464,0.06641061641003473,0.556926789291286,0.11924478708331697,1.1214597770184107,0.252550847134132,0.7084988502080818,0.41395398702618175
1.71,0.2713884185749493,0.5336162875940245,0.6667757689503705,0.8002934606247556,0.08959786263693849,0.4653002763687132,0.1925592293565271,-0.18205915758310984,0.527500505119215,-0.34513551326735603,0.48568564816233734,0.8040346498939661,0.6040605939388163,0.5069852624770942,0.94711849348949,0.5352923271608783,0.4954450992219253,0.78319653671648,0.6325935777232353,0.5278730813816097,0.6934471884804557,0.7612304010321723,0.5560742905546449,0.8930818208440712,0.6226465230577495,0.49260532357677483,0.6153094526557167,0.8005814333757711,0.3539086102417292,0.6444486710120766,0.5491649314536288,0.09133350957468364,0.5686888370250062,0.160603661665804,-0.10324648123731499,0.6105276569721861,-0.1691102443243101,1.1219972869714794,0.25904989849537474,0.6849524881273122,0.42873169848313936
1.81,0.2647580821668162,0.5011860981536792,0.7586849892152663,0.6605984107739802,0.11038181650809804,0.5686160957847538,0.1941236228210508,0.08913959057224854,0.4641524794130597,0.19204807584992178,0.47861909439430733,0.7836418672733914,0.6107625362841035,0.517335464384565,0.93819967590387,0.5514129642883956,0.5222118542395376,0.6771501252786637,0.7711906632589558,0.4901313127143493,0.5815601039186091,0.842787029942041,-0.2130344245623514,0.5253015827976318,-0.40554689256365933,0.5495692161140104,0.8352615471096785,0.6579606328289962,0.34105882860911335,0.6152822052437933,0.5543128432813615,-0.10301398846981658,0.6105276569721861,-0.1687294380416735,0.533474967118729,0.6667757689503705,0.8000815145975058,1.1221151256967115,0.26231978775730075,0.6687628414884396,0.4384168302767483
1.9100000000000001,0.2577888185760972,0.5308634029537508,0.6131066666068166,0.8658581481290463,-0.09781889331710886,0.6049617050095706,-0.16169435603458793,0.07989629840194441,0.46441472847313836,0.17203653007435915,0.12716619509002583,0.5755119083608091,0.22096188322536112,0.49393695031778717,0.5798047983647876,0.8519021431192499,0.5353876841023015,0.6773653003179675,0.7903972699088379,0.47672721653748834,0.7568265424966092,0.6299028770382009,0.33949294539429525,0.6056868431332839,0.560509030769203,-0.24777260278473343,0.5152570816954941,-0.48087180474922947,0.5061586601973863,0.9095789146258846,0.5564758066160455,0.5534263098223273,0.7502159207445962,0.7376893698457461,0.4971073749540688,0.7222779447398029,0.6882494177960111,1.122445663672935,0.2674203369715858,0.6479173628807301,0.4526180263115203
2.0100000000000002,0.2516271187532097,0.1425511766061883,0.5774869675314805,0.24684743487032443,0.09432660700340614,0.46399742612915085,0.2032912289844274,0.3498898592173448,0.5954956968105599,0.5875606844706592,0.4977681313711175,0.7076473978230671,0.7034126500039422,0.49758904239981555,0.5697441385238321,0.8733552638014576,0.502777699792882,0.8439961594651915,0.5957108858308944,-0.11501594894148869,0.6021493386162832,-0.19100900983432295,0.5308869606878764,0.6131066666068166,0.8658965716781752,0.45880945591306344,0.6749067643828564,0.6798116126937991,-0.28294844804172004,0.5076812558170682,-0.557334833223928,0.5318650240247902,0.6422287651319016,0.8281550950393123,0.5605843247279652,0.7485902269500003,0.7488533840629575,1.1224987630936865,0.27366838653478115,0.6289192336490174,0.4653792473648082
2.11,0.2469424482647285,0.34100164029005225,0.5905561602592913,0.5774245757428575,0.5617888096645538,0.684703200061984,0.8204851527109802,-0.29883795002037894,0.5031443443398035,-0.5939407913100894,0.10242897045283172,0.46399742612915085,0.2207533160417171,0.5344812475692023,0.6264577582114625,0.8531800278045032,0.1526430701476809,0.5774907402904286,0.26432124274566626,0.49151201179379284,0.6754564455226575,0.7276738789774501,0.5274534534190214,0.612553709965565,0.8610729881118057,0.49761317601296373,0.5584756815369514,0.8910203120098423,0.4597565968733524,0.6749067643828564,0.6812149783292807,-0.12458357168796853,0.6010034755621695,-0.20729259771989664,0.5059162598081711,0.8228289136423454,0.614849881208811,1.122856562309264,0.27663221027872487,0.6159645516587221,0.47589691372107734
2.21,0.24104179302408138,0.5276007178474273,0.612553709965565,0.8613133987501058,0.5142683406559565,0.815002730827648,0.6310019846604796,0.3379471875996023,0.577723848869185,0.5849631935068761,0.5601201697917453,0.6399622557588788,0.875239382871955,-0.12929460594969583,0.6008455020431516,-0.21518777374555453,0.5400295628949878,0.6071511356020431,0.8894483288077878,0.49088527037153257,0.5324151770104114,0.9219971397658585,0.15960755149563297,0.5748514868805461,0.27765006290885585,-0.31429875952474173,0.5049454560815423,-0.6224410096958799,0.4941701442322629,0.6445175382120918,0.7667287776266005,0.4503289881452249,0.6508038032007745,0.691958138428852,0.10481369221906815,0.46451101899673225,0.22564306966376937,1.1232631175207162,0.27974495972591107,0.6021069719540475,0.49069289112914216
2.31,0.23397149899649372,0.4882003111355185,0.6357153953353235,0.7679542051644123,0.17334621588902893,0.5766384029733076,0.3006151081773391,-0.3376318778562569,0.49902178837321914,-0.6765874471271414,0.11378765418093645,0.46399742612915085,0.2452333736637245,0.3393015970692582,0.5699916336539608,0.5952746970936185,0.4847381491510879,0.5127290274405325,0.9454080483229691,-0.13533462883932695,0.6017139469975483,-0.2249152267695041,0.530685482978558,0.5789720719373268,0.9165994504757463,0.5401032942655251,0.6071511356020431,0.8895697670563782,0.5061460926749172,0.748459134934662,0.6762508052214529,0.5602316924828105,0.6399622557588788,0.8754136473540578,0.45815138856630233,0.6535320011967816,0.7010389510036416,1.1233988633283027,0.2832487512995978,0.5906570183610612,0.5009879483030578
2.41,0.22362284907716073,0.055775137705839584,0.5371273096683231,0.10383969815327546,0.48530157179048156,0.6207002316555021,0.781861431718993,-0.0934918672984112,0.608723028066271,-0.15358687446966907,0.5340710080041968,0.5546970738331993,0.9628156217113831,0.0673302843571323,0.46257466260111696,0.14555549579504728,-0.28720138767846115,0.5300681841466367,-0.5418197059701484,0.4513279218987147,0.6508038032007745,0.6934930614710606,0.4697355214204203,0.4999531688513807,0.9395590440993022,0.3895190472657615,0.5647082805582576,0.6897703835344718,0.5177602057373225,0.5935504549897092,0.8723103510152297,0.510397512651339,0.76335470217882,0.6686243121245301,0.5667186583691033,0.642555212168795,0.8819765953750136,1.1231744768779297,0.2775969515586703,0.5857346759932323,0.5036999512132074
2.5100000000000002,0.25532702055450623,-0.4925798843637861,0.4677139182286851,-1.0531649052251273,0.44064708868067004,0.6791467933937992,0.6488245147690235,0.5609023422225173,0.5376202920293376,1.0433057504308436,0.4995774057681228,0.4963976039048283,1.0064057558664288,0.4987112407264575,0.6170066785921366,0.8082752716135887,-0.20444949854262537,0.46471097835428654,-0.43994979259292877,0.05601460068797188,0.43588731237415435,0.12850706845050447,0.5392778490101614,0.5561761040909505,0.9696170781943092,0.5664074766132015,0.62937608735005,0.8999507416909116,0.5325324055585982,0.5792477388934482,0.9193517208645622,0.3733537280919425,0.5119985336383598,0.7292085886239152,0.4646362264679953,0.6443977157645217,0.7210395305587713,1.1282395397812943,0.33160351456801046,0.5516399797178798,0.5317809436037336
2.61,0.2196306102654411,0.48090072200545275,0.5951596421873192,0.8080197108763217,0.5385688746960542,0.5949735852285025,0.9051979584761132,-0.15242178198764658,0.6193770418189144,-0.2460888468517206,0.3366137104089141,0.5379284177633595,0.6257593004818609,0.13106442260015091,0.4531822674765384,0.2892090710652888,0.4731243279296616,0.6754469775693712,0.7004610926415312,-0.36081276063095086,0.5140944108942344,-0.7018414380411958,0.4857350230728905,0.49013909832822233,0.9910146420264098,0.5703307323934843,0.6205029405192848,0.9191426746764286,0.5350690071362842,0.5435790019414447,0.9843445115157756,0.46096625398798347,0.6366667439029545,0.7240306775914267,0.18277813820296654,0.5572143951555315,0.32802120654465305,1.1238551399885142,0.28763062614751117,0.5698553768988065,0.5272725467502412
2.71,0.15597017165165267,0.531895980956773,0.47237763852398357,1.1259973749366368,0.03367598003889284,0.33040328697363147,0.10192386506608944,-0.06589182329372534,0.36818572163674607,-0.17896354861564825,0.0473760258641136,0.44756812494201914,0.10585209987921056,0.538870540432546,0.5310965170185756,1.0146376847990108,-0.3198292030785109,0.4274348468244786,-0.7482525242258624,0.5062094164637999,0.5584391436521379,0.9064719445582546,0.516192301877589,0.6763326389337359,0.7632225212306563,0.5462730447251375,0.5646305837996605,0.9674875226365058,0.29941704193882795,0.5700397890536756,0.5252563903230174,-0.06618694143427599,0.6070242265825496,-0.10903509042282876,0.5623379247620942,0.5969892185819816,0.9419565835674654,1.1231013971278194,0.30250232332588756,0.5125434780435979,0.4513795686443756
2.81,0.15757330394806945,0.08240787796843847,0.3721073256416507,0.22146265953333974,-0.28765220286407484,0.4192882643389164,-0.6860487815408104,0.34216311631769575,0.39314747080346063,0.8703174806604502,0.0656533710909753,0.4559201700772257,0.14400190077103772,0.5688046794272258,0.5995336083894381,0.9487452771083822,0.5098211118274153,0.5438958259059549,0.9373506608149049,0.5358488540037376,0.5062935504957278,1.058375824616117,0.4779636232670633,0.44776115277859346,1.0674521903051384,-0.2228062244606387,0.3313068924754496,-0.6725070607371956,-0.08230378679312926,0.5929369298381756,-0.13880698376400946,0.4550156685975233,0.6146932729038073,0.7402320615093639,0.5495098316187826,0.5569280001133644,0.9866802019415943,1.1204654798910723,0.30661616230919614,0.4861510386468137,0.45643795260152603
2.91,0.15017352546952104,0.4906942402277432,0.5433616476105635,0.9030711725525246,0.26788282649999445,0.3649946410420145,0.7339363277642164,-0.19549657552682345,0.3445427211495079,-0.5674088103634364,0.03887245949184986,0.44959734577919014,0.08646060715612235,-0.06471964699123013,0.5897282168942611,-0.109744870835703,0.5432701938181483,0.5322915794722924,1.0206251888424385,0.46397771230724694,0.4345977786781384,1.067602585817327,0.528233808810273,0.6302734263347068,0.8381026182274015,0.5319678638668067,0.4962499650394166,1.071975619836171,0.5636410485285035,0.6049745325870155,0.9316773156024268,-0.27054969055456785,0.4298364542944735,-0.6294247215458811,-0.026718682459750082,0.3785314197014166,-0.0705851114838119,1.1192529954318902,0.3073526969430332,0.4832483107152497,0.4396906601308163
3.0100000000000002,0.20441017191528807,0.4905011640848517,0.4912394156901562,0.998497165370439,0.07829927922970954,0.3919332787246507,0.1997770627809281,-0.44452441180324853,0.3746511206565041,-1.186502287846637,0.5281806903731566,0.47647539955485985,1.1085161812479756,0.34551119877524167,0.4088020889337334,0.8451796312402133,0.5755486804235252,0.45289339132733936,1.2708259635600068,-0.37415062196154275,0.3549689282778172,-1.0540376696540408,0.5693510129265313,0.5533326113246639,1.0289489563312015,0.5227677716139899,0.5811999200189847,0.8994629104506998,0.46510838375938196,0.6120158331568758,0.7599613581241491,0.46995146564745666,0.43303792635324956,1.0852432016869002,0.5382412533077195,0.5327746311258658,1.0102606653216608,1.1310188812164803,0.3484630650986163,0.4719437120953917,0.580511094884458
3.11,0.1983885405464404,0.0993712269758063,0.392128818277824,0.25341475133664265,-0.45219927681145045,0.37430576896223583,-1.2081012752359512,0.4735025753993565,0.6094129334115476,0.7769815004559341,0.3456991544525457,0.4069778094323449,0.8494299847324083,0.5802809105161857,0.44265695055606974,1.310904323962905,0.5210452891955349,0.4768465218271497,1.092689713241542,0.5692972101851456,0.5533326113246639,1.028851722334353,0.5382238688061087,0.5276414107466494,1.0200561552674277,0.5008355508177813,0.5564835275624204,0.9000006756922431,0.4697055360994571,0.43303792635324956,1.0846752848070311,-0.3853088759872496,0.35443836967972986,-1.087096965081445,0.4996162939324359,0.4722199867654581,1.0580159839371326,1.130953792916933,0.3501704159422744,0.4666235529082785,0.5899851546208519
3.21,0.1653026246022661,-0.02080115438667553,0.36332040967973434,-0.057252920101603086,-0.4613363457046779,0.30600454144426176,-1.5076127417171343,0.5636917126320925,0.4394481394441041,1.2827263607149522,0.23624816914176036,0.3329533886983938,0.7095532803114554,0.5467846178276846,0.5233659003414164,1.044746357129861,-0.3756004696684363,0.33183735889342203,-1.1318812050606692,0.5288995635981425,0.4700684117663177,1.1251544463725234,-0.1382899425452329,0.31076346425547285,-0.44500064663826544,0.5670491688793678,0.5416383599553454,1.0469147143236261,0.4754615312917767,0.4710291505774574,1.0094099923728401,0.4732196583174687,0.42535547574981347,1.1125274865294272,0.48727039591510635,0.5347344371627482,0.911238106340258,1.1252741969438533,0.36993964358827514,0.420876586497374,0.42504360254810597
3.31,0.10856976421310696,-0.38295793065649825,0.40920037275461746,-0.935868968247847,0.30317627522793605,0.35711241642921304,0.8489659313988926,-0.2459375366157081,0.34676400014770803,-0.7092360698081354,0.10879600197408582,0.2824122743641653,0.38523822032535104,-0.10973804236439938,0.4265961970666301,-0.25724102352290634,0.5440854585983462,0.5182161361810756,1.0499199477035028,-0.03840360530252079,0.3544015459710273,-0.10836184474675041,0.47212835967865335,0.4669371336290886,1.0111176123629704,0.47714947661855034,0.41638852549499605,1.1459236924248155,0.48064571169683634,0.541250815662337,0.8880276902837786,0.5764793777827107,0.5390085282853976,1.069518101348988,0.5236599132303633,0.4029581956896912,1.2995390559908644,1.118828966282903,0.3287592317868851,0.4217705118063289,0.47396186212612706
