step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,silhouette_clsuter_16,std_year_cluster_16,silhouette_by_std_year_cluster_16,silhouette_clsuter_17,std_year_cluster_17,silhouette_by_std_year_cluster_17,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.22697839519521024,0.5148726667656031,0.9092801438672297,0.566242065482498,-0.03177371466200402,0.6281885295968149,-0.05057990263272888,0.5201339113042344,0.7110957598975058,0.7314541031424574,0.07590855141495383,0.5703068773426327,0.13310123800128923,0.11901258790187695,0.4164952974171278,0.2857477350643016,0.48387908386781836,0.8304984502736485,0.5826369497840491,0.5190715575941708,1.0172255326182358,0.5102816838052944,0.17501125908888557,0.4440729220228235,0.39410477516098297,0.029584887974796737,0.4608387702170096,0.06419791451328015,0.49061505862772853,0.8108245669946536,0.6050816398499228,0.4472043970484419,0.9896556604822833,0.45187878461737724,0.08071322799652379,0.5929161334913903,0.13612924904108015,-0.09152734536989286,0.5194582023847975,-0.17619770936274953,-0.091459349375901,0.6594199875453097,-0.13869665934203532,0.3129423078718243,0.8548877273490456,0.3660624639474463,0.21321305446495725,0.5257383498292765,0.4055497464360249,-0.076031828774239,0.6330526150038259,-0.12010349056654555,1.114988221630427,0.2305020564114724,0.6808209133137418,0.2792288580554085
1.11,0.2752449429310395,0.12506932185213201,0.8447799292868632,0.14804958962236664,-0.09056919878375069,0.5688855745634845,-0.1592045972570951,0.0468734057784077,0.5425005589826672,0.08640250226895212,0.48471485862462876,0.8258232511580696,0.586947458726674,-0.03740352839448435,0.5112499499630105,-0.07316094289533043,0.03292123940856891,0.46472557312077684,0.07084017173294886,0.4859496674474461,0.9957164584136275,0.4880402079741251,0.5299086152600216,0.7430151537866634,0.7131868206986401,0.056378030397977945,0.5624717334584696,0.10023264645020717,0.3827075816387393,0.7398087570693028,0.5173060983419645,0.5288830481156023,0.734646338279163,0.7199151762662548,0.3140732913148053,0.8519401936539011,0.3686565015412302,0.5170030276011855,0.7856977608793414,0.6580176924808381,0.5134896253149538,0.8923152009709313,0.5754576687209003,0.4300975521405101,0.9833654614833702,0.4373730510035648,-0.03916947941562814,0.6103233773424996,-0.06417823873334466,0.19360375673113153,0.6846324624462503,0.28278495010208654,1.118694785331979,0.22824909178411035,0.7259939844034349,0.32098039747323426
1.21,0.23361337365334137,-0.13491802645558276,0.48935050141006803,-0.2757083645910553,0.051064405040141425,0.46760172460987665,0.10920491168578304,0.09973742534707586,0.5651915462866389,0.1764665908440422,0.19800131076868888,0.5851609710817863,0.3383706715822898,0.5127576541844354,0.7749700554453862,0.6616483444508657,0.545759247852944,0.7430151537866634,0.7345196730801051,0.5219453271389042,0.734646338279163,0.7104715560980129,0.1545470068044483,0.3975206974647217,0.3887772581153808,-0.11334727572021444,0.4794059457752442,-0.23643277001273172,0.483117722940342,0.8349173443672402,0.5786413783348614,0.46278649726362864,0.9444874512779828,0.4899869200352358,0.5265054892942791,0.8930818208440712,0.5895377971042645,-0.1289794945346038,0.6102721776980881,-0.21134749255833213,0.36709266568318133,0.7088940810978307,0.5178385254884373,0.3150251942504346,0.8254114301549772,0.38165838603820434,0.11359151024750945,0.5777498683471165,0.19661018802562982,-0.05744878602734286,0.6139055519380473,-0.09357919283508995,1.1172442471483217,0.24601315137066784,0.6615048623449943,0.2974508459344649
1.31,0.22291517555926255,0.051072234190705265,0.46760172460987665,0.10922165488870937,-0.10623774974172165,0.6113108717075302,-0.17378678289325278,0.08470543836759005,0.5525204107485201,0.15330734705861168,0.4828005540623183,0.8323332771519558,0.580056772107377,0.5209262533881871,0.7365413877034882,0.707259988488112,0.46748039813164055,0.9444874512779828,0.49495670641160383,0.1303903273943684,0.39735061874940747,0.3281492999929117,0.318003546679007,0.805970780399776,0.3945596470895279,-0.11988859610899463,0.5120396139049609,-0.23413929870521116,0.5261777546051657,0.8909384958206588,0.5905881910742832,0.5320058136362356,0.7412362335251519,0.7177277493655919,-0.05723062707858271,0.6139055519380473,-0.09322383043761458,0.15355254695486545,0.6025158964595744,0.2548522750306689,0.10174037485234752,0.5846479222648501,0.1740199032234965,-0.0807145780625149,0.47170605225132933,-0.17111202554490318,0.5088630121504963,0.7605326869809348,0.6690876287914929,0.20295065912203983,0.5034903537401126,0.403087482440224,1.1192179520127947,0.23859611975214828,0.6487723134843622,0.2885066299048017
1.41,0.21376776823668484,0.10544082593814444,0.5677617129671501,0.1857131672142977,0.08687833085431111,0.550471985307888,0.15782516308385547,0.043280828100136684,0.46454856429590274,0.09316749943191766,0.5301586830970141,0.7251295434728838,0.7311227185116604,-0.06982175313239342,0.5109259536897267,-0.1366572839531157,0.5141363802796712,0.7771238822465171,0.6615887016538482,-0.1458507574508559,0.4775707116333607,-0.30540138642930026,0.32109410417610124,0.7770081356660351,0.41324419840323307,-0.05256142307532778,0.6123075760905455,-0.08584153639078151,0.5107646309899558,0.9946513934827378,0.5135112003427964,0.5167771505052906,0.6768092088703471,0.7635492303182992,0.1356566194909403,0.4818781919549412,0.28151641173175374,0.09777763130137508,0.41670105720056966,0.23464694800213098,0.534121395830719,0.8874492349155967,0.6018613514062223,-0.10596754044011583,0.5992834338411079,-0.17682374391849404,0.45929120277415597,0.9416541175524609,0.4877493701911925,0.1356491558479329,0.398493724549766,0.3404047479071213,1.1123066905685208,0.24377249109731905,0.6388099075139728,0.2800692210298022
1.51,0.21985778624892022,0.15550200486470156,0.3965905359769874,0.39209711467679786,0.1574341465330517,0.6025158964595744,0.2612945939819112,-0.08176337569654234,0.47743948640657174,-0.1712539034253973,-0.07270193707666188,0.6126311960642601,-0.11867162094213046,0.31263200084204984,0.7436811845225711,0.42038444342618875,0.5273630281474747,0.6860859521017617,0.7686544616340653,0.4905594820192938,0.8189549244689602,0.5990066942174994,0.5282714328137823,0.8933742735089011,0.5913215194107768,0.507740632593095,0.7380726153313979,0.6879277486336722,0.46129963611596714,0.937859298390618,0.4918644373495736,0.5231746011737378,0.6780211273314257,0.7716199098881518,-0.1250900440121604,0.590693219312254,-0.2117682071207845,0.16539304312502132,0.47537086955415425,0.3479242286767421,0.11702179999158839,0.583271558023765,0.20063004681400978,-0.1642206657487805,0.4904178052470737,-0.3348586939376023,0.06625493962614203,0.46559996930160014,0.14230013744529327,0.09148233774556674,0.5526022843901126,0.1655482438812799,1.1194536744547634,0.2436380820430112,0.6319518939054111,0.2943541855652969
1.61,0.17452076092038663,0.5558664037393877,0.8772987689117642,0.6336112889214539,-0.0706972432110872,0.5045647493758533,-0.14011530392985183,0.06188114328334666,0.46774685231333685,0.1322962259976757,-0.08663157423662605,0.5456061162621512,-0.158780430890554,0.1015929294544142,0.5531095001982365,0.18367597992441448,0.0911418960365615,0.3741778676003122,0.24357906741271262,0.2794552038831163,0.6143906026450066,0.45484941123779665,0.5015200859202662,0.7048013304457775,0.711576531223432,-0.19581430149022475,0.5091195527600559,-0.3846135950361162,-0.06826011158392857,0.6124216181992918,-0.11145934362120385,0.546344688607264,0.6694208762525204,0.8161452801797157,0.10193299841069327,0.41587894665316777,0.24510256946404824,0.5341587569211061,0.6697325629879335,0.7975702339125028,-0.07921095661565289,0.47170605225132933,-0.16792440172772802,0.14729542143199773,0.6004781905959338,0.2452968712915569,0.202024649843305,0.4437695082990713,0.45524680282258995,0.4696671274816033,0.9392846734963171,0.5000263932055363,1.1149217471830466,0.24706163028784517,0.586676927602827,0.2621225635522342
1.71,0.16081244773667053,0.07915213034030921,0.35974089568060597,0.22002538852458967,0.043735123320544786,0.47000298407493657,0.09305286307197515,0.008817834674354435,0.492211748509006,0.01791471800716901,0.1748302642109272,0.5968307376652005,0.2929310660085346,0.5373231769689014,0.6483122596650958,0.8288030481584153,0.10402588036378325,0.3942513888144498,0.2638567252143325,0.5568207212708249,0.8205140166948005,0.6786242647186133,-0.1859369139097109,0.4762859946749519,-0.3903892115001327,0.5078816222403943,0.6881959757699954,0.7379898170316175,-0.05213898561323897,0.6076760219457297,-0.08580063015534847,0.22109581500399364,0.5872837156773478,0.3764718978270855,0.5445031575181545,0.6436562934923681,0.8459532875283083,0.45626349073635797,0.7601376071804858,0.6002380179935283,-0.08813294171712202,0.4963492742311381,-0.17756234630068302,-0.07599645804615264,0.5380289272957308,-0.14124976221655966,0.12399490674144122,0.42366481301569425,0.29267218549218516,-0.0760291942755881,0.5263577769279509,-0.14444394593982632,1.1160343501194185,0.2478029821035246,0.5605588489009111,0.2534757284390473
1.81,0.17903366950351499,0.0751100128437488,0.3583460230242257,0.20960191551692217,-0.09990240181288954,0.50338791018174,-0.198460073816277,-0.0530085260804123,0.5106123314411982,-0.10381364259416975,-0.07550985604168958,0.4926235859402073,-0.15328104093427364,0.20621089420764305,0.5849588693406549,0.35252204046427527,0.04571318266112253,0.4678719279141322,0.09770447837065403,-0.054891996771392094,0.6050940831128574,-0.09071646592378606,0.5313008603939738,0.5807401695096882,0.9148684528617068,0.502960110239681,0.6598462945840039,0.7622382884740895,0.529864876790571,0.5897610402265845,0.8984399454175517,0.496092870743252,0.719444174599852,0.6895501948002764,-0.0497403331609483,0.45450406695914397,-0.10943869764188388,0.12369062500641136,0.42171903886151496,0.2933010217900766,-0.27516546817128845,0.45008691095796965,-0.6113607427188305,0.5595620661374303,0.8058257845182049,0.6943958320618728,0.3884822825067225,0.6403310105949072,0.6066897840006193,0.16866040605928267,0.5455312439872252,0.3091672712025862,1.1231861080484522,0.2638567298165174,0.5523932038678889,0.2683181506665535
1.9100000000000001,0.14976419621997034,0.5482548181694977,0.5802579747526684,0.9448466751416699,0.0657952808748738,0.4629094682524404,0.14213423009743534,0.07567967800582973,0.35102671579378647,0.21559520857178396,-0.09176117241682728,0.5160541328975937,-0.17781307534850507,0.04743789408985607,0.41279885855430254,0.114917696856024,0.12216190997278804,0.39735628459480754,0.30743671286678925,0.5324802500496558,0.6094648838455056,0.8736848736713029,0.555868686679356,0.7350864051148182,0.7561950306951073,-0.05896225277133019,0.5184015809797414,-0.11373856665308736,-0.2526181644763642,0.44963374257954575,-0.5618309760897736,0.44294682409980357,0.6679643748009446,0.6631294134987409,0.1049420212763945,0.5741823138736459,0.18276777034182204,0.18348997600589195,0.5387387188997107,0.34059177402478413,0.030554758289904817,0.4739097491446831,0.06447379136017004,-0.07340754943498011,0.6075608015024125,-0.12082337973986068,0.5188470792751432,0.6619781795116041,0.7837827519601016,-0.076815533271128,0.48426507056090046,-0.15862290704170826,1.1168546364496723,0.2540812774285795,0.5318581915093594,0.2503957073066351
2.0100000000000002,0.13668236822218838,-0.15785023334228634,0.3037609069793649,-0.5196528905314647,0.0827561228478367,0.3979993878944079,0.20793027669126088,-0.28233260881476496,0.41080182072941906,-0.6872720483893076,0.5606383801879857,0.5687899369921379,0.9856685987673076,0.0748534216483123,0.46480877704484075,0.16104132569142748,-0.09967136645048741,0.4584914254672004,-0.21738981563051654,-0.08571862227868146,0.6011434548352302,-0.1425926234232666,0.005387369660422773,0.3436035657801828,0.01567902721902861,0.5161656679436033,0.6321376636073751,0.8165399685221053,0.5476423661761444,0.7323702107276857,0.7477671239959431,0.5435337489843376,0.5926463271166389,0.9171300388019862,-0.021041936851511848,0.49004762029397675,-0.042938555316091344,0.20922323739281976,0.6054055805612995,0.34559185463543174,0.45105015544546995,0.6442300068710782,0.7001383832400918,0.27628617169721,0.563594656327816,0.49022141816849935,-0.06399553624966242,0.5236820087801269,-0.12220304531510377,0.08771587722413751,0.39193350741060207,0.22380295526058086,1.1163655789388227,0.2695139360473416,0.513261579848199,0.2282036466110537
2.11,0.14150591750330235,0.04785728563025137,0.3463351721310809,0.13818199675122328,0.13134272726850202,0.45747184427083165,0.2871055976742139,0.19920871941021404,0.5899266501922437,0.3376838787420376,-0.30785950677254875,0.40255365627448547,-0.7647663907010486,0.08643689608775319,0.45195650195013604,0.19125047590816538,0.5613440752861926,0.5687899369921379,0.9869092942373061,0.11116005386646623,0.41853259737496273,0.2655947339912406,-0.0937987142061717,0.6163068947287822,-0.15219481561608952,-0.000907577270096211,0.40196428677461726,-0.002257855486064842,0.5398276956147148,0.5934474589874165,0.909646991387929,0.5499965735843664,0.7027742279275339,0.7826077732051935,0.5290816168254843,0.6114031867456883,0.8653563283528558,-0.02096876223531543,0.47018993565885575,-0.044596365521803134,-0.09654742825757456,0.49221860768178965,-0.19614745714772067,-0.06354741733413066,0.4795216720195582,-0.13252251366761741,0.4366445281959644,0.6454391983484342,0.6765076080183249,-0.08346148874066003,0.4858956746829988,-0.17176833030076014,1.1158235812202908,0.26653780946276784,0.5138075001612679,0.23391711469572857
2.21,0.12919730090198187,0.026025284222183764,0.34353895611714513,0.07575642808121379,-0.07487994121504343,0.46068571033750233,-0.1625401863673734,0.4518541405034251,0.6456399645296835,0.6998546640968519,-0.04011239912363344,0.4827295679389741,-0.08309497032654188,-0.09099759178650442,0.4962823105501038,-0.18335852367100935,0.5695022784984977,0.557272105346264,1.0219465016011062,0.07041619917422477,0.4704457845316598,0.14967973247826166,-0.06899855444557744,0.36508727837776683,-0.18899194393232885,0.5377373540243975,0.6038056080031778,0.8905802577798637,0.053017646700656985,0.26788756863065527,0.1979100671661029,0.09689136200961095,0.395867314114464,0.24475716623978472,0.5400148879963641,0.5926111101120926,0.9112466485723161,0.1844748544669454,0.5862790873825288,0.3146536494940358,0.5639813472452705,0.6873783775429024,0.8204816527125481,-0.07280524342353621,0.5069914411719114,-0.14360250984759584,-0.01848490394892318,0.34705554735480487,-0.05326209043425988,-0.25589172542015204,0.41084384755827197,-0.6228442434783149,1.109087579035538,0.2669236026272493,0.48355303409411227,0.22877484118615649
2.31,0.12930732508856865,0.07920442748633752,0.45947381414477845,0.17238072126865647,0.5264098864274472,0.5890795787708377,0.8936142168191336,0.04895583774946423,0.3418471735413929,0.14320971925057138,-0.09105340645259721,0.48878040605452955,-0.18628694056618766,-0.07424437707312635,0.4569936027514677,-0.16246261791437713,0.5401142107200461,0.5830320326022705,0.9263885696114026,-0.019563527018380673,0.34203389509467147,-0.05719762660646743,0.5621458751205476,0.642555212168795,0.8748600345535376,0.2115838658459651,0.5773951540815403,0.3664455171649831,-0.031451489982872026,0.3288112119971376,-0.09565212144635087,0.5583148117994091,0.5238832257851315,1.0657237802616715,-0.030145863836437036,0.30258990806119934,-0.09962613766464407,0.4465629388560385,0.6442004247066767,0.6932049743049636,-0.08901839890096293,0.5984320112450783,-0.14875273586343438,0.12353920383857585,0.39102929844484174,0.31593336951962997,-0.10467114260026825,0.4754167671043345,-0.22016712460058696,-0.3460248310618935,0.3675308534668461,-0.9414851237601128,1.1179537705048237,0.27709653816252544,0.4772402688247959,0.2082429690783758
