step,Silhouette Score,silhouette_clsuter_1,std_year_cluster_1,silhouette_by_std_year_cluster_1,silhouette_clsuter_2,std_year_cluster_2,silhouette_by_std_year_cluster_2,silhouette_clsuter_3,std_year_cluster_3,silhouette_by_std_year_cluster_3,silhouette_clsuter_4,std_year_cluster_4,silhouette_by_std_year_cluster_4,silhouette_clsuter_5,std_year_cluster_5,silhouette_by_std_year_cluster_5,silhouette_clsuter_6,std_year_cluster_6,silhouette_by_std_year_cluster_6,silhouette_clsuter_7,std_year_cluster_7,silhouette_by_std_year_cluster_7,silhouette_clsuter_8,std_year_cluster_8,silhouette_by_std_year_cluster_8,silhouette_clsuter_9,std_year_cluster_9,silhouette_by_std_year_cluster_9,silhouette_clsuter_10,std_year_cluster_10,silhouette_by_std_year_cluster_10,silhouette_clsuter_11,std_year_cluster_11,silhouette_by_std_year_cluster_11,silhouette_clsuter_12,std_year_cluster_12,silhouette_by_std_year_cluster_12,silhouette_clsuter_13,std_year_cluster_13,silhouette_by_std_year_cluster_13,silhouette_clsuter_14,std_year_cluster_14,silhouette_by_std_year_cluster_14,silhouette_clsuter_15,std_year_cluster_15,silhouette_by_std_year_cluster_15,std_tfidf,avg_std,avg_std_year,avg_silhouette_by_std_year
1.01,0.336291633275696,0.08845035462545453,0.9702195359667087,0.091165299549781,0.12888204712140278,0.8134871967243118,0.15843156184925242,0.06545493870410407,0.4066634433502653,0.1609560430730105,0.5247950420106329,0.8610777647537267,0.60946300495952,0.4022290440070648,1.1856613004098542,0.33924447383753187,-0.0022319178481142294,0.6261685379690927,-0.0035644043301076805,0.4758904695940212,0.7671332983461755,0.6203491239657695,0.5186233047908313,1.0278731398306937,0.5045596433001999,0.031113833815702357,0.4210038636667958,0.07390391514394141,0.5422063094945426,0.9671723667760002,0.5606098024718681,0.38257569552170784,0.846742870785928,0.4518203916693264,0.5177926367472349,0.913060326084387,0.5670957569340049,0.4608465204570556,0.6753514838889008,0.6823802589480465,0.4457229663727755,0.9489542122154215,0.4696991284038815,-0.054062250240813944,0.6394251915328207,-0.08454820197373943,1.3845151414314423,0.218744428659954,0.8046663021534055,0.3467710531868191
1.11,0.33943178483761666,0.522267854076938,0.9008848636450244,0.5797276379623214,-0.1229549611956977,0.6054344493277626,-0.2030855055113223,0.4725743905432632,0.7588014481700877,0.6227905754303914,-0.02986023189540381,0.5865223380499311,-0.05091064731597961,0.3762479101923926,0.586116870538304,0.6419332544494708,0.5352688454928577,0.8625370208600268,0.6205749232179584,0.5105317795787102,0.9451149967261285,0.5401795351329611,-0.0015283202642247956,0.5089200214263778,-0.0030030657075374814,0.507158614633822,0.7317413159193855,0.6930845690961294,0.5235494538328491,1.0060041088687677,0.5204247668745314,0.08562657045229065,0.489032465016743,0.17509383645799273,0.44614583874081437,0.9028780968352829,0.4941374038251891,0.07339565822323918,0.4796687684421025,0.1530132104735901,-0.016102444810786178,0.5777068116283841,-0.02787303955339935,0.5626114233829017,0.9571761653169499,0.58778252506591,1.3818704146982772,0.2508024755583977,0.7265693160514174,0.3562579986598805
1.21,0.32938600427979237,0.48187634291984954,0.7527909796968023,0.6401197090777209,0.563108879569727,0.9571761653169499,0.5883022373245834,0.07619352222143873,0.48360437679933377,0.15755341737333858,0.5314557560605262,0.9033820318483665,0.5882956903328486,0.4288093872989111,1.149484018379174,0.37304510584109934,0.5052275176197868,0.7173311578350581,0.7043155899495418,0.5209858464074065,1.020109488459134,0.5107156166093023,-0.12461215419327651,0.5813387240874379,-0.21435378210678746,0.5350732903072487,0.8542080409702126,0.6263969251559731,-0.12582004651557965,0.6174666412386309,-0.20376816837130846,-0.004593599077107008,0.6184458582268525,-0.007427649512080695,0.13556635550880722,0.45178100435891794,0.3000709507500815,0.5168449490608649,0.9013493806398405,0.5734124415706287,0.3720912264253384,0.5556967804271918,0.6695939935791841,0.033092042486438655,0.43164953857970734,0.07666414423915331,1.3837680566774402,0.25475006261527083,0.7330542791242408,0.3588624147875519
1.31,0.3173514138728635,0.06887602915988944,0.41312993953499505,0.16671759310742268,0.37096629190593294,0.5366390303195553,0.6912771359269781,-0.1929494348859384,0.5882889349919309,-0.3279841306017169,0.5072549262737028,0.7191827355661949,0.7053213337697177,0.4737598195352171,0.7516967782777102,0.6302538912308457,0.09376464583153839,0.5176266112460346,0.18114340297502757,0.5235205279630283,0.8977468768314091,0.5831493725834949,0.5399680517017442,0.8197350712530613,0.6587104427243056,0.5649800000315729,0.9401213823634839,0.6009649505164981,0.5230178966905628,1.020109488459134,0.5127076089455618,0.019558460783644694,0.6184458582268525,0.031625178701529026,-0.06744410926103231,0.6253009972459955,-0.10785863057643512,-0.00171403307687852,0.43013054045501165,-0.0039849136847277524,0.4177483689526049,1.1613806699421763,0.3596997778285772,0.42680312975176876,0.7643758320634864,0.5583681637337796,1.3858758321226519,0.25504039921616745,0.7202607164518021,0.3493407451453906
1.41,0.3204344222174978,-0.18453090203197414,0.5905655301575085,-0.31246473525598134,0.477379778224702,0.7438542002442056,0.6417652519377848,0.5352435955407913,0.8820850647431129,0.6067936267537516,0.07246083400637136,0.41370364375069846,0.17515154894317758,0.09506112845447777,0.49772476260373516,0.1909913582703558,0.5370300061386507,0.8183885978198925,0.6562041645854382,0.5208032981872452,1.1370530271228718,0.4580290327400592,0.5217719398946041,0.9925268755270719,0.5257005656572495,-0.047866218078416324,0.5029066393863236,-0.09517913332149583,0.001680168304984339,0.5762991261151164,0.002915444825173522,0.5561787948804442,0.9617673214141684,0.5782883058062808,0.5183150849748748,0.7023838410263196,0.737937086105961,-0.06857839993261851,0.6250713622593049,-0.10971291291404486,0.4239532254377373,0.7501354620864096,0.5651688886412108,0.34293763279496436,0.5074827911527852,0.6757620923774693,1.3877391556087537,0.2637173219443541,0.713463216360635,0.35315670567682594
1.51,0.32496719986722844,0.5288394012645508,0.8937667222725394,0.5916973501988251,0.5293079889901472,0.8205082360518658,0.6450977159438149,0.5192250384606849,1.012831350266579,0.5126470841606788,0.23207934058029706,0.4601643738365953,0.5043400875329574,0.008302821939418635,0.6185315107587981,0.013423442128652352,0.3612750351032594,0.507443557615636,0.7119511710835589,0.5690918719706501,0.9305087961662954,0.611592146485142,-0.1513678509130057,0.5482474028716046,-0.27609405921518776,-0.2578959586792605,0.5900090198979475,-0.4371051119250146,0.09001254674485867,0.49126612065200076,0.1832256346629306,0.5148034135795709,0.6898993827209895,0.7462007163264397,0.48260949112322415,0.7057169792808625,0.6838569926644125,0.00339163878930181,0.4322658402156134,0.007846187400813507,0.5217610600563435,0.8006893472314642,0.6516398174403489,0.45282505660969524,1.114356425864296,0.4063556740909747,1.3829663374733951,0.27292685093068514,0.7077470043802058,0.37044498993195646
1.61,0.3195485348787402,0.4845999244172903,0.6881674907458232,0.7041889233856279,0.3982490401729984,0.5240820642107821,0.7598982437468523,-0.022303815146923592,0.5006636704783701,-0.04454849924623634,-0.001995304332572611,0.5763778986179511,-0.0034617988256610576,0.14464597641090643,0.5340486362073755,0.27084794643074267,0.5203643622084374,0.8169750826868706,0.6369403097302078,0.5228085309882843,0.6552303790911795,0.7979003228046789,0.5299888525872758,0.9818584702909732,0.5397813112822808,0.5607987438969347,0.930226863959699,0.6028623399562784,0.038172447591107654,0.6142458692274674,0.0621452247438259,0.4187987607640888,0.6089788578525102,0.687706568732011,0.5286656244991397,0.8598454976279601,0.6148379283924377,-0.3197300350679213,0.5315083701599393,-0.6015522106861825,0.5377228255106727,0.7433884441594006,0.7233403071239722,-0.03538642718224875,0.4278786876819686,-0.08270200923994277,1.3804136902034756,0.27899252239521793,0.6662317521998845,0.37787899388872626
1.71,0.31671087777026563,0.010606495840440102,0.6176020046952104,0.01717367456680206,0.38751276440479293,0.5111765992283007,0.7580800157710715,0.11177388131578347,0.49277815641902284,0.22682393661284586,0.513949438155885,0.6413222529321887,0.8013903085477814,0.519252559350237,0.7596021171622594,0.6835849290284677,0.5370137367084238,0.7340956868850784,0.7315309792747665,0.00046325081237434684,0.4332385045979563,0.0010692743314776275,0.4608225561809017,1.0923185385173488,0.42187561588618283,0.52974976219122,0.8628477172731266,0.6139551065457969,0.4818798173568569,0.6695680997711673,0.7196875381631009,0.5614329602355823,0.930226863959699,0.6035441266937069,0.21496384945320973,0.4551209864713549,0.47232242819622083,0.5321957687490603,0.995074475210206,0.5348300876038808,-0.2259994457455453,0.549800372975938,-0.41105727979459955,-0.27775288272206883,0.5938013078912956,-0.4677539086406252,1.3817834024535574,0.28483086045242473,0.6892382455993434,0.3804704555191252
1.81,0.30365212966413324,0.5293532520907432,0.6391887639906229,0.8281642011130675,0.39300391639948506,0.4832278923997737,0.8132889731339298,0.038658004498689585,0.6142458692274674,0.06293571749584491,0.1547901280022152,0.5860171265337614,0.26413925633502366,0.539253768881879,0.7361171342574198,0.732565163594334,0.5245721446732358,0.7563616382954187,0.6935467349394432,0.5278425598435126,0.8807059687119347,0.59934027768144,0.40889443117224666,0.5279757333688984,0.7744568648319881,-0.2721774669276443,0.4972957483560654,-0.5473150893153511,0.5331112558953968,0.8223916786537455,0.6482449539957644,0.4838583844524076,0.6524169324304107,0.7416398324456698,0.14645083204072712,0.5144642036306774,0.28466670957317175,0.5607916561297573,0.930226863959699,0.6028547205599225,-0.03999654131765477,0.4262890231399724,-0.09382493835531361,-0.3227494497323925,0.5156984850417824,-0.6258491329604023,1.3802057659830524,0.29741593212229556,0.63884153746651,0.3852569496712355
1.9100000000000001,0.2906207561080426,0.4829963112532435,0.6094078823897103,0.7925665637261516,0.418469900781735,0.5279426146204984,0.7926427781976725,0.39756671041153524,0.49153422378740486,0.8088281368246867,0.5315366525635623,0.6728373899283208,0.7899927389888193,-0.4064547997608773,0.5085671689381033,-0.799215569910975,0.5199648240271404,0.5730919233509064,0.9072974209562606,0.15848873436764466,0.534015932219337,0.2967865279018462,-0.07898965451231721,0.5082452821710185,-0.15541640480144808,0.5675627954188653,0.9259124932777959,0.6129767116648926,0.05411509276522377,0.6128922057445266,0.08829463363706194,0.528197673943538,0.6316927404021295,0.8361623304508652,0.5233495397448806,0.876837230155538,0.5968605366494829,0.5434669049059471,0.8201151396851826,0.6626714696604279,0.03086937187399925,0.580859838541226,0.0531442696253966,-0.05874206727460154,0.43915159762280465,-0.13376261772149164,1.3790684748751616,0.29559771768526255,0.6208735775223002,0.40998863505664335
2.0100000000000002,0.26032696672824335,0.5704024048670617,0.9102889096604141,0.6266168892246001,0.5381158839996159,0.7853933988076442,0.6851545796241271,0.4182009097886912,0.49445924110595385,0.8457742823317527,0.1533469637852297,0.5091239177864129,0.30119772108125875,-0.3495846643837155,0.5148054781008012,-0.6790616635887181,-0.3922738237728413,0.40599153374126634,-0.9662118324438579,0.33961966724422804,0.7291765230746711,0.4657578192618928,-0.0672343675755913,0.5898550167995905,-0.11398456512311887,0.5336875486763328,0.6556201320176477,0.8140194643412312,0.5360634533414659,0.6162486733560378,0.8698817158049362,0.5191736003361014,0.8741455387177076,0.5939212377582823,0.4829577531193856,0.6094078823897103,0.7925032922540028,0.3143400565655781,0.6307782962945807,0.49833682993236295,0.06679899695868662,0.4159202476017553,0.1606053019631947,0.3968883904724391,0.4790099966514385,0.8285597236945415,1.385305323795366,0.31046999142313964,0.6146816524070421,0.38153805307443256
2.11,0.2688000368737255,0.48323070274968805,0.5914603147010568,0.8170128929003944,0.16048639813928117,0.511395833892154,0.31382030807299344,-0.4002095666372439,0.49614432418727,-0.8066394134263734,0.5356187480752004,0.6024417541925073,0.8890797232225807,0.5241935026662045,0.5638093531091913,0.9297353791232431,0.5407515674736478,0.6422464387706466,0.8419689621148001,0.5233108532171128,0.7482376586636019,0.6993912257126671,-0.33466664812640395,0.46441241954573537,-0.7206238120284506,0.20700827592665128,0.5773016632299394,0.3585790395414119,0.0922037026962908,0.6142620001002538,0.1501048456216439,0.4062000216139465,0.471990709253538,0.8606102061974046,0.5847607711928726,0.8950763867265239,0.6533082314141495,0.4148207261532459,0.4878604775484221,0.8502855739366042,0.47282938692133986,0.6736224092320036,0.7019205127994662,-0.13486919099411038,0.43889057811382926,-0.3072957081323608,1.3767899516288142,0.3187575717178,0.5852768214177783,0.41541719780467834
2.21,0.26485116365187106,-0.409092253511716,0.5026921958914706,-0.813802674589437,0.07601797604492601,0.6180018434799448,0.12300606680535399,0.5363506849036825,0.5914329707780365,0.9068663929880463,-0.09919438077221839,0.4410676660527092,-0.22489606109635862,0.4049271846302929,0.46498648824028066,0.8708364541144425,0.5365807561922843,0.636276929534132,0.8433132356144941,0.521990219062418,0.5527837456288263,0.9442937191805837,0.47541240012406616,0.6652877369110866,0.7145966680994202,0.5308653999245795,0.7201976505228804,0.7371107077885616,0.4157181471909486,0.4878604775484221,0.8521250773991769,0.4805164194238283,0.5915008957994735,0.8123680333135617,0.5916429669895159,0.8821693411225163,0.6706682486116327,0.160084420120564,0.5120687275490254,0.31262291858125146,0.2217335493068643,0.5762092924051545,0.3848142545243007,-0.3569296460830178,0.46594733311444403,-0.7660300225290704,1.3760185436227355,0.32098024902450173,0.5805655529718936,0.42452620125373064
2.31,0.22510540508617144,0.39632826418946854,0.4287226011736849,0.9244398664881848,0.5275248200444145,0.551086727433383,0.9572446473194788,0.37587781279441723,0.6624680401964484,0.5673901078804561,0.4788458859316265,0.5344865200071744,0.8958989011082992,-0.19932242776820394,0.41575459339558407,-0.47942327260964673,0.1118004857494834,0.3955289331606399,0.28266070159797085,0.5531747741038352,0.5706965958635642,0.9692974833094712,0.5388434249694948,0.5487874341814774,0.9818800347955959,0.24248151009372731,0.5813488561259456,0.41710155191428677,0.49741953468076355,0.550632315511569,0.9033605923012933,0.10086050277044718,0.39391677168756956,0.2560452106122648,0.5369262535978356,0.602407785697148,0.8913003223828978,-0.46350904788376746,0.4512233256603169,-1.0272275867065863,0.521200659093168,0.6708717130269385,0.7769006338656576,-0.46513549741449856,0.3843803817319372,-1.2100916683590763,1.3787245754936313,0.3486056120313167,0.5161541729902254,0.40711850172670316
2.41,0.23291132377837084,0.40245424954087544,0.42513898832572544,0.9466415939074734,0.5264702173157237,0.5302429538390434,0.9928848907920332,-0.3238362344902803,0.4133663376457569,-0.783412206070342,0.5435558038104967,0.5427313157557117,1.0015191459030461,-0.07683701096098522,0.4370607375584689,-0.175803965806254,0.4921673428358553,0.5434966521944897,0.9055572667257823,0.5624138494304822,0.5823689160454223,0.9657346639473051,0.5828178463934189,0.6945751220257511,0.8390998005998423,0.34702948931757804,0.5877230741305906,0.5904642927809722,0.5124429998321627,0.6455994220334262,0.7937476124407539,0.4143454242869139,0.44885027979312403,0.9231261356857937,0.5377303829105231,0.6220535441547831,0.8644438858413156,0.0530359359473787,0.6109310217679248,0.08681165967624661,-0.5366995646837133,0.4189058619057547,-1.2811937322673699,0.13654260649458952,0.42006019764330227,0.3250548546628449,1.37685689551031,0.34016341382008003,0.5282069616546182,0.466311726587963
2.5100000000000002,0.18464826240465645,0.48948610571523093,0.5974237103402179,0.8193282208978294,0.02807067896600509,0.48585946916325085,0.057775304892891205,0.5065364441134669,0.5359245781972943,0.9451636754882913,-0.006701516617202351,0.40136378059172156,-0.016696864393998024,0.5390096145340365,0.5858956002292778,0.9199755286148361,0.11215361860917357,0.4126739959383083,0.2717729241799372,-0.012344785078428908,0.6110934338485662,-0.020201141747970483,-0.053636664925530576,0.5617047395594729,-0.0954890730806297,-0.4684568027138646,0.4142949834771359,-1.1307325007465792,0.37448707257290875,0.6755540510791503,0.5543406511657977,0.46750629835067403,0.5281391687955624,0.8851952780113553,0.1019415480762627,0.3379727437866163,0.30162653631212605,0.5205151650614663,0.5319857849747414,0.9784381082403928,-0.09990773972490263,0.35803121208702327,-0.279047570021965,0.5684670279737357,0.6327712388024406,0.8983768431852172,1.3650586656319486,0.30207238335747544,0.5113792327247186,0.3393217280665021
2.61,0.17466244164762726,0.14270080322361284,0.3929180097361728,0.363182138989837,0.5446496193546377,0.5941068644142798,0.9167536212388302,-0.23726944350917364,0.4348619163994187,-0.5456201947361211,0.4845594482372007,0.5051157052537838,0.9593038648318111,0.5396285282254776,0.5308383501484057,1.0165590486720004,-0.09832535315280505,0.3971280305143976,-0.24759106786152768,0.3456146066433778,0.4296154291590223,0.8044743814716404,0.5800696146147724,0.6395220445802403,0.907036152280739,0.1112866627530031,0.35030727368243286,0.31768299180076054,-0.5239190591814852,0.42016200915502305,-1.2469453395730024,0.5451319939506772,0.6269267758586594,0.8695305655178734,0.06167206931360705,0.6076387786094655,0.10149462391906394,-0.11097751933836203,0.45245564430901664,-0.2452782294446679,0.5138515613665829,0.5276601402542974,0.9738305438779976,0.3486004202287147,0.5637100006861899,0.6184038243145805,1.3727707074523432,0.33142545308407734,0.49819779818405363,0.3708544616866543
2.71,0.20964216304910926,0.5564659585482971,0.5710040177300512,0.9745394800555902,-0.5450528803717876,0.39286548417012407,-1.3873778744476346,-0.2781384097421799,0.3265094490263841,-0.851854090506595,0.48634307701448337,0.5097580508650513,0.9540664952503779,0.3282078107103997,0.5703230753490129,0.5754769969802656,-0.3721197582614987,0.4507274854870673,-0.8255981058252456,0.5336326808799787,0.5295354731566763,1.0077373621428571,0.3884213559104312,0.38857150080658925,0.9996135977655428,0.5603401892609187,0.5716719585059158,0.9801778466192166,0.5416101954610696,0.6205659823449312,0.8727681034246969,0.5628288120174366,0.600143572568266,0.9378236104551718,0.3148177378797129,0.6014309905696543,0.5234478149879317,0.5564052449545359,0.5386834253163063,1.032898394131625,0.11706787130779057,0.37200446233620715,0.3146948038542289,0.4005551558890292,0.42190751610635246,0.9493908987107476,1.3773075247925506,0.36152161589495485,0.49771349628923933,0.47052035557325184
